word	prediction	label	freq	animacy	baseform	correct
klasztorze	3	2	7	inan	nonbase	0
lekarze	3	2	43	anim	nonbase	0
czasu	3	2	161	inan	nonbase	0
profil	3	2	7	inan	baseform	0
archeolodzy	3	2	3	anim	nonbase	0
pieniądze	3	2	124	inan	nonbase	0
kierowcy	3	2	24	anim	nonbase	0
obywatele	0	2	14	anim	nonbase	0
działaczy	3	2	6	anim	nonbase	0
korespondentem	3	2	2	anim	nonbase	0
dnie	0	2	12	inan	nonbase	0
stołu	0	2	30	inan	nonbase	0
występ	0	2	10	inan	baseform	0
stanie	3	2	85	inan	nonbase	0
oddech	3	2	12	inan	baseform	0
ekspert	3	2	4	anim	baseform	0
dar	3	2	2	inan	baseform	0
areszcie	3	2	9	inan	nonbase	0
sad	3	2	5	inan	baseform	0
telefonie	3	2	6	inan	nonbase	0
aresztu	3	2	12	inan	nonbase	0
katar	0	2	6	inan	baseform	0
pośle	3	2	35	anim	nonbase	0
autobusy	3	2	3	inan	nonbase	0
architektów	3	2	4	anim	nonbase	0
taniec	0	2	7	inan	baseform	0
produkt	0	2	14	inan	baseform	0
lata	3	2	104	inan	nonbase	0
psa	3	2	32	anim	nonbase	0
przepisy	3	2	38	inan	nonbase	0
kibiców	3	2	10	anim	nonbase	0
obiedzie	0	2	13	inan	nonbase	0
sztandar	0	2	7	inan	baseform	0
środka	3	2	39	inan	nonbase	0
błyskiem	3	2	3	inan	nonbase	0
stwór	0	2	2	anim	baseform	0
szpitala	0	2	92	inan	nonbase	0
sposób	0	2	212	inan	baseform	0
ducha	3	2	15	anim	nonbase	0
plenerze	0	2	2	inan	nonbase	0
baleron	3	2	2	inan	baseform	0
strajku	3	2	4	inan	nonbase	0
urzędnikiem	3	2	2	anim	nonbase	0
przebieg	0	2	12	inan	baseform	0
alkoholu	3	2	32	inan	nonbase	0
maturzystów	0	2	2	anim	nonbase	0
śniegu	3	2	80	inan	nonbase	0
sukcesem	0	2	13	inan	nonbase	0
momencie	3	2	58	inan	nonbase	0
materiały	0	2	19	inan	nonbase	0
barze	3	2	3	inan	nonbase	0
wywar	0	2	5	inan	baseform	0
spis	3	2	3	inan	baseform	0
program	0	2	75	inan	baseform	0
projekty	3	2	21	inan	nonbase	0
tekst	0	2	29	inan	baseform	0
sprawcy	3	2	10	anim	nonbase	0
inni	0	2	17	anim	nonbase	0
buduarze	3	2	2	inan	nonbase	0
kumpli	3	2	6	anim	nonbase	0
ból	3	2	21	inan	baseform	0
pokoju	3	2	95	inan	nonbase	0
niepokojem	0	2	9	inan	nonbase	0
wujku	3	2	3	anim	nonbase	0
sejm	3	2	40	inan	baseform	0
lutym	0	2	10	inan	nonbase	0
numerze	3	2	9	inan	nonbase	0
razie	0	2	96	inan	nonbase	0
wokalista	3	2	3	anim	baseform	0
koguta	0	2	4	anim	nonbase	0
sąsiedzi	0	2	12	anim	nonbase	0
zabytków	3	2	5	inan	nonbase	0
górników	3	2	7	anim	nonbase	0
obozy	0	2	5	inan	nonbase	0
bankom	3	2	3	inan	nonbase	0
raka	3	2	10	anim	nonbase	0
policzek	3	2	6	inan	baseform	0
stosie	3	2	4	inan	nonbase	0
tapczanie	3	2	8	inan	nonbase	0
wujek	3	2	2	anim	baseform	0
komputerze	3	2	5	inan	nonbase	0
opał	3	2	2	inan	baseform	0
ogrodzie	0	2	13	inan	nonbase	0
regałami	3	2	3	inan	nonbase	0
cudem	0	2	7	inan	nonbase	0
fakt	3	2	48	inan	baseform	0
środku	3	2	40	inan	nonbase	0
kształt	3	2	14	inan	baseform	0
pacjenci	3	2	9	anim	nonbase	0
końca	0	2	60	inan	nonbase	0
sukcesie	0	2	3	inan	nonbase	0
plany	3	2	25	inan	nonbase	0
facet	3	2	14	anim	baseform	0
wiceministra	3	2	6	anim	nonbase	0
języku	3	2	18	inan	nonbase	0
waleta	3	2	2	anim	nonbase	0
bohatera	3	2	4	anim	nonbase	0
tramwaju	3	2	7	inan	nonbase	0
dziedzińcu	0	2	4	inan	nonbase	0
planie	3	2	7	inan	nonbase	0
prokurator	3	2	32	anim	baseform	0
orzech	3	2	2	inan	baseform	0
kłopoty	3	2	19	inan	nonbase	0
ochroniarze	3	2	4	anim	nonbase	0
wyroby	3	2	9	inan	nonbase	0
budżecie	3	2	12	inan	nonbase	0
ojcem	3	2	12	anim	nonbase	0
radni	3	2	23	anim	nonbase	0
stolik	0	2	6	inan	baseform	0
tacie	3	2	2	anim	nonbase	0
koszmar	3	2	7	inan	baseform	0
wynik	3	2	24	inan	baseform	0
nauczyciela	3	2	11	anim	nonbase	0
urzędnik	3	2	9	anim	baseform	0
włosów	3	2	6	inan	nonbase	0
sezon	0	2	6	inan	baseform	0
programie	3	2	31	inan	nonbase	0
samochodzie	0	2	20	inan	nonbase	0
targu	3	2	9	inan	nonbase	0
wielbłądy	3	2	3	anim	nonbase	0
eksperci	3	2	14	anim	nonbase	0
balkonów	3	2	3	inan	nonbase	0
boju	3	2	4	inan	nonbase	0
rolnik	3	2	8	anim	baseform	0
koce	0	2	3	inan	nonbase	0
kieliszki	3	2	4	inan	nonbase	0
abonament	0	2	4	inan	baseform	0
dworze	0	2	13	inan	nonbase	0
bombowiec	3	2	2	inan	baseform	0
kraj	0	2	23	inan	baseform	0
humor	0	2	3	inan	baseform	0
niedosyt	3	2	2	inan	baseform	0
ogierów	0	2	2	anim	nonbase	0
pracownikiem	3	2	2	anim	nonbase	0
krytycy	3	2	6	anim	nonbase	0
młodych	3	0	4	anim	nonbase	0
argument	0	2	7	inan	baseform	0
dniem	0	2	21	inan	nonbase	0
dzikiem	0	2	2	anim	nonbase	0
gangstera	3	2	3	anim	nonbase	0
koncertach	0	2	4	inan	nonbase	0
ośrodek	0	2	16	inan	baseform	0
nieletni	0	2	4	anim	baseform	0
aparatem	0	2	14	inan	nonbase	0
arcybiskupa	3	2	2	anim	nonbase	0
burmistrz	3	2	28	anim	baseform	0
wykładowca	3	2	2	anim	baseform	0
komuniści	3	2	5	anim	nonbase	0
panem	3	2	13	anim	nonbase	0
ton	3	1	24	inan	nonbase	0
dekalog	3	2	3	inan	baseform	0
finału	0	2	7	inan	nonbase	0
dziesiętnika	3	2	2	anim	nonbase	0
przeciwnika	3	2	7	anim	nonbase	0
czynnik	0	2	6	inan	baseform	0
ghule	3	2	3	anim	nonbase	0
przełożonych	3	2	6	anim	nonbase	0
banków	3	2	14	inan	nonbase	0
sukcesy	3	2	9	inan	nonbase	0
wierzącego	3	2	2	anim	nonbase	0
domku	0	2	9	inan	nonbase	0
grzechu	3	2	4	inan	nonbase	0
rodzaju	3	2	38	inan	nonbase	0
księża	3	2	4	anim	nonbase	0
kilometrów	3	2	17	inan	nonbase	0
układu	3	2	18	inan	nonbase	0
kwartał	3	2	4	inan	baseform	0
dowcip	0	2	6	inan	baseform	0
podziału	3	2	8	inan	nonbase	0
etacie	3	2	2	inan	nonbase	0
soki	3	2	2	inan	nonbase	0
dziadka	3	2	9	anim	nonbase	0
samoloty	3	2	8	inan	nonbase	0
parkiecie	3	2	13	inan	nonbase	0
filmowi	3	2	3	inan	nonbase	0
komisarzu	3	2	3	anim	nonbase	0
złotego	3	2	3	anim	nonbase	0
federaliści	3	2	2	anim	nonbase	0
frajer	3	2	3	anim	baseform	0
front	3	2	4	inan	baseform	0
dzwonek	0	2	4	inan	baseform	0
upał	3	2	3	inan	baseform	0
przyjacielem	3	2	13	anim	nonbase	0
geje	3	2	3	anim	nonbase	0
towarzysz	3	2	6	anim	baseform	0
majster	3	2	3	anim	baseform	0
metalurg	3	2	2	anim	baseform	0
rządem	3	2	12	inan	nonbase	0
włos	3	2	2	inan	baseform	0
komunizmem	0	2	2	inan	nonbase	0
butiku	3	2	2	inan	nonbase	0
karnawał	3	2	2	inan	baseform	0
prysznic	3	2	5	inan	baseform	0
facetem	3	2	7	anim	nonbase	0
entuzjazmem	0	2	5	inan	nonbase	0
użytkownika	3	2	6	anim	nonbase	0
próg	3	2	9	inan	baseform	0
wzrost	3	2	28	inan	baseform	0
metr	3	2	6	inan	baseform	0
fundament	0	2	2	inan	baseform	0
namiotach	0	2	2	inan	nonbase	0
jeńcy	3	2	2	anim	nonbase	0
punkt	0	2	17	inan	baseform	0
strych	0	2	4	inan	baseform	0
synów	3	2	15	anim	nonbase	0
blokami	3	2	2	inan	nonbase	0
katolików	3	2	3	anim	nonbase	0
sezonie	0	2	10	inan	nonbase	0
słuchacze	3	2	3	anim	nonbase	0
spokoju	3	2	16	inan	nonbase	0
egzaminem	3	2	3	inan	nonbase	0
papier	0	2	17	inan	baseform	0
wyborców	3	2	12	anim	nonbase	0
majątki	3	2	2	inan	nonbase	0
łyków	3	2	2	inan	nonbase	0
kluczyk	3	2	3	inan	baseform	0
obszar	0	2	16	inan	baseform	0
łuki	3	2	3	inan	nonbase	0
parlamentarzystów	3	2	4	anim	nonbase	0
mostek	0	2	6	inan	baseform	0
motywy	3	2	5	inan	nonbase	0
medale	3	2	6	inan	nonbase	0
licznik	3	2	5	inan	baseform	0
scenariuszy	3	2	3	inan	nonbase	0
pulpicie	3	2	3	inan	nonbase	0
prymas	3	2	4	anim	baseform	0
butach	3	2	11	inan	nonbase	0
koniak	3	2	6	inan	baseform	0
kawalerem	3	2	3	anim	nonbase	0
napisy	3	2	7	inan	nonbase	0
przełomie	3	2	4	inan	nonbase	0
torze	3	2	18	inan	nonbase	0
generała	3	2	13	anim	nonbase	0
młynek	3	2	3	inan	baseform	0
świadek	0	2	11	anim	baseform	0
narkotyki	0	2	3	inan	nonbase	0
następcy	3	2	7	anim	nonbase	0
zgiełku	3	2	2	inan	nonbase	0
kompleksów	0	2	5	inan	nonbase	0
typem	3	2	5	inan	nonbase	0
krewnych	0	2	5	anim	nonbase	0
trybu	3	2	7	inan	nonbase	0
dzwony	0	2	5	inan	nonbase	0
przedmiotach	0	2	4	inan	nonbase	0
dziada	3	2	2	anim	nonbase	0
mitach	3	2	2	inan	nonbase	0
anioła	3	2	2	anim	nonbase	0
apelu	3	2	4	inan	nonbase	0
domek	0	2	4	inan	baseform	0
utworach	3	2	3	inan	nonbase	0
rywal	0	2	2	anim	baseform	0
obłoku	3	2	2	inan	nonbase	0
elegant	3	2	2	anim	baseform	0
budynków	0	2	17	inan	nonbase	0
obrzęk	3	2	2	inan	baseform	0
nurt	0	2	6	inan	baseform	0
komputer	3	2	12	inan	baseform	0
tyły	3	2	2	inan	nonbase	0
sezonem	0	2	4	inan	nonbase	0
inżynierem	3	2	3	anim	nonbase	0
promieniach	3	2	3	inan	nonbase	0
współpracowników	3	2	7	anim	nonbase	0
koncertu	3	2	7	inan	nonbase	0
zasiłek	0	2	2	inan	baseform	0
owoc	3	2	2	inan	baseform	0
dopingu	3	2	2	inan	nonbase	0
wiatru	3	2	7	inan	nonbase	0
pisarze	3	2	3	anim	nonbase	0
bokach	3	2	2	inan	nonbase	0
deficyt	3	2	11	inan	baseform	0
pozorem	3	2	3	inan	nonbase	0
