word	prediction	label	freq	animacy	baseform	correct
तौर	2	2	76	inan	baseform	1
बजे	2	2	149	inan	baseform	1
वर्तमान	2	2	25	inan	baseform	1
फोटो	2	1	16	inan	baseform	0
किलोमीटर	2	2	58	inan	baseform	1
प्रकृति	2	1	9	inan	baseform	0
रंग	2	2	23	inan	baseform	1
मुद्दा	2	2	45	inan	baseform	1
एजेंडा	1	2	10	inan	baseform	0
समस्या	1	1	106	inan	baseform	1
मुकदमा	1	2	13	inan	baseform	0
विषय	2	2	40	inan	baseform	1
संसाधन	1	2	12	inan	baseform	0
आयोग	2	2	215	inan	baseform	1
नजरिए	2	2	9	inan	nonbase	1
पद	1	2	177	inan	baseform	0
मंत्रिमंडल	1	2	63	inan	baseform	0
कानून	2	2	116	inan	baseform	1
उपाय	2	2	23	inan	baseform	1
सेवा	2	1	80	inan	baseform	0
इस्तेमाल	1	2	123	inan	baseform	0
सूत्रों	2	2	268	anim	nonbase	1
अध्यक्ष	2	2	346	anim	baseform	1
नेता	2	1	292	anim	baseform	0
प्रवक्ता	2	2	112	anim	baseform	1
धर्म	2	2	31	inan	baseform	1
निष्ठा	1	1	3	inan	baseform	1
नियम	2	2	12	inan	baseform	1
पता	2	2	144	inan	baseform	1
सर्वेक्षण	2	2	25	inan	baseform	1
योजनाओं	1	1	45	inan	nonbase	1
बढ़त	2	1	12	inan	baseform	0
अध्ययन	1	2	47	inan	baseform	0
भवन	2	2	19	inan	baseform	1
सदन	1	2	99	inan	baseform	0
जानकारी	2	1	259	inan	baseform	0
दिनों	1	2	110	inan	nonbase	0
देर	2	1	82	inan	baseform	0
आरंभ	2	2	10	inan	nonbase	1
हिस्से	2	2	55	inan	nonbase	1
सुधार	2	2	47	inan	baseform	1
कंपनी	2	1	131	inan	baseform	0
आरोपों	2	2	39	inan	nonbase	1
निवासी	2	2	28	anim	baseform	1
लापरवाही	2	1	9	inan	baseform	0
व्यक्ति	2	2	116	anim	baseform	1
वर्षा	2	1	15	inan	baseform	0
जगत	1	2	17	inan	baseform	0
भूमि	2	1	34	inan	baseform	0
राजनीति	1	1	55	inan	baseform	1
रेडियो	1	2	6	inan	baseform	0
कटौती	2	1	46	inan	baseform	0
नुकसान	2	2	59	inan	baseform	1
मां	1	1	31	anim	nonbase	1
छात्र	2	2	34	anim	baseform	1
प्रतिष्ठा	1	1	7	inan	baseform	1
इच्छा	2	1	24	inan	baseform	0
अपील	1	1	66	inan	baseform	1
छात्रों	2	2	58	anim	nonbase	1
कोड	1	2	6	inan	baseform	0
रोजमर्रा	1	2	3	inan	baseform	0
विदेशियों	2	2	6	anim	nonbase	1
पलायन	2	2	4	inan	baseform	1
विकल्पों	2	2	11	inan	nonbase	1
बारीकी	1	1	2	inan	baseform	1
पदार्थ	2	2	7	inan	baseform	1
तट	2	2	28	inan	baseform	1
दुकानदारों	2	2	7	anim	nonbase	1
पकड़	1	1	11	inan	nonbase	1
असिस्टेंट	2	2	4	inan	baseform	1
दिलचस्पी	2	1	9	inan	baseform	0
मंत्रालय	1	2	90	inan	baseform	0
स्थानों	1	2	53	inan	nonbase	0
चीज	2	1	14	inan	baseform	0
सेनाओं	1	1	13	inan	nonbase	1
उपकरणों	2	2	29	inan	nonbase	1
मतदान	2	2	61	inan	baseform	1
बधाई	2	1	17	inan	baseform	0
गुस्सा	2	2	6	inan	baseform	1
मसौदे	2	2	8	inan	nonbase	1
चयन	1	2	29	inan	baseform	0
सेक्रेटरी	1	2	2	anim	baseform	0
घंटों	2	2	20	inan	nonbase	1
मौकों	2	2	4	inan	nonbase	1
विश्लेषण	2	2	12	inan	baseform	1
लत	2	1	3	inan	baseform	0
कार्यक्रमों	1	2	14	inan	nonbase	0
चेयरमैन	2	2	20	anim	baseform	1
प्रौद्योगिकी	1	1	11	inan	baseform	1
औसत	2	2	31	inan	baseform	1
पैटर्न	1	2	8	inan	baseform	0
नकदी	2	1	8	inan	baseform	0
यकीन	1	2	7	inan	baseform	0
बहन	1	1	13	inan	baseform	1
हॉल	2	2	7	inan	baseform	1
गायक	2	2	8	anim	baseform	1
तथ्य	1	2	16	inan	baseform	0
मान्यता	2	1	17	inan	baseform	0
इरादा	1	2	15	inan	baseform	0
एयर	1	1	7	inan	baseform	1
लेखन	2	2	3	inan	baseform	1
पदभार	2	2	3	inan	baseform	1
प्रदूषण	2	2	10	inan	baseform	1
हार्ट	1	2	3	inan	baseform	0
शब्दों	2	2	16	inan	nonbase	1
किले	1	2	25	inan	nonbase	0
गाइड	2	2	5	inan	baseform	1
एक	2	2	26	anim	baseform	1
राजशाही	1	1	3	inan	baseform	1
धूल	2	1	16	inan	baseform	0
निवेशकों	2	2	15	anim	nonbase	1
दर्द	2	2	9	inan	baseform	1
निकासी	2	1	4	inan	baseform	0
ठग	2	2	2	anim	baseform	1
डिब्बे	1	2	6	inan	nonbase	0
दोस्ती	2	1	8	inan	baseform	0
विज्ञापन	2	2	13	inan	baseform	1
कहानियों	2	1	5	inan	nonbase	0
विश्लेषक	2	2	3	anim	baseform	1
अर्थशास्त्री	2	2	2	anim	baseform	1
गेम	1	2	8	inan	baseform	0
निर्देशक	2	2	10	anim	baseform	1
मछलियां	2	1	2	anim	nonbase	0
चर्च	1	2	6	inan	baseform	0
चालकों	2	2	7	anim	nonbase	1
ग्राउंड	2	2	3	inan	baseform	1
कम	2	2	2	inan	baseform	1
स्टूडियो	2	2	7	inan	baseform	1
हत्याओं	1	1	3	inan	nonbase	1
चिकित्सकों	2	2	8	anim	nonbase	1
सदी	2	1	3	inan	baseform	0
खारेपन	2	2	4	inan	baseform	1
वरीयता	1	1	2	inan	baseform	1
सुकून	1	2	3	inan	baseform	0
ग्रोथ	2	2	2	inan	baseform	1
वोटों	2	2	12	inan	nonbase	1
करदाताओं	2	2	2	anim	nonbase	1
अवरोध	2	2	3	inan	baseform	1
वेबसाइटों	1	1	9	inan	nonbase	1
कंधों	1	2	2	inan	nonbase	0
पुथल	1	1	4	inan	baseform	1
लिंक	1	2	4	inan	baseform	0
जांचकर्ता	2	2	2	anim	baseform	1
माइक	2	2	3	inan	baseform	1
ताम्र	2	2	2	inan	baseform	1
स्कार्फ	1	2	3	inan	baseform	0
चलन	1	2	2	inan	baseform	0
चीनियों	2	2	2	anim	nonbase	1
रेलिंग	1	2	2	inan	baseform	0
