word	prediction	label	freq	animacy	baseform	correct
generálov	3	2	1	anim	nonbase	0
spisy	3	2	4	inan	nonbase	0
lístkami	0	2	3	inan	nonbase	0
biznisu	3	2	1	inan	nonbase	0
oponentom	0	2	1	anim	nonbase	0
vienka	3	2	1	inan	nonbase	0
zámermi	3	2	1	inan	nonbase	0
predmetom	0	2	8	inan	nonbase	0
prorok	3	2	5	anim	baseform	0
proroci	3	2	2	anim	nonbase	0
janičiari	3	2	3	anim	nonbase	0
novembra	0	2	6	inan	nonbase	0
osud	0	2	6	inan	baseform	0
miestodržiteľom	3	2	3	anim	nonbase	0
marci	0	2	4	inan	nonbase	0
povstalcom	3	2	1	anim	nonbase	0
práporu	3	2	1	inan	nonbase	0
zvyky	0	2	2	inan	nonbase	0
fez	0	2	2	inan	baseform	0
júna	0	2	5	inan	nonbase	0
rádov	3	2	1	inan	nonbase	0
štátom	0	2	1	inan	nonbase	0
nástupcom	3	2	2	anim	nonbase	0
študentom	3	2	2	anim	nonbase	0
mája	0	2	12	inan	nonbase	0
johanitov	3	2	1	anim	nonbase	0
vrchol	3	2	7	inan	baseform	0
tajomník	0	2	2	anim	baseform	0
exarchu	3	2	1	anim	nonbase	0
boji	0	2	6	inan	nonbase	0
zákaz	3	2	2	inan	baseform	0
autora	3	2	2	anim	nonbase	0
prelete	3	2	1	inan	nonbase	0
sled	0	2	1	inan	baseform	0
lesy	0	2	1	inan	nonbase	0
pápež	3	2	12	anim	baseform	0
sneme	3	2	1	inan	nonbase	0
komunizmom	0	2	1	inan	nonbase	0
iniciátorom	3	2	1	anim	nonbase	0
dneška	0	2	1	inan	nonbase	0
príbeh	0	2	6	inan	baseform	0
jazykoch	0	2	1	inan	nonbase	0
začiatku	3	2	24	inan	nonbase	0
dopad	3	2	6	inan	baseform	0
plyn	0	2	2	inan	baseform	0
vesmíre	0	2	3	inan	nonbase	0
nepriateľovi	3	2	2	anim	nonbase	0
cieľ	0	2	4	inan	baseform	0
následok	3	2	1	inan	baseform	0
cherubov	3	2	2	anim	nonbase	0
cherubovia	0	2	1	anim	nonbase	0
konštruktér	3	2	1	anim	baseform	0
nepriateľ	3	2	3	anim	baseform	0
zenbudhizmus	0	2	1	inan	baseform	0
básnikov	3	2	1	anim	nonbase	0
súd	0	2	3	inan	baseform	0
monoskop	3	2	1	inan	baseform	0
zmätky	3	2	1	inan	nonbase	0
náčelníka	3	2	1	anim	nonbase	0
eposu	3	2	3	inan	nonbase	0
vynálezcu	3	2	1	anim	nonbase	0
koncu	0	2	6	inan	nonbase	0
kľud	0	2	1	inan	baseform	0
maratón	0	2	2	inan	baseform	0
dej	3	2	4	inan	baseform	0
roztoku	3	2	3	inan	nonbase	0
právnik	3	2	2	anim	baseform	0
zostupe	3	2	1	inan	nonbase	0
astronauti	3	2	1	anim	nonbase	0
žobrákom	3	2	1	anim	nonbase	0
osvietencov	3	2	1	anim	nonbase	0
pietizmu	0	2	1	inan	nonbase	0
hrdinom	3	2	3	anim	nonbase	0
viceprezidenta	3	2	1	anim	nonbase	0
pilot	3	2	1	anim	baseform	0
reverendom	3	2	1	anim	nonbase	0
zisky	3	2	1	inan	nonbase	0
útokoch	3	2	5	inan	nonbase	0
výskumom	3	2	1	inan	nonbase	0
potraty	0	2	1	inan	nonbase	0
príspevky	3	2	2	inan	nonbase	0
prehľad	3	2	5	inan	baseform	0
útokom	3	2	1	inan	nonbase	0
priestorov	3	2	1	inan	nonbase	0
záveru	0	2	3	inan	nonbase	0
server	3	2	1	inan	baseform	0
terorizmu	3	2	2	inan	nonbase	0
teroru	3	2	3	inan	nonbase	0
mesiacmi	3	2	2	inan	nonbase	0
neutrónov	3	2	1	inan	nonbase	0
nárastu	3	2	1	inan	nonbase	0
kanálov	3	2	2	inan	nonbase	0
druhu	3	2	5	inan	nonbase	0
gradient	3	2	1	inan	baseform	0
lúčov	3	2	1	inan	nonbase	0
rozklad	3	2	1	inan	baseform	0
vojvodcu	3	2	3	anim	nonbase	0
jazykom	0	2	3	inan	nonbase	0
odhad	3	2	1	inan	baseform	0
zvukov	3	2	2	inan	nonbase	0
predkami	3	2	2	anim	nonbase	0
lovu	3	2	1	inan	nonbase	0
bazénu	3	2	1	inan	nonbase	0
obrazu	3	2	2	inan	nonbase	0
génov	3	2	1	inan	nonbase	0
lekári	3	2	5	anim	nonbase	0
zemiakov	3	2	2	inan	nonbase	0
asteroidov	3	2	1	inan	nonbase	0
kráterov	3	2	2	inan	nonbase	0
interval	3	2	2	inan	baseform	0
prístroja	3	2	1	inan	nonbase	0
monopoly	3	2	1	inan	nonbase	0
štátmi	3	2	4	inan	nonbase	0
mier	0	2	8	inan	baseform	0
problémom	3	2	3	inan	nonbase	0
námorníkov	3	2	1	anim	nonbase	0
vpád	3	2	1	inan	baseform	0
spln	3	2	1	inan	baseform	0
sláčika	3	2	2	inan	nonbase	0
strýko	0	2	2	anim	baseform	0
typ	3	2	6	inan	baseform	0
pádu	3	2	1	inan	nonbase	0
ochrancu	3	2	1	anim	nonbase	0
kaštieli	0	2	1	inan	nonbase	0
kláštora	3	2	4	inan	nonbase	0
františkáni	3	2	1	anim	nonbase	0
druhovia	3	2	2	anim	nonbase	0
legáta	0	2	1	anim	nonbase	0
administrátora	3	2	1	anim	nonbase	0
komentátori	3	2	1	anim	nonbase	0
