word	prediction	label	freq	animacy	baseform	correct
generálov	2	2	1	anim	nonbase	1
spisy	0	2	4	inan	nonbase	0
lístkami	0	2	3	inan	nonbase	0
biznisu	1	2	1	inan	nonbase	0
oponentom	2	2	1	anim	nonbase	1
vienka	0	2	1	inan	nonbase	0
zámermi	1	2	1	inan	nonbase	0
predmetom	0	2	8	inan	nonbase	0
prorok	2	2	5	anim	baseform	1
proroci	2	2	2	anim	nonbase	1
janičiari	2	2	3	anim	nonbase	1
novembra	1	2	6	inan	nonbase	0
osud	1	2	6	inan	baseform	0
miestodržiteľom	2	2	3	anim	nonbase	1
marci	2	2	4	inan	nonbase	1
povstalcom	1	2	1	anim	nonbase	0
práporu	2	2	1	inan	nonbase	1
zvyky	2	2	2	inan	nonbase	1
fez	2	2	2	inan	baseform	1
júna	1	2	5	inan	nonbase	0
rádov	2	2	1	inan	nonbase	1
štátom	0	2	1	inan	nonbase	0
nástupcom	2	2	2	anim	nonbase	1
študentom	2	2	2	anim	nonbase	1
mája	1	2	12	inan	nonbase	0
johanitov	2	2	1	anim	nonbase	1
vrchol	0	2	7	inan	baseform	0
tajomník	2	2	2	anim	baseform	1
exarchu	1	2	1	anim	nonbase	0
boji	1	2	6	inan	nonbase	0
zákaz	1	2	2	inan	baseform	0
autora	1	2	2	anim	nonbase	0
prelete	1	2	1	inan	nonbase	0
sled	1	2	1	inan	baseform	0
lesy	0	2	1	inan	nonbase	0
pápež	2	2	12	anim	baseform	1
sneme	2	2	1	inan	nonbase	1
komunizmom	2	2	1	inan	nonbase	1
iniciátorom	2	2	1	anim	nonbase	1
dneška	1	2	1	inan	nonbase	0
príbeh	1	2	6	inan	baseform	0
jazykoch	0	2	1	inan	nonbase	0
začiatku	0	2	24	inan	nonbase	0
dopad	0	2	6	inan	baseform	0
plyn	2	2	2	inan	baseform	1
vesmíre	1	2	3	inan	nonbase	0
nepriateľovi	2	2	2	anim	nonbase	1
cieľ	0	2	4	inan	baseform	0
následok	1	2	1	inan	baseform	0
cherubov	2	2	2	anim	nonbase	1
cherubovia	2	2	1	anim	nonbase	1
konštruktér	2	2	1	anim	baseform	1
nepriateľ	2	2	3	anim	baseform	1
zenbudhizmus	0	2	1	inan	baseform	0
básnikov	2	2	1	anim	nonbase	1
súd	0	2	3	inan	baseform	0
monoskop	0	2	1	inan	baseform	0
zmätky	1	2	1	inan	nonbase	0
náčelníka	2	2	1	anim	nonbase	1
eposu	1	2	3	inan	nonbase	0
