word	prediction	label	freq	animacy	baseform	correct
симпатією	2	1	2	inan	nonbase	0
міцність	1	1	2	inan	baseform	1
утворення	1	0	5	inan	baseform	0
спорудження	1	0	2	inan	baseform	0
мостів	2	2	1	inan	nonbase	1
навантаження	2	0	4	inan	baseform	0
корозією	1	1	1	inan	nonbase	1
штампуванням	1	0	1	inan	nonbase	0
автомобілі	2	2	1	inan	nonbase	1
інструменти	2	2	4	inan	nonbase	1
свердління	1	0	1	inan	baseform	0
числа	2	0	6	inan	nonbase	0
млрд	2	2	25	inan	baseform	1
обсяг	2	2	9	inan	baseform	1
шлами	2	2	1	inan	nonbase	1
предметів	2	2	4	inan	nonbase	1
копіювання	1	0	5	inan	baseform	0
технології	1	1	3	inan	nonbase	1
декорування	1	0	7	inan	baseform	0
штрихів	1	2	1	inan	nonbase	0
виробу	1	2	6	inan	nonbase	0
дизайнерами	2	2	1	anim	nonbase	1
наука	1	1	5	inan	baseform	1
розписом	2	2	1	inan	nonbase	1
картинок	2	1	1	inan	nonbase	0
варіантом	2	2	1	inan	nonbase	1
ефект	2	2	5	inan	baseform	1
пляжах	1	2	2	inan	nonbase	0
чура	1	2	1	inan	nonbase	0
чотирикутнику	1	2	1	inan	nonbase	0
тета	1	1	16	anim	baseform	1
пес	2	2	2	anim	baseform	1
комина	1	2	2	inan	nonbase	0
бродів	1	2	1	inan	nonbase	0
групу	2	1	5	inan	nonbase	0
роботах	1	1	2	inan	nonbase	1
докори	2	2	2	inan	nonbase	1
бункері	2	2	1	inan	nonbase	1
хаті	1	1	13	inan	nonbase	1
просторі	2	2	4	inan	nonbase	1
бібліотека	1	1	4	inan	baseform	1
образ	1	2	5	inan	baseform	0
свідчення	2	0	4	inan	baseform	0
скарб	2	2	1	inan	baseform	1
лоза	1	1	1	inan	baseform	1
природою	2	1	1	inan	nonbase	0
арешту	1	2	4	inan	nonbase	0
портретами	1	2	1	inan	nonbase	0
книга	1	1	4	inan	baseform	1
сповідь	1	1	2	inan	baseform	1
житті	1	0	15	inan	nonbase	0
мова	1	1	25	inan	baseform	1
виписки	1	1	1	inan	nonbase	1
містифікацією	1	1	1	inan	nonbase	1
оцінка	1	1	1	inan	baseform	1
кривих	1	1	2	inan	nonbase	1
кривій	1	1	3	inan	nonbase	1
закінченні	1	0	1	inan	nonbase	0
акту	1	2	10	inan	nonbase	0
появи	1	1	6	inan	nonbase	1
клітора	2	2	5	inan	nonbase	1
розгляду	1	2	3	inan	nonbase	0
біополя	1	0	1	inan	nonbase	0
комплексу	2	2	8	inan	nonbase	1
виділення	1	0	11	inan	baseform	0
словами	1	0	10	inan	nonbase	0
засоби	2	2	6	inan	nonbase	1
закупівлі	1	1	4	inan	nonbase	1
наказів	1	2	2	inan	nonbase	0
республіки	1	1	8	inan	nonbase	1
юстиції	2	1	9	inan	nonbase	0
установ	2	1	6	inan	nonbase	0
станів	1	2	2	inan	nonbase	0
закладу	2	2	1	inan	nonbase	1
розрахунку	1	2	4	inan	nonbase	0
міністерстві	2	0	6	inan	nonbase	0
роком	1	2	4	inan	nonbase	0
продавцеві	2	2	1	anim	nonbase	1
інженери	2	2	2	anim	nonbase	1
узвозі	2	2	1	inan	nonbase	1
оточенням	2	0	1	inan	nonbase	0
архітектури	1	1	4	inan	nonbase	1
театрі	1	2	4	inan	nonbase	0
табличку	1	1	1	inan	nonbase	1
поліцейським	2	2	1	anim	nonbase	1
появу	1	1	2	inan	nonbase	1
хлопцям	2	2	2	anim	nonbase	1
підлітки	2	2	2	anim	nonbase	1
ефірі	2	2	4	inan	nonbase	1
президентом	2	2	3	anim	nonbase	1
захід	1	2	6	inan	baseform	0
вересні	1	2	4	inan	nonbase	0
човна	1	2	4	inan	nonbase	0
корабель	2	2	3	inan	baseform	1
точки	1	1	9	inan	nonbase	1
листі	2	2	7	inan	nonbase	1
площу	2	1	1	inan	nonbase	0
проект	2	2	10	inan	baseform	1
бруківці	1	1	1	inan	nonbase	1
комплексам	2	2	1	inan	nonbase	1
яв	2	2	1	inan	baseform	1
кінці	2	2	13	inan	nonbase	1
тривалість	2	1	5	inan	baseform	0
композицій	2	1	1	inan	nonbase	0
героям	1	2	2	anim	nonbase	0
телеканалів	2	2	1	inan	nonbase	1
простору	2	2	2	inan	nonbase	1
інвестиції	2	1	8	inan	nonbase	0
доходи	2	2	7	inan	nonbase	1
відміну	2	1	3	inan	nonbase	0
завершення	2	0	3	inan	baseform	0
справу	1	1	3	inan	nonbase	1
гандболом	2	2	1	inan	nonbase	1
клуби	2	2	1	inan	nonbase	1
чемпіонату	2	2	2	inan	nonbase	1
контракт	2	2	3	inan	baseform	1
мідь	2	1	1	inan	baseform	0
родовищ	2	0	15	inan	nonbase	0
агентстві	2	0	1	inan	nonbase	0
тес	2	1	15	inan	baseform	0
межах	2	1	14	inan	nonbase	0
аргумент	2	2	1	inan	baseform	1
блокаду	1	1	1	inan	nonbase	1
політику	2	1	14	inan	nonbase	0
державі	2	1	7	inan	nonbase	0
регулятор	2	2	1	inan	baseform	1
електроенергії	1	1	3	inan	nonbase	1
різниці	2	1	1	inan	nonbase	0
донорами	2	2	1	anim	nonbase	1
дипломи	2	2	1	inan	nonbase	1
видавництв	2	0	2	inan	nonbase	0
поширення	2	0	7	inan	baseform	0
мемів	2	2	1	inan	nonbase	1
відгуки	2	2	2	inan	nonbase	1
мему	2	2	3	inan	nonbase	1
приводів	2	2	1	inan	nonbase	1
родом	2	2	1	inan	nonbase	1
вітальня	1	1	1	inan	baseform	1
порушення	1	0	12	inan	baseform	0
біль	1	2	1	inan	baseform	0
підняття	2	0	1	inan	baseform	0
печії	1	1	2	inan	nonbase	1
поняття	2	0	5	inan	baseform	0
словника	1	2	5	inan	nonbase	0
скриню	1	1	1	inan	nonbase	1
персонаж	2	2	2	anim	baseform	1
вчительки	1	1	4	anim	nonbase	1
травня	2	2	12	inan	nonbase	1
продажу	1	2	2	inan	nonbase	0
держава	1	1	7	inan	baseform	1
проекти	2	2	4	inan	nonbase	1
прадіда	2	2	2	anim	nonbase	1
слави	1	1	6	inan	nonbase	1
космотуристів	1	2	1	anim	nonbase	0
серіал	2	2	9	inan	baseform	1
помилки	2	1	9	inan	nonbase	0
інформації	1	1	13	inan	nonbase	1
алюзіями	2	1	1	inan	nonbase	0
бізнесу	2	2	4	inan	nonbase	1
батько	1	2	28	anim	baseform	0
папірців	2	2	1	inan	nonbase	1
механіка	1	1	1	inan	baseform	1
комбінаторики	2	1	1	inan	nonbase	0
посаду	1	1	4	inan	nonbase	1
акціями	2	1	1	inan	nonbase	0
спорту	2	2	3	inan	nonbase	1
пришвидшення	2	0	1	inan	baseform	0
родину	1	1	5	inan	nonbase	1
етапах	1	2	1	inan	nonbase	0
заходи	2	2	6	inan	nonbase	1
розширення	1	0	1	inan	baseform	0
гнізда	1	0	3	inan	nonbase	0
