word	prediction	label	freq	animacy	baseform	correct
primjer	2	2	19	inan	baseform	1
iznos	2	2	17	inan	baseform	1
slučaj	2	2	24	inan	baseform	1
protektorat	2	2	2	inan	baseform	1
uspon	2	2	3	inan	baseform	1
hotel	2	2	5	inan	baseform	1
park	2	2	4	inan	baseform	1
dječaka	2	2	4	anim	nonbase	1
parlament	2	2	27	inan	baseform	1
materijal	2	2	3	inan	baseform	1
način	2	2	116	inan	baseform	1
izvoz	2	2	11	inan	baseform	1
gradonačelnika	1	2	8	anim	nonbase	0
zamjenika	1	2	9	anim	nonbase	0
studio	2	2	13	inan	baseform	1
bod	2	2	3	inan	baseform	1
račun	1	2	9	inan	baseform	0
kolovoz	2	2	8	inan	baseform	1
trend	2	2	14	inan	baseform	1
uređaj	2	2	9	inan	baseform	1
euro	1	2	20	inan	baseform	0
projekt	2	2	49	inan	baseform	1
suficit	1	2	2	inan	baseform	0
postupak	2	2	19	inan	baseform	1
zid	2	2	7	inan	baseform	1
kredibilitet	2	2	3	inan	baseform	1
sekularizam	1	2	1	inan	baseform	0
ugled	1	2	13	inan	baseform	0
pristup	1	2	25	inan	baseform	0
kompleks	2	2	3	inan	baseform	1
čelnika	1	2	12	anim	nonbase	0
ribnjak	2	2	1	inan	baseform	1
vrtić	2	2	4	inan	baseform	1
operatera	1	2	2	inan	nonbase	0
sukob	2	2	10	inan	baseform	1
štrajk	2	2	2	inan	baseform	1
vitamin	2	2	4	inan	baseform	1
trud	2	2	1	inan	baseform	1
doručak	1	2	1	inan	baseform	0
skok	2	2	4	inan	baseform	1
posjet	1	2	15	inan	baseform	0
kafić	2	2	2	inan	baseform	1
porez	2	2	6	inan	baseform	1
epilog	2	2	2	inan	baseform	1
osumnjičenika	1	2	4	anim	nonbase	0
taksi	2	1	3	inan	baseform	0
neuspjeh	1	2	4	inan	baseform	0
suživot	2	2	2	inan	baseform	1
vođu	1	2	1	anim	nonbase	0
ubojicu	2	2	1	anim	nonbase	1
auditorij	1	2	1	inan	baseform	0
azil	2	2	12	inan	baseform	1
monopol	2	2	1	inan	baseform	1
aranžman	2	2	5	inan	baseform	1
lava	1	2	1	anim	nonbase	0
urednika	1	2	3	anim	nonbase	0
techno	1	2	1	inan	baseform	0
sloj	2	2	3	inan	baseform	1
osjećaj	2	2	8	inan	baseform	1
kolegu	1	2	2	anim	nonbase	0
oklopnjaka	1	2	1	inan	nonbase	0
nametnika	2	2	1	anim	nonbase	1
piksel	2	2	2	inan	baseform	1
moto	1	2	2	inan	baseform	0
kabel	2	2	1	inan	baseform	1
gumb	2	2	1	inan	baseform	1
godišnjaka	2	2	1	anim	nonbase	1
gospodara	2	2	2	anim	nonbase	1
okret	2	2	1	inan	baseform	1
sklop	2	2	2	inan	baseform	1
misterij	2	2	3	inan	baseform	1
ginekologa	1	2	1	anim	nonbase	0
pms	1	2	1	inan	baseform	0
držač	2	2	1	inan	baseform	1
portfolio	2	2	2	inan	baseform	1
redizajn	2	2	4	inan	baseform	1
šok	2	2	2	inan	baseform	1
asortiman	2	2	1	inan	baseform	1
oprez	2	2	1	inan	baseform	1
boom	2	2	1	inan	baseform	1
prijem	1	2	3	inan	baseform	0
savjet	2	2	3	inan	baseform	1
vikend	2	2	4	inan	baseform	1
ispraćaj	1	2	1	inan	baseform	0
playoff	2	2	1	inan	baseform	1
nanos	2	2	1	inan	baseform	1
hokej	1	2	1	inan	baseform	0
plato	2	2	1	inan	baseform	1
zlostavljača	1	2	1	anim	nonbase	0
fundamentalizam	2	2	1	inan	baseform	1
suca	1	2	2	anim	nonbase	0
dijamant	2	2	1	inan	baseform	1
intervju	1	2	2	inan	baseform	0
osvrt	1	2	1	inan	baseform	0
doseg	2	2	1	inan	baseform	1
blagoslov	1	2	1	inan	baseform	0
karneval	2	2	1	inan	baseform	1
