word	prediction	label	freq	animacy	baseform	correct
pokles	1	2	147	inan	baseform	0
pracovníci	2	2	202	anim	nonbase	1
podklady	1	2	40	inan	nonbase	0
režimu	2	2	132	inan	nonbase	1
poznatků	1	2	76	inan	nonbase	0
závazkem	1	2	10	inan	nonbase	0
dne	0	2	481	inan	nonbase	0
občanům	2	2	62	anim	nonbase	1
ha	0	2	25	inan	nonbase	0
průmyslu	1	2	229	inan	nonbase	0
nákladech	1	2	37	inan	nonbase	0
návrhy	1	2	145	inan	nonbase	0
prototypů	0	2	4	inan	nonbase	0
závazku	1	2	30	inan	nonbase	0
prospěchu	1	2	26	inan	nonbase	0
výběru	1	2	138	inan	nonbase	0
cíl	0	2	108	inan	baseform	0
adaptéru	1	2	1	inan	nonbase	0
stroje	0	2	132	inan	nonbase	0
posudky	1	2	8	inan	nonbase	0
soudruzi	2	2	20	anim	nonbase	1
uživateli	2	2	16	anim	nonbase	1
potoka	1	2	12	inan	nonbase	0
vedoucích	2	2	18	anim	nonbase	1
ředitelů	2	2	32	anim	nonbase	1
poslance	2	2	72	anim	nonbase	1
krajích	1	2	19	inan	nonbase	0
úvodem	1	2	10	inan	nonbase	0
um	0	2	6	inan	baseform	0
výbor	0	2	186	inan	baseform	0
členů	2	2	281	anim	nonbase	1
obědě	1	2	16	inan	nonbase	0
agronoma	1	2	1	anim	nonbase	0
říjen	1	2	23	inan	baseform	0
postihu	1	2	13	inan	nonbase	0
soubor	0	2	133	inan	baseform	0
přístavu	0	2	11	inan	nonbase	0
vlak	0	2	68	inan	baseform	0
ředitele	2	2	293	anim	nonbase	1
vozy	0	2	74	inan	nonbase	0
nedostatek	1	2	140	inan	baseform	0
orgánů	0	2	154	inan	nonbase	0
komunismu	0	2	56	inan	nonbase	0
názory	1	2	142	inan	nonbase	0
vojáky	2	2	54	anim	nonbase	1
organizátora	1	2	6	anim	nonbase	0
pomocníkem	2	2	7	anim	nonbase	1
výrazem	2	2	38	inan	nonbase	1
hrdinou	2	2	17	anim	nonbase	1
odborníci	2	2	115	anim	nonbase	1
telefonů	1	2	5	inan	nonbase	0
nádechu	1	2	1	inan	nonbase	0
pohyb	1	2	105	inan	baseform	0
sportů	1	2	12	inan	nonbase	0
spánku	1	2	40	inan	nonbase	0
cholesterol	2	2	3	inan	baseform	1
strach	1	2	103	inan	baseform	0
mozek	0	2	38	inan	baseform	0
věku	1	2	235	inan	nonbase	0
charakteru	2	2	98	inan	nonbase	1
rozsahem	0	2	11	inan	nonbase	0
směrem	1	2	179	inan	nonbase	0
pudr	0	2	8	inan	baseform	0
mráz	2	2	8	inan	baseform	1
póry	0	2	4	inan	nonbase	0
přípravek	0	2	5	inan	baseform	0
obkladem	0	2	3	inan	nonbase	0
příklady	0	2	56	inan	nonbase	0
projevy	1	2	76	inan	nonbase	0
muže	2	2	120	anim	nonbase	1
strupy	0	2	1	inan	nonbase	0
povrch	0	2	50	inan	baseform	0
přehled	1	2	104	inan	baseform	0
druh	0	2	129	inan	baseform	0
límec	0	2	4	inan	baseform	0
úpletů	1	2	1	inan	nonbase	0
plátku	0	2	2	inan	nonbase	0
salát	1	2	17	inan	baseform	0
nápoje	0	2	26	inan	nonbase	0
případ	0	2	249	inan	baseform	0
důvodu	1	2	130	inan	nonbase	0
příspěvků	1	2	33	inan	nonbase	0
řádků	1	2	5	inan	nonbase	0
sazeči	2	2	2	anim	nonbase	1
základů	1	2	29	inan	nonbase	0
šroubky	0	2	4	inan	nonbase	0
kroužkem	0	2	2	inan	nonbase	0
háčkem	0	2	1	inan	nonbase	0
regulátorem	1	2	3	inan	nonbase	0
budovatelů	2	2	2	anim	nonbase	1
úspěchu	1	2	86	inan	nonbase	0
zpěvu	1	2	19	inan	nonbase	0
průběh	1	2	149	inan	baseform	0
postihy	1	2	4	inan	nonbase	0
inspektoři	2	2	13	anim	nonbase	1
pacient	2	2	48	anim	baseform	1
následky	1	2	64	inan	nonbase	0
nástupem	1	2	19	inan	nonbase	0
rozdíly	1	2	144	inan	nonbase	0
pracovníkem	2	2	26	anim	nonbase	1
pracovníkovi	2	2	17	anim	nonbase	1
výdělek	0	2	25	inan	baseform	0
rozmachu	1	2	9	inan	nonbase	0
budovatel	2	2	1	anim	baseform	1
dneškem	1	2	3	inan	nonbase	0
litr	0	2	29	inan	nonbase	0
tabáku	0	2	11	inan	nonbase	0
muž	2	2	204	anim	baseform	1
příslušníkovi	2	2	1	anim	nonbase	1
autorů	2	2	78	anim	nonbase	1
rámec	0	2	44	inan	baseform	0
jednotlivcem	2	2	5	anim	nonbase	1
pohledu	1	2	107	inan	nonbase	0
vztahu	1	2	245	inan	nonbase	0
kapitálu	1	2	134	inan	nonbase	0
průzkumu	1	2	77	inan	nonbase	0
důsledku	1	2	171	inan	nonbase	0
osud	1	2	113	inan	baseform	0
předmět	0	2	52	inan	baseform	0
postupem	1	2	45	inan	nonbase	0
člověkem	2	2	31	anim	nonbase	1
ruchu	1	2	53	inan	nonbase	0
typem	2	2	25	inan	nonbase	1
závody	0	2	119	inan	nonbase	0
doklady	1	2	69	inan	nonbase	0
nápojů	0	2	32	inan	nonbase	0
příslušník	2	2	14	anim	baseform	1
vozíku	1	2	4	inan	nonbase	0
účastníkem	2	2	12	anim	nonbase	1
vozíky	2	2	5	inan	nonbase	1
účastníci	2	2	74	anim	nonbase	1
pruh	1	2	11	inan	baseform	0
proudy	1	2	24	inan	nonbase	0
rozměry	1	2	52	inan	nonbase	0
bytů	0	2	149	inan	nonbase	0
uživatel	2	2	42	anim	baseform	1
odběratel	2	2	34	anim	baseform	1
uživatelé	2	2	28	anim	nonbase	1
doplatku	1	2	1	inan	nonbase	0
dvory	2	2	3	inan	nonbase	1
přísunem	1	2	3	inan	nonbase	0
svátcích	0	2	11	inan	nonbase	0
sněhu	0	2	54	inan	nonbase	0
vchodu	0	2	22	inan	nonbase	0
objekt	0	2	64	inan	baseform	0
důvěrníka	2	2	3	anim	nonbase	1
výtahu	1	2	7	inan	nonbase	0
klíčů	1	2	12	inan	nonbase	0
zvonky	0	2	4	inan	nonbase	0
případy	0	2	119	inan	nonbase	0
stát	0	2	394	inan	baseform	0
nároků	1	2	26	inan	nonbase	0
vznik	1	2	105	inan	baseform	0
ekonoma	1	2	8	anim	nonbase	0
občany	2	2	114	anim	nonbase	1
stavy	1	2	57	inan	nonbase	0
projev	0	2	107	inan	baseform	0
kádru	1	2	21	inan	nonbase	0
soudruhem	2	2	9	anim	nonbase	1
odpisů	1	2	8	inan	nonbase	0
rozbor	1	2	48	inan	baseform	0
příkazy	1	2	5	inan	nonbase	0
limitu	1	2	18	inan	nonbase	0
učňů	2	2	25	anim	nonbase	1
nedostatků	1	2	23	inan	nonbase	0
úhrn	1	2	8	inan	baseform	0
koncem	1	2	275	inan	nonbase	0
sběračů	2	2	1	anim	nonbase	1
sběrač	2	2	1	anim	baseform	1
orgán	0	2	51	inan	baseform	0
sklady	0	2	13	inan	nonbase	0
referátu	2	2	19	inan	nonbase	1
autobusem	0	2	12	inan	nonbase	0
diplomy	0	2	3	inan	nonbase	0
náměstka	2	2	60	anim	nonbase	1
návrháři	2	2	13	anim	nonbase	1
výtěžky	0	2	1	inan	nonbase	0
útvarů	1	2	37	inan	nonbase	0
informátorů	2	2	2	anim	nonbase	1
informatika	1	1	9	anim	baseform	1
podkladech	1	2	2	inan	nonbase	0
obory	0	2	57	inan	nonbase	0
překladu	1	2	33	inan	nonbase	0
zdaru	2	2	3	inan	nonbase	1
svazcích	0	2	6	inan	nonbase	0
vítězem	2	2	24	anim	nonbase	1
oblečky	0	2	1	inan	nonbase	0
stany	0	2	9	inan	nonbase	0
odběratelům	0	2	14	anim	nonbase	0
nákres	1	2	2	inan	baseform	0
úseky	0	2	20	inan	nonbase	0
mv	1	2	12	inan	baseform	0
tisků	1	2	2	inan	nonbase	0
mikrobus	2	2	4	inan	baseform	1
seznam	1	2	86	inan	baseform	0
topiče	2	2	1	anim	nonbase	1
květnu	1	2	68	inan	nonbase	0
června	2	2	156	inan	nonbase	1
ústavě	1	2	32	inan	nonbase	0
projekty	0	2	77	inan	nonbase	0
maják	0	2	5	inan	baseform	0
sekretariátě	2	2	7	inan	nonbase	1
listech	2	2	10	inan	nonbase	1
honoráře	0	2	12	inan	nonbase	0
tisky	0	2	5	inan	nonbase	0
cyklech	1	2	10	inan	nonbase	0
souborů	0	2	56	inan	nonbase	0
výjezdu	1	2	5	inan	nonbase	0
podpis	0	2	28	inan	baseform	0
jeřábek	2	2	1	anim	baseform	1
obvod	2	2	31	inan	baseform	1
obrys	1	2	11	inan	baseform	0
vosky	0	2	1	inan	nonbase	0
azbestem	0	2	1	inan	nonbase	0
potenciálu	1	2	14	inan	nonbase	0
spotřebiče	0	2	14	inan	nonbase	0
obalu	0	2	31	inan	nonbase	0
motorů	1	2	35	inan	nonbase	0
motory	2	2	21	inan	nonbase	1
plamen	0	2	4	inan	baseform	0
hořáky	0	2	5	inan	nonbase	0
zájemcům	2	2	18	anim	nonbase	1
kruh	0	2	28	inan	baseform	0
motorem	2	2	39	inan	nonbase	1
smaltem	0	2	4	inan	nonbase	0
grily	1	2	2	inan	nonbase	0
prodej	1	2	167	inan	baseform	0
nábytku	0	2	39	inan	nonbase	0
hadříkem	2	2	3	inan	nonbase	1
řešitelům	1	2	4	anim	nonbase	0
kursy	1	2	32	inan	nonbase	0
vzory	1	2	10	inan	nonbase	0
textech	1	2	17	inan	nonbase	0
prospěchem	1	2	2	inan	nonbase	0
styly	1	2	3	inan	nonbase	0
rozborem	1	2	10	inan	nonbase	0
tajemník	2	2	70	anim	baseform	1
faktem	1	2	32	inan	nonbase	0
hotelů	0	2	28	inan	nonbase	0
výstřelků	1	2	2	inan	nonbase	0
koutů	2	2	8	inan	nonbase	1
subjektem	2	2	23	inan	nonbase	1
socialismus	0	2	35	inan	nonbase	0
turnaji	0	2	42	inan	nonbase	0
soupeře	2	2	61	anim	nonbase	1
hokej	1	2	52	inan	baseform	0
zemědělci	2	2	34	anim	nonbase	1
kluci	2	2	50	anim	nonbase	1
vlaku	2	2	40	inan	nonbase	1
obloukem	0	2	3	inan	nonbase	0
panelů	1	2	8	inan	nonbase	0
parků	0	2	8	inan	nonbase	0
zemědělcům	2	2	8	anim	nonbase	1
cement	0	2	35	inan	baseform	0
stavbaři	2	2	5	anim	nonbase	1
extrémům	0	2	2	inan	nonbase	0
synové	2	2	14	anim	nonbase	1
titulem	0	2	19	inan	nonbase	0
kontroloři	2	2	3	anim	nonbase	1
rozpočtu	1	2	270	inan	nonbase	0
smysl	0	2	150	inan	baseform	0
faktům	1	0	4	inan	nonbase	0
milovníkům	0	2	3	anim	nonbase	0
prvku	1	2	44	inan	nonbase	0
revizionisté	2	2	6	anim	nonbase	1
ideál	0	2	5	inan	baseform	0
dělníkům	2	2	5	anim	nonbase	1
divu	1	2	35	inan	nonbase	0
dolar	0	2	58	inan	baseform	0
ohlasech	1	2	1	inan	nonbase	0
rozpočet	0	2	136	inan	baseform	0
ministři	2	2	94	anim	nonbase	1
rodičů	1	2	70	anim	nonbase	0
sourozenci	2	2	4	anim	nonbase	1
křikem	2	2	6	inan	nonbase	1
obřadem	2	2	2	inan	nonbase	1
chmele	1	2	6	inan	nonbase	0
chmel	1	2	8	inan	baseform	0
kapitalismu	2	2	59	inan	nonbase	1
vlasů	0	2	13	inan	nonbase	0
skrytu	2	2	6	inan	nonbase	1
útoku	1	2	102	inan	nonbase	0
nádechem	0	2	6	inan	nonbase	0
spisovatelů	2	2	25	anim	nonbase	1
spisovatele	2	2	24	anim	nonbase	1
komunisté	2	2	36	anim	nonbase	1
krk	0	2	13	inan	baseform	0
kariéristé	2	2	1	anim	nonbase	1
tisícům	2	2	16	inan	nonbase	1
hrdiny	2	2	12	anim	nonbase	1
spolutvůrci	2	2	1	anim	nonbase	1
úkor	1	2	44	inan	baseform	0
rolník	2	2	8	anim	baseform	1
redaktoři	2	2	8	anim	nonbase	1
blokem	1	2	4	inan	nonbase	0
chlapci	2	2	36	anim	nonbase	1
sektoru	1	2	43	inan	nonbase	0
přírůstku	1	2	18	inan	nonbase	0
mezníku	0	2	1	inan	nonbase	0
automotoklubu	2	2	1	inan	nonbase	1
sprinteři	2	2	3	anim	nonbase	1
metrák	0	2	1	inan	baseform	0
týmu	2	2	176	inan	nonbase	1
olympioniky	2	2	2	anim	nonbase	1
stan	2	2	10	inan	baseform	1
nováčky	2	2	7	anim	nonbase	1
obědu	1	2	6	inan	nonbase	0
lovců	2	2	6	anim	nonbase	1
dým	0	2	11	inan	baseform	0
žoku	1	2	1	inan	nonbase	0
nedostatkům	1	2	3	inan	nonbase	0
hlad	0	2	24	inan	baseform	0
blahobyt	1	2	9	inan	baseform	0
výskyt	1	2	38	inan	baseform	0
vrtáků	2	2	4	inan	nonbase	1
vlakem	0	2	22	inan	nonbase	0
kontinentu	1	2	30	inan	nonbase	0
podpisu	0	2	47	inan	nonbase	0
strýček	2	2	5	anim	baseform	1
makeup	0	2	1	inan	baseform	0
odstíny	0	2	8	inan	nonbase	0
pohybů	1	2	14	inan	nonbase	0
chodník	0	2	7	inan	baseform	0
kočárkem	1	2	3	inan	nonbase	0
parky	0	2	5	inan	nonbase	0
zjevem	2	2	4	inan	nonbase	1
trenéra	2	2	80	anim	nonbase	1
starověku	1	2	8	inan	nonbase	0
aktivu	2	2	10	inan	nonbase	1
rodičích	1	2	6	anim	nonbase	0
cyklista	2	2	17	anim	baseform	1
kloboukem	0	2	3	inan	nonbase	0
