word	prediction	label	freq	animacy	baseform	correct
pokles	2	2	147	inan	baseform	1
pracovníci	2	2	202	anim	nonbase	1
podklady	2	2	40	inan	nonbase	1
režimu	2	2	132	inan	nonbase	1
poznatků	2	2	76	inan	nonbase	1
závazkem	1	2	10	inan	nonbase	0
dne	1	2	481	inan	nonbase	0
občanům	2	2	62	anim	nonbase	1
ha	2	2	25	inan	nonbase	1
průmyslu	2	2	229	inan	nonbase	1
nákladech	2	2	37	inan	nonbase	1
návrhy	2	2	145	inan	nonbase	1
prototypů	2	2	4	inan	nonbase	1
závazku	1	2	30	inan	nonbase	0
prospěchu	1	2	26	inan	nonbase	0
výběru	2	2	138	inan	nonbase	1
cíl	2	2	108	inan	baseform	1
adaptéru	1	2	1	inan	nonbase	0
stroje	2	2	132	inan	nonbase	1
posudky	2	2	8	inan	nonbase	1
soudruzi	2	2	20	anim	nonbase	1
uživateli	2	2	16	anim	nonbase	1
potoka	2	2	12	inan	nonbase	1
vedoucích	2	2	18	anim	nonbase	1
ředitelů	2	2	32	anim	nonbase	1
poslance	2	2	72	anim	nonbase	1
krajích	2	2	19	inan	nonbase	1
úvodem	2	2	10	inan	nonbase	1
um	2	2	6	inan	baseform	1
výbor	1	2	186	inan	baseform	0
členů	2	2	281	anim	nonbase	1
obědě	1	2	16	inan	nonbase	0
agronoma	2	2	1	anim	nonbase	1
říjen	2	2	23	inan	baseform	1
postihu	2	2	13	inan	nonbase	1
soubor	2	2	133	inan	baseform	1
přístavu	2	2	11	inan	nonbase	1
vlak	1	2	68	inan	baseform	0
ředitele	1	2	293	anim	nonbase	0
vozy	1	2	74	inan	nonbase	0
nedostatek	2	2	140	inan	baseform	1
orgánů	2	2	154	inan	nonbase	1
komunismu	1	2	56	inan	nonbase	0
názory	2	2	142	inan	nonbase	1
vojáky	2	2	54	anim	nonbase	1
organizátora	2	2	6	anim	nonbase	1
pomocníkem	2	2	7	anim	nonbase	1
výrazem	1	2	38	inan	nonbase	0
hrdinou	2	2	17	anim	nonbase	1
odborníci	2	2	115	anim	nonbase	1
telefonů	1	2	5	inan	nonbase	0
nádechu	2	2	1	inan	nonbase	1
pohyb	2	2	105	inan	baseform	1
sportů	1	2	12	inan	nonbase	0
spánku	2	2	40	inan	nonbase	1
cholesterol	2	2	3	inan	baseform	1
strach	2	2	103	inan	baseform	1
mozek	2	2	38	inan	baseform	1
věku	1	2	235	inan	nonbase	0
charakteru	2	2	98	inan	nonbase	1
rozsahem	2	2	11	inan	nonbase	1
směrem	2	2	179	inan	nonbase	1
pudr	1	2	8	inan	baseform	0
mráz	2	2	8	inan	baseform	1
póry	2	2	4	inan	nonbase	1
přípravek	2	2	5	inan	baseform	1
obkladem	2	2	3	inan	nonbase	1
příklady	2	2	56	inan	nonbase	1
projevy	2	2	76	inan	nonbase	1
muže	2	2	120	anim	nonbase	1
strupy	1	2	1	inan	nonbase	0
povrch	2	2	50	inan	baseform	1
přehled	2	2	104	inan	baseform	1
druh	2	2	129	inan	baseform	1
límec	2	2	4	inan	baseform	1
úpletů	2	2	1	inan	nonbase	1
plátku	1	2	2	inan	nonbase	0
salát	1	2	17	inan	baseform	0
nápoje	1	2	26	inan	nonbase	0
případ	2	2	249	inan	baseform	1
důvodu	2	2	130	inan	nonbase	1
příspěvků	1	2	33	inan	nonbase	0
řádků	1	2	5	inan	nonbase	0
sazeči	2	2	2	anim	nonbase	1
základů	2	2	29	inan	nonbase	1
šroubky	2	2	4	inan	nonbase	1
kroužkem	1	2	2	inan	nonbase	0
háčkem	1	2	1	inan	nonbase	0
regulátorem	1	2	3	inan	nonbase	0
budovatelů	2	2	2	anim	nonbase	1
úspěchu	2	2	86	inan	nonbase	1
zpěvu	1	2	19	inan	nonbase	0
průběh	2	2	149	inan	baseform	1
postihy	2	2	4	inan	nonbase	1
inspektoři	2	2	13	anim	nonbase	1
pacient	2	2	48	anim	baseform	1
následky	2	2	64	inan	nonbase	1
nástupem	2	2	19	inan	nonbase	1
rozdíly	1	2	144	inan	nonbase	0
pracovníkem	2	2	26	anim	nonbase	1
pracovníkovi	2	2	17	anim	nonbase	1
výdělek	2	2	25	inan	baseform	1
rozmachu	2	2	9	inan	nonbase	1
budovatel	2	2	1	anim	baseform	1
dneškem	1	2	3	inan	nonbase	0
litr	2	2	29	inan	nonbase	1
tabáku	2	2	11	inan	nonbase	1
muž	2	2	204	anim	baseform	1
příslušníkovi	2	2	1	anim	nonbase	1
autorů	2	2	78	anim	nonbase	1
rámec	2	2	44	inan	baseform	1
jednotlivcem	1	2	5	anim	nonbase	0
pohledu	2	2	107	inan	nonbase	1
vztahu	1	2	245	inan	nonbase	0
kapitálu	2	2	134	inan	nonbase	1
průzkumu	2	2	77	inan	nonbase	1
důsledku	2	2	171	inan	nonbase	1
osud	2	2	113	inan	baseform	1
předmět	2	2	52	inan	baseform	1
postupem	2	2	45	inan	nonbase	1
člověkem	1	2	31	anim	nonbase	0
ruchu	2	2	53	inan	nonbase	1
typem	2	2	25	inan	nonbase	1
závody	1	2	119	inan	nonbase	0
doklady	1	2	69	inan	nonbase	0
nápojů	2	2	32	inan	nonbase	1
příslušník	2	2	14	anim	baseform	1
vozíku	1	2	4	inan	nonbase	0
účastníkem	2	2	12	anim	nonbase	1
vozíky	1	2	5	inan	nonbase	0
účastníci	2	2	74	anim	nonbase	1
pruh	1	2	11	inan	baseform	0
proudy	2	2	24	inan	nonbase	1
rozměry	2	2	52	inan	nonbase	1
bytů	2	2	149	inan	nonbase	1
uživatel	2	2	42	anim	baseform	1
odběratel	2	2	34	anim	baseform	1
uživatelé	2	2	28	anim	nonbase	1
doplatku	2	2	1	inan	nonbase	1
dvory	1	2	3	inan	nonbase	0
přísunem	2	2	3	inan	nonbase	1
svátcích	2	2	11	inan	nonbase	1
sněhu	2	2	54	inan	nonbase	1
vchodu	2	2	22	inan	nonbase	1
objekt	2	2	64	inan	baseform	1
důvěrníka	2	2	3	anim	nonbase	1
výtahu	2	2	7	inan	nonbase	1
klíčů	2	2	12	inan	nonbase	1
zvonky	1	2	4	inan	nonbase	0
případy	2	2	119	inan	nonbase	1
stát	1	2	394	inan	baseform	0
nároků	1	2	26	inan	nonbase	0
vznik	2	2	105	inan	baseform	1
ekonoma	1	2	8	anim	nonbase	0
občany	2	2	114	anim	nonbase	1
stavy	2	2	57	inan	nonbase	1
projev	2	2	107	inan	baseform	1
kádru	2	2	21	inan	nonbase	1
soudruhem	2	2	9	anim	nonbase	1
odpisů	2	2	8	inan	nonbase	1
rozbor	2	2	48	inan	baseform	1
příkazy	2	2	5	inan	nonbase	1
limitu	1	2	18	inan	nonbase	0
učňů	2	2	25	anim	nonbase	1
nedostatků	2	2	23	inan	nonbase	1
úhrn	2	2	8	inan	baseform	1
koncem	1	2	275	inan	nonbase	0
sběračů	1	2	1	anim	nonbase	0
sběrač	2	2	1	anim	baseform	1
orgán	1	2	51	inan	baseform	0
sklady	2	2	13	inan	nonbase	1
