word	prediction	label	freq	animacy	baseform	correct
симпатією	1	1	2	inan	nonbase	1
міцність	1	1	2	inan	baseform	1
утворення	0	0	5	inan	baseform	1
спорудження	0	0	2	inan	baseform	1
мостів	2	2	1	inan	nonbase	1
навантаження	0	0	4	inan	baseform	1
корозією	1	1	1	inan	nonbase	1
штампуванням	0	0	1	inan	nonbase	1
автомобілі	2	2	1	inan	nonbase	1
інструменти	2	2	4	inan	nonbase	1
свердління	0	0	1	inan	baseform	1
числа	2	0	6	inan	nonbase	0
млрд	2	2	25	inan	baseform	1
обсяг	2	2	9	inan	baseform	1
шлами	2	2	1	inan	nonbase	1
предметів	0	2	4	inan	nonbase	0
копіювання	0	0	5	inan	baseform	1
технології	1	1	3	inan	nonbase	1
декорування	0	0	7	inan	baseform	1
штрихів	1	2	1	inan	nonbase	0
виробу	2	2	6	inan	nonbase	1
дизайнерами	2	2	1	anim	nonbase	1
наука	1	1	5	inan	baseform	1
розписом	2	2	1	inan	nonbase	1
картинок	1	1	1	inan	nonbase	1
варіантом	2	2	1	inan	nonbase	1
ефект	2	2	5	inan	baseform	1
пляжах	2	2	2	inan	nonbase	1
чура	1	2	1	inan	nonbase	0
чотирикутнику	2	2	1	inan	nonbase	1
тета	0	1	16	anim	baseform	0
пес	2	2	2	anim	baseform	1
комина	1	2	2	inan	nonbase	0
бродів	2	2	1	inan	nonbase	1
групу	1	1	5	inan	nonbase	1
роботах	1	1	2	inan	nonbase	1
докори	1	2	2	inan	nonbase	0
бункері	2	2	1	inan	nonbase	1
хаті	1	1	13	inan	nonbase	1
просторі	2	2	4	inan	nonbase	1
бібліотека	1	1	4	inan	baseform	1
образ	2	2	5	inan	baseform	1
свідчення	0	0	4	inan	baseform	1
скарб	2	2	1	inan	baseform	1
лоза	1	1	1	inan	baseform	1
природою	1	1	1	inan	nonbase	1
арешту	0	2	4	inan	nonbase	0
портретами	2	2	1	inan	nonbase	1
книга	1	1	4	inan	baseform	1
сповідь	1	1	2	inan	baseform	1
житті	0	0	15	inan	nonbase	1
мова	1	1	25	inan	baseform	1
виписки	2	1	1	inan	nonbase	0
містифікацією	1	1	1	inan	nonbase	1
оцінка	1	1	1	inan	baseform	1
кривих	1	1	2	inan	nonbase	1
кривій	1	1	3	inan	nonbase	1
закінченні	2	0	1	inan	nonbase	0
акту	2	2	10	inan	nonbase	1
появи	1	1	6	inan	nonbase	1
клітора	1	2	5	inan	nonbase	0
розгляду	2	2	3	inan	nonbase	1
біополя	2	0	1	inan	nonbase	0
комплексу	2	2	8	inan	nonbase	1
виділення	0	0	11	inan	baseform	1
словами	0	0	10	inan	nonbase	1
засоби	2	2	6	inan	nonbase	1
закупівлі	1	1	4	inan	nonbase	1
наказів	2	2	2	inan	nonbase	1
республіки	1	1	8	inan	nonbase	1
юстиції	1	1	9	inan	nonbase	1
установ	0	1	6	inan	nonbase	0
станів	2	2	2	inan	nonbase	1
закладу	2	2	1	inan	nonbase	1
розрахунку	2	2	4	inan	nonbase	1
міністерстві	2	0	6	inan	nonbase	0
роком	2	2	4	inan	nonbase	1
продавцеві	2	2	1	anim	nonbase	1
інженери	2	2	2	anim	nonbase	1
узвозі	2	2	1	inan	nonbase	1
оточенням	0	0	1	inan	nonbase	1
архітектури	1	1	4	inan	nonbase	1
театрі	2	2	4	inan	nonbase	1
табличку	1	1	1	inan	nonbase	1
поліцейським	2	2	1	anim	nonbase	1
появу	1	1	2	inan	nonbase	1
хлопцям	2	2	2	anim	nonbase	1
підлітки	2	2	2	anim	nonbase	1
ефірі	2	2	4	inan	nonbase	1
президентом	2	2	3	anim	nonbase	1
захід	2	2	6	inan	baseform	1
вересні	2	2	4	inan	nonbase	1
човна	2	2	4	inan	nonbase	1
корабель	2	2	3	inan	baseform	1
точки	1	1	9	inan	nonbase	1
листі	2	2	7	inan	nonbase	1
площу	1	1	1	inan	nonbase	1
проект	2	2	10	inan	baseform	1
бруківці	1	1	1	inan	nonbase	1
комплексам	2	2	1	inan	nonbase	1
яв	2	2	1	inan	baseform	1
кінці	2	2	13	inan	nonbase	1
тривалість	1	1	5	inan	baseform	1
композицій	2	1	1	inan	nonbase	0
героям	2	2	2	anim	nonbase	1
телеканалів	2	2	1	inan	nonbase	1
простору	2	2	2	inan	nonbase	1
інвестиції	2	1	8	inan	nonbase	0
доходи	2	2	7	inan	nonbase	1
відміну	2	1	3	inan	nonbase	0
завершення	2	0	3	inan	baseform	0
справу	1	1	3	inan	nonbase	1
гандболом	1	2	1	inan	nonbase	0
клуби	2	2	1	inan	nonbase	1
чемпіонату	2	2	2	inan	nonbase	1
контракт	2	2	3	inan	baseform	1
мідь	1	1	1	inan	baseform	1
родовищ	0	0	15	inan	nonbase	1
агентстві	0	0	1	inan	nonbase	1
тес	1	1	15	inan	baseform	1
межах	2	1	14	inan	nonbase	0
аргумент	2	2	1	inan	baseform	1
блокаду	1	1	1	inan	nonbase	1
політику	1	1	14	inan	nonbase	1
державі	1	1	7	inan	nonbase	1
регулятор	2	2	1	inan	baseform	1
електроенергії	1	1	3	inan	nonbase	1
різниці	1	1	1	inan	nonbase	1
донорами	2	2	1	anim	nonbase	1
дипломи	2	2	1	inan	nonbase	1
видавництв	0	0	2	inan	nonbase	1
поширення	0	0	7	inan	baseform	1
мемів	2	2	1	inan	nonbase	1
відгуки	2	2	2	inan	nonbase	1
мему	2	2	3	inan	nonbase	1
приводів	2	2	1	inan	nonbase	1
родом	2	2	1	inan	nonbase	1
вітальня	1	1	1	inan	baseform	1
порушення	0	0	12	inan	baseform	1
біль	2	2	1	inan	baseform	1
підняття	0	0	1	inan	baseform	1
печії	1	1	2	inan	nonbase	1
поняття	0	0	5	inan	baseform	1
словника	2	2	5	inan	nonbase	1
скриню	1	1	1	inan	nonbase	1
персонаж	2	2	2	anim	baseform	1
вчительки	1	1	4	anim	nonbase	1
травня	2	2	12	inan	nonbase	1
продажу	2	2	2	inan	nonbase	1
держава	1	1	7	inan	baseform	1
проекти	2	2	4	inan	nonbase	1
прадіда	2	2	2	anim	nonbase	1
слави	1	1	6	inan	nonbase	1
космотуристів	2	2	1	anim	nonbase	1
серіал	2	2	9	inan	baseform	1
помилки	1	1	9	inan	nonbase	1
інформації	1	1	13	inan	nonbase	1
алюзіями	2	1	1	inan	nonbase	0
бізнесу	2	2	4	inan	nonbase	1
батько	2	2	28	anim	baseform	1
папірців	2	2	1	inan	nonbase	1
механіка	1	1	1	inan	baseform	1
комбінаторики	2	1	1	inan	nonbase	0
посаду	1	1	4	inan	nonbase	1
акціями	1	1	1	inan	nonbase	1
спорту	2	2	3	inan	nonbase	1
пришвидшення	0	0	1	inan	baseform	1
родину	1	1	5	inan	nonbase	1
етапах	2	2	1	inan	nonbase	1
заходи	2	2	6	inan	nonbase	1
розширення	0	0	1	inan	baseform	1
гнізда	2	0	3	inan	nonbase	0
моно	2	2	1	inan	nonbase	1
завантаження	0	0	2	inan	baseform	1
ситуацій	1	1	6	inan	nonbase	1
польоту	2	2	1	inan	nonbase	1
власності	1	1	8	inan	nonbase	1
