word	prediction	label	freq	animacy	baseform	correct
pokles	0	2	147	inan	baseform	0
pracovníci	2	2	202	anim	nonbase	1
podklady	2	2	40	inan	nonbase	1
režimu	2	2	132	inan	nonbase	1
poznatků	0	2	76	inan	nonbase	0
závazkem	2	2	10	inan	nonbase	1
dne	0	2	481	inan	nonbase	0
občanům	2	2	62	anim	nonbase	1
ha	0	2	25	inan	nonbase	0
průmyslu	0	2	229	inan	nonbase	0
nákladech	1	2	37	inan	nonbase	0
návrhy	1	2	145	inan	nonbase	0
prototypů	2	2	4	inan	nonbase	1
závazku	1	2	30	inan	nonbase	0
prospěchu	0	2	26	inan	nonbase	0
výběru	1	2	138	inan	nonbase	0
cíl	2	2	108	inan	baseform	1
adaptéru	2	2	1	inan	nonbase	1
stroje	2	2	132	inan	nonbase	1
posudky	2	2	8	inan	nonbase	1
soudruzi	2	2	20	anim	nonbase	1
uživateli	2	2	16	anim	nonbase	1
potoka	1	2	12	inan	nonbase	0
vedoucích	2	2	18	anim	nonbase	1
ředitelů	2	2	32	anim	nonbase	1
poslance	2	2	72	anim	nonbase	1
krajích	1	2	19	inan	nonbase	0
úvodem	2	2	10	inan	nonbase	1
um	2	2	6	inan	baseform	1
výbor	2	2	186	inan	baseform	1
členů	2	2	281	anim	nonbase	1
obědě	0	2	16	inan	nonbase	0
agronoma	1	2	1	anim	nonbase	0
říjen	2	2	23	inan	baseform	1
postihu	0	2	13	inan	nonbase	0
soubor	2	2	133	inan	baseform	1
přístavu	2	2	11	inan	nonbase	1
vlak	2	2	68	inan	baseform	1
ředitele	1	2	293	anim	nonbase	0
vozy	2	2	74	inan	nonbase	1
nedostatek	0	2	140	inan	baseform	0
orgánů	0	2	154	inan	nonbase	0
komunismu	2	2	56	inan	nonbase	1
názory	2	2	142	inan	nonbase	1
vojáky	2	2	54	anim	nonbase	1
organizátora	2	2	6	anim	nonbase	1
pomocníkem	2	2	7	anim	nonbase	1
výrazem	2	2	38	inan	nonbase	1
hrdinou	2	2	17	anim	nonbase	1
odborníci	2	2	115	anim	nonbase	1
telefonů	1	2	5	inan	nonbase	0
nádechu	2	2	1	inan	nonbase	1
pohyb	0	2	105	inan	baseform	0
sportů	2	2	12	inan	nonbase	1
spánku	1	2	40	inan	nonbase	0
cholesterol	2	2	3	inan	baseform	1
strach	1	2	103	inan	baseform	0
mozek	2	2	38	inan	baseform	1
věku	0	2	235	inan	nonbase	0
charakteru	0	2	98	inan	nonbase	0
rozsahem	2	2	11	inan	nonbase	1
směrem	0	2	179	inan	nonbase	0
pudr	2	2	8	inan	baseform	1
