word	prediction	label	freq	animacy	baseform	correct
симпатією	2	1	2	inan	nonbase	0
міцність	1	1	2	inan	baseform	1
утворення	0	0	5	inan	baseform	1
спорудження	0	0	2	inan	baseform	1
мостів	2	2	1	inan	nonbase	1
навантаження	0	0	4	inan	baseform	1
корозією	1	1	1	inan	nonbase	1
штампуванням	1	0	1	inan	nonbase	0
автомобілі	1	2	1	inan	nonbase	0
інструменти	2	2	4	inan	nonbase	1
свердління	0	0	1	inan	baseform	1
числа	2	0	6	inan	nonbase	0
млрд	2	2	25	inan	baseform	1
обсяг	2	2	9	inan	baseform	1
шлами	2	2	1	inan	nonbase	1
предметів	1	2	4	inan	nonbase	0
копіювання	0	0	5	inan	baseform	1
технології	2	1	3	inan	nonbase	0
декорування	0	0	7	inan	baseform	1
штрихів	0	2	1	inan	nonbase	0
виробу	1	2	6	inan	nonbase	0
дизайнерами	1	2	1	anim	nonbase	0
наука	0	1	5	inan	baseform	0
розписом	0	2	1	inan	nonbase	0
картинок	2	1	1	inan	nonbase	0
варіантом	1	2	1	inan	nonbase	0
ефект	2	2	5	inan	baseform	1
пляжах	2	2	2	inan	nonbase	1
чура	1	2	1	inan	nonbase	0
чотирикутнику	2	2	1	inan	nonbase	1
тета	1	1	16	anim	baseform	1
пес	2	2	2	anim	baseform	1
комина	1	2	2	inan	nonbase	0
бродів	2	2	1	inan	nonbase	1
групу	2	1	5	inan	nonbase	0
роботах	2	1	2	inan	nonbase	0
докори	1	2	2	inan	nonbase	0
бункері	1	2	1	inan	nonbase	0
хаті	0	1	13	inan	nonbase	0
просторі	1	2	4	inan	nonbase	0
бібліотека	1	1	4	inan	baseform	1
образ	2	2	5	inan	baseform	1
свідчення	1	0	4	inan	baseform	0
скарб	2	2	1	inan	baseform	1
лоза	0	1	1	inan	baseform	0
природою	1	1	1	inan	nonbase	1
арешту	0	2	4	inan	nonbase	0
портретами	1	2	1	inan	nonbase	0
книга	1	1	4	inan	baseform	1
сповідь	1	1	2	inan	baseform	1
житті	0	0	15	inan	nonbase	1
мова	0	1	25	inan	baseform	0
виписки	1	1	1	inan	nonbase	1
містифікацією	1	1	1	inan	nonbase	1
оцінка	0	1	1	inan	baseform	0
кривих	1	1	2	inan	nonbase	1
кривій	2	1	3	inan	nonbase	0
закінченні	1	0	1	inan	nonbase	0
акту	0	2	10	inan	nonbase	0
появи	0	1	6	inan	nonbase	0
клітора	1	2	5	inan	nonbase	0
розгляду	1	2	3	inan	nonbase	0
біополя	2	0	1	inan	nonbase	0
комплексу	2	2	8	inan	nonbase	1
виділення	0	0	11	inan	baseform	1
словами	1	0	10	inan	nonbase	0
засоби	2	2	6	inan	nonbase	1
закупівлі	0	1	4	inan	nonbase	0
наказів	2	2	2	inan	nonbase	1
республіки	0	1	8	inan	nonbase	0
юстиції	0	1	9	inan	nonbase	0
установ	2	1	6	inan	nonbase	0
станів	1	2	2	inan	nonbase	0
закладу	0	2	1	inan	nonbase	0
розрахунку	2	2	4	inan	nonbase	1
міністерстві	1	0	6	inan	nonbase	0
роком	2	2	4	inan	nonbase	1
продавцеві	2	2	1	anim	nonbase	1
інженери	2	2	2	anim	nonbase	1
узвозі	2	2	1	inan	nonbase	1
оточенням	2	0	1	inan	nonbase	0
архітектури	2	1	4	inan	nonbase	0
театрі	0	2	4	inan	nonbase	0
табличку	2	1	1	inan	nonbase	0
поліцейським	1	2	1	anim	nonbase	0
появу	0	1	2	inan	nonbase	0
хлопцям	2	2	2	anim	nonbase	1
підлітки	2	2	2	anim	nonbase	1
ефірі	1	2	4	inan	nonbase	0
президентом	2	2	3	anim	nonbase	1
захід	2	2	6	inan	baseform	1
вересні	2	2	4	inan	nonbase	1
човна	1	2	4	inan	nonbase	0
корабель	2	2	3	inan	baseform	1
точки	1	1	9	inan	nonbase	1
листі	0	2	7	inan	nonbase	0
площу	2	1	1	inan	nonbase	0
проект	2	2	10	inan	baseform	1
бруківці	2	1	1	inan	nonbase	0
комплексам	1	2	1	inan	nonbase	0
яв	2	2	1	inan	baseform	1
кінці	1	2	13	inan	nonbase	0
тривалість	0	1	5	inan	baseform	0
композицій	2	1	1	inan	nonbase	0
героям	1	2	2	anim	nonbase	0
телеканалів	2	2	1	inan	nonbase	1
простору	2	2	2	inan	nonbase	1
інвестиції	2	1	8	inan	nonbase	0
доходи	2	2	7	inan	nonbase	1
відміну	0	1	3	inan	nonbase	0
завершення	0	0	3	inan	baseform	1
справу	1	1	3	inan	nonbase	1
гандболом	1	2	1	inan	nonbase	0
клуби	2	2	1	inan	nonbase	1
чемпіонату	2	2	2	inan	nonbase	1
контракт	2	2	3	inan	baseform	1
мідь	0	1	1	inan	baseform	0
родовищ	2	0	15	inan	nonbase	0
агентстві	2	0	1	inan	nonbase	0
тес	2	1	15	inan	baseform	0
межах	2	1	14	inan	nonbase	0
аргумент	2	2	1	inan	baseform	1
блокаду	2	1	1	inan	nonbase	0
політику	2	1	14	inan	nonbase	0
державі	1	1	7	inan	nonbase	1
регулятор	2	2	1	inan	baseform	1
електроенергії	2	1	3	inan	nonbase	0
різниці	2	1	1	inan	nonbase	0
донорами	1	2	1	anim	nonbase	0
дипломи	1	2	1	inan	nonbase	0
видавництв	0	0	2	inan	nonbase	1
поширення	0	0	7	inan	baseform	1
мемів	2	2	1	inan	nonbase	1
відгуки	1	2	2	inan	nonbase	0
мему	1	2	3	inan	nonbase	0
приводів	1	2	1	inan	nonbase	0
родом	2	2	1	inan	nonbase	1
вітальня	0	1	1	inan	baseform	0
порушення	1	0	12	inan	baseform	0
біль	2	2	1	inan	baseform	1
підняття	0	0	1	inan	baseform	1
печії	1	1	2	inan	nonbase	1
поняття	0	0	5	inan	baseform	1
словника	2	2	5	inan	nonbase	1
скриню	1	1	1	inan	nonbase	1
персонаж	2	2	2	anim	baseform	1
вчительки	1	1	4	anim	nonbase	1
травня	2	2	12	inan	nonbase	1
продажу	0	2	2	inan	nonbase	0
держава	0	1	7	inan	baseform	0
проекти	2	2	4	inan	nonbase	1
прадіда	1	2	2	anim	nonbase	0
слави	1	1	6	inan	nonbase	1
космотуристів	1	2	1	anim	nonbase	0
серіал	2	2	9	inan	baseform	1
помилки	1	1	9	inan	nonbase	1
інформації	1	1	13	inan	nonbase	1
алюзіями	1	1	1	inan	nonbase	1
бізнесу	2	2	4	inan	nonbase	1
батько	2	2	28	anim	baseform	1
папірців	2	2	1	inan	nonbase	1
механіка	1	1	1	inan	baseform	1
комбінаторики	2	1	1	inan	nonbase	0
посаду	1	1	4	inan	nonbase	1
акціями	1	1	1	inan	nonbase	1
спорту	1	2	3	inan	nonbase	0
пришвидшення	0	0	1	inan	baseform	1
родину	1	1	5	inan	nonbase	1
етапах	1	2	1	inan	nonbase	0
заходи	0	2	6	inan	nonbase	0
розширення	0	0	1	inan	baseform	1
гнізда	1	0	3	inan	nonbase	0
