word	prediction	label	freq	animacy	baseform	correct
симпатією	1	1	2	inan	nonbase	1
міцність	1	1	2	inan	baseform	1
утворення	0	0	5	inan	baseform	1
спорудження	2	0	2	inan	baseform	0
мостів	1	2	1	inan	nonbase	0
навантаження	0	0	4	inan	baseform	1
корозією	1	1	1	inan	nonbase	1
штампуванням	0	0	1	inan	nonbase	1
автомобілі	1	2	1	inan	nonbase	0
інструменти	2	2	4	inan	nonbase	1
свердління	0	0	1	inan	baseform	1
числа	2	0	6	inan	nonbase	0
млрд	1	2	25	inan	baseform	0
обсяг	1	2	9	inan	baseform	0
шлами	2	2	1	inan	nonbase	1
предметів	2	2	4	inan	nonbase	1
копіювання	0	0	5	inan	baseform	1
технології	1	1	3	inan	nonbase	1
декорування	0	0	7	inan	baseform	1
штрихів	1	2	1	inan	nonbase	0
виробу	1	2	6	inan	nonbase	0
дизайнерами	2	2	1	anim	nonbase	1
наука	1	1	5	inan	baseform	1
розписом	0	2	1	inan	nonbase	0
картинок	1	1	1	inan	nonbase	1
варіантом	2	2	1	inan	nonbase	1
ефект	2	2	5	inan	baseform	1
пляжах	1	2	2	inan	nonbase	0
чура	1	2	1	inan	nonbase	0
чотирикутнику	2	2	1	inan	nonbase	1
тета	2	1	16	anim	baseform	0
пес	2	2	2	anim	baseform	1
комина	2	2	2	inan	nonbase	1
бродів	2	2	1	inan	nonbase	1
групу	1	1	5	inan	nonbase	1
роботах	1	1	2	inan	nonbase	1
докори	1	2	2	inan	nonbase	0
бункері	1	2	1	inan	nonbase	0
хаті	0	1	13	inan	nonbase	0
просторі	1	2	4	inan	nonbase	0
бібліотека	1	1	4	inan	baseform	1
образ	2	2	5	inan	baseform	1
свідчення	2	0	4	inan	baseform	0
скарб	1	2	1	inan	baseform	0
лоза	0	1	1	inan	baseform	0
природою	1	1	1	inan	nonbase	1
арешту	0	2	4	inan	nonbase	0
портретами	1	2	1	inan	nonbase	0
книга	1	1	4	inan	baseform	1
сповідь	1	1	2	inan	baseform	1
житті	1	0	15	inan	nonbase	0
мова	0	1	25	inan	baseform	0
виписки	2	1	1	inan	nonbase	0
містифікацією	1	1	1	inan	nonbase	1
оцінка	0	1	1	inan	baseform	0
кривих	2	1	2	inan	nonbase	0
кривій	2	1	3	inan	nonbase	0
закінченні	2	0	1	inan	nonbase	0
акту	0	2	10	inan	nonbase	0
появи	1	1	6	inan	nonbase	1
клітора	2	2	5	inan	nonbase	1
розгляду	2	2	3	inan	nonbase	1
біополя	1	0	1	inan	nonbase	0
комплексу	1	2	8	inan	nonbase	0
виділення	0	0	11	inan	baseform	1
словами	1	0	10	inan	nonbase	0
засоби	2	2	6	inan	nonbase	1
закупівлі	1	1	4	inan	nonbase	1
наказів	1	2	2	inan	nonbase	0
республіки	1	1	8	inan	nonbase	1
юстиції	1	1	9	inan	nonbase	1
установ	1	1	6	inan	nonbase	1
станів	2	2	2	inan	nonbase	1
закладу	2	2	1	inan	nonbase	1
розрахунку	1	2	4	inan	nonbase	0
міністерстві	1	0	6	inan	nonbase	0
роком	2	2	4	inan	nonbase	1
продавцеві	2	2	1	anim	nonbase	1
інженери	2	2	2	anim	nonbase	1
узвозі	1	2	1	inan	nonbase	0
оточенням	2	0	1	inan	nonbase	0
архітектури	1	1	4	inan	nonbase	1
театрі	1	2	4	inan	nonbase	0
табличку	2	1	1	inan	nonbase	0
поліцейським	2	2	1	anim	nonbase	1
появу	1	1	2	inan	nonbase	1
хлопцям	2	2	2	anim	nonbase	1
підлітки	2	2	2	anim	nonbase	1
ефірі	1	2	4	inan	nonbase	0
президентом	1	2	3	anim	nonbase	0
захід	2	2	6	inan	baseform	1
вересні	2	2	4	inan	nonbase	1
човна	1	2	4	inan	nonbase	0
корабель	1	2	3	inan	baseform	0
точки	1	1	9	inan	nonbase	1
листі	1	2	7	inan	nonbase	0
площу	1	1	1	inan	nonbase	1
проект	2	2	10	inan	baseform	1
бруківці	2	1	1	inan	nonbase	0
комплексам	2	2	1	inan	nonbase	1
яв	2	2	1	inan	baseform	1
кінці	2	2	13	inan	nonbase	1
тривалість	1	1	5	inan	baseform	1
композицій	1	1	1	inan	nonbase	1
героям	1	2	2	anim	nonbase	0
телеканалів	1	2	1	inan	nonbase	0
простору	0	2	2	inan	nonbase	0
інвестиції	2	1	8	inan	nonbase	0
доходи	2	2	7	inan	nonbase	1
відміну	1	1	3	inan	nonbase	1
завершення	0	0	3	inan	baseform	1
справу	1	1	3	inan	nonbase	1
гандболом	1	2	1	inan	nonbase	0
клуби	1	2	1	inan	nonbase	0
чемпіонату	2	2	2	inan	nonbase	1
контракт	2	2	3	inan	baseform	1
мідь	2	1	1	inan	baseform	0
родовищ	0	0	15	inan	nonbase	1
агентстві	1	0	1	inan	nonbase	0
тес	1	1	15	inan	baseform	1
межах	1	1	14	inan	nonbase	1
аргумент	2	2	1	inan	baseform	1
блокаду	1	1	1	inan	nonbase	1
політику	1	1	14	inan	nonbase	1
державі	1	1	7	inan	nonbase	1
регулятор	2	2	1	inan	baseform	1
електроенергії	1	1	3	inan	nonbase	1
різниці	2	1	1	inan	nonbase	0
донорами	1	2	1	anim	nonbase	0
дипломи	2	2	1	inan	nonbase	1
видавництв	1	0	2	inan	nonbase	0
поширення	0	0	7	inan	baseform	1
мемів	1	2	1	inan	nonbase	0
відгуки	2	2	2	inan	nonbase	1
мему	1	2	3	inan	nonbase	0
приводів	2	2	1	inan	nonbase	1
родом	2	2	1	inan	nonbase	1
вітальня	1	1	1	inan	baseform	1
порушення	0	0	12	inan	baseform	1
біль	1	2	1	inan	baseform	0
підняття	0	0	1	inan	baseform	1
печії	1	1	2	inan	nonbase	1
поняття	2	0	5	inan	baseform	0
словника	2	2	5	inan	nonbase	1
скриню	1	1	1	inan	nonbase	1
персонаж	2	2	2	anim	baseform	1
вчительки	1	1	4	anim	nonbase	1
травня	2	2	12	inan	nonbase	1
продажу	0	2	2	inan	nonbase	0
держава	0	1	7	inan	baseform	0
проекти	2	2	4	inan	nonbase	1
прадіда	1	2	2	anim	nonbase	0
слави	1	1	6	inan	nonbase	1
космотуристів	1	2	1	anim	nonbase	0
серіал	2	2	9	inan	baseform	1
помилки	2	1	9	inan	nonbase	0
інформації	1	1	13	inan	nonbase	1
алюзіями	2	1	1	inan	nonbase	0
бізнесу	2	2	4	inan	nonbase	1
батько	2	2	28	anim	baseform	1
папірців	2	2	1	inan	nonbase	1
механіка	1	1	1	inan	baseform	1
комбінаторики	2	1	1	inan	nonbase	0
посаду	1	1	4	inan	nonbase	1
акціями	1	1	1	inan	nonbase	1
спорту	1	2	3	inan	nonbase	0
пришвидшення	1	0	1	inan	baseform	0
родину	1	1	5	inan	nonbase	1
етапах	2	2	1	inan	nonbase	1
заходи	0	2	6	inan	nonbase	0
розширення	0	0	1	inan	baseform	1
гнізда	1	0	3	inan	nonbase	0
моно	1	2	1	inan	nonbase	0
завантаження	0	0	2	inan	baseform	1
ситуацій	1	1	6	inan	nonbase	1
польоту	1	2	1	inan	nonbase	0
власності	0	1	8	inan	nonbase	0
