word	prediction	label	freq	animacy	baseform	correct
pokles	1	2	147	inan	baseform	0
pracovníci	2	2	202	anim	nonbase	1
podklady	2	2	40	inan	nonbase	1
režimu	2	2	132	inan	nonbase	1
poznatků	2	2	76	inan	nonbase	1
závazkem	1	2	10	inan	nonbase	0
dne	1	2	481	inan	nonbase	0
občanům	2	2	62	anim	nonbase	1
ha	1	2	25	inan	nonbase	0
průmyslu	0	2	229	inan	nonbase	0
nákladech	1	2	37	inan	nonbase	0
návrhy	1	2	145	inan	nonbase	0
prototypů	2	2	4	inan	nonbase	1
závazku	1	2	30	inan	nonbase	0
prospěchu	1	2	26	inan	nonbase	0
výběru	1	2	138	inan	nonbase	0
cíl	2	2	108	inan	baseform	1
adaptéru	1	2	1	inan	nonbase	0
stroje	2	2	132	inan	nonbase	1
posudky	1	2	8	inan	nonbase	0
soudruzi	2	2	20	anim	nonbase	1
uživateli	2	2	16	anim	nonbase	1
potoka	0	2	12	inan	nonbase	0
vedoucích	2	2	18	anim	nonbase	1
ředitelů	2	2	32	anim	nonbase	1
poslance	2	2	72	anim	nonbase	1
krajích	1	2	19	inan	nonbase	0
úvodem	2	2	10	inan	nonbase	1
um	1	2	6	inan	baseform	0
výbor	2	2	186	inan	baseform	1
členů	2	2	281	anim	nonbase	1
obědě	2	2	16	inan	nonbase	1
agronoma	1	2	1	anim	nonbase	0
říjen	2	2	23	inan	baseform	1
postihu	2	2	13	inan	nonbase	1
soubor	2	2	133	inan	baseform	1
přístavu	0	2	11	inan	nonbase	0
vlak	2	2	68	inan	baseform	1
ředitele	2	2	293	anim	nonbase	1
vozy	2	2	74	inan	nonbase	1
nedostatek	1	2	140	inan	baseform	0
orgánů	2	2	154	inan	nonbase	1
komunismu	2	2	56	inan	nonbase	1
názory	1	2	142	inan	nonbase	0
vojáky	2	2	54	anim	nonbase	1
organizátora	2	2	6	anim	nonbase	1
pomocníkem	2	2	7	anim	nonbase	1
výrazem	2	2	38	inan	nonbase	1
hrdinou	2	2	17	anim	nonbase	1
odborníci	2	2	115	anim	nonbase	1
telefonů	0	2	5	inan	nonbase	0
nádechu	1	2	1	inan	nonbase	0
pohyb	2	2	105	inan	baseform	1
sportů	2	2	12	inan	nonbase	1
spánku	0	2	40	inan	nonbase	0
cholesterol	2	2	3	inan	baseform	1
strach	1	2	103	inan	baseform	0
mozek	2	2	38	inan	baseform	1
věku	1	2	235	inan	nonbase	0
charakteru	1	2	98	inan	nonbase	0
rozsahem	2	2	11	inan	nonbase	1
směrem	0	2	179	inan	nonbase	0
pudr	2	2	8	inan	baseform	1
mráz	2	2	8	inan	baseform	1
póry	1	2	4	inan	nonbase	0
přípravek	2	2	5	inan	baseform	1
obkladem	1	2	3	inan	nonbase	0
příklady	2	2	56	inan	nonbase	1
projevy	2	2	76	inan	nonbase	1
muže	2	2	120	anim	nonbase	1
strupy	1	2	1	inan	nonbase	0
povrch	2	2	50	inan	baseform	1
přehled	2	2	104	inan	baseform	1
druh	2	2	129	inan	baseform	1
límec	2	2	4	inan	baseform	1
úpletů	1	2	1	inan	nonbase	0
plátku	1	2	2	inan	nonbase	0
salát	1	2	17	inan	baseform	0
nápoje	1	2	26	inan	nonbase	0
případ	2	2	249	inan	baseform	1
důvodu	0	2	130	inan	nonbase	0
příspěvků	2	2	33	inan	nonbase	1
řádků	2	2	5	inan	nonbase	1
sazeči	2	2	2	anim	nonbase	1
základů	0	2	29	inan	nonbase	0
šroubky	1	2	4	inan	nonbase	0
kroužkem	1	2	2	inan	nonbase	0
háčkem	2	2	1	inan	nonbase	1
regulátorem	2	2	3	inan	nonbase	1
budovatelů	2	2	2	anim	nonbase	1
úspěchu	2	2	86	inan	nonbase	1
zpěvu	0	2	19	inan	nonbase	0
průběh	2	2	149	inan	baseform	1
postihy	2	2	4	inan	nonbase	1
inspektoři	2	2	13	anim	nonbase	1
pacient	2	2	48	anim	baseform	1
následky	2	2	64	inan	nonbase	1
nástupem	1	2	19	inan	nonbase	0
rozdíly	1	2	144	inan	nonbase	0
pracovníkem	2	2	26	anim	nonbase	1
pracovníkovi	2	2	17	anim	nonbase	1
výdělek	2	2	25	inan	baseform	1
rozmachu	0	2	9	inan	nonbase	0
budovatel	2	2	1	anim	baseform	1
dneškem	2	2	3	inan	nonbase	1
litr	1	2	29	inan	nonbase	0
tabáku	0	2	11	inan	nonbase	0
muž	2	2	204	anim	baseform	1
příslušníkovi	2	2	1	anim	nonbase	1
autorů	2	2	78	anim	nonbase	1
rámec	2	2	44	inan	baseform	1
jednotlivcem	2	2	5	anim	nonbase	1
pohledu	0	2	107	inan	nonbase	0
vztahu	0	2	245	inan	nonbase	0
kapitálu	2	2	134	inan	nonbase	1
průzkumu	0	2	77	inan	nonbase	0
důsledku	1	2	171	inan	nonbase	0
osud	1	2	113	inan	baseform	0
předmět	2	2	52	inan	baseform	1
postupem	1	2	45	inan	nonbase	0
člověkem	2	2	31	anim	nonbase	1
ruchu	0	2	53	inan	nonbase	0
typem	2	2	25	inan	nonbase	1
závody	2	2	119	inan	nonbase	1
doklady	2	2	69	inan	nonbase	1
nápojů	2	2	32	inan	nonbase	1
příslušník	2	2	14	anim	baseform	1
vozíku	2	2	4	inan	nonbase	1
účastníkem	2	2	12	anim	nonbase	1
vozíky	2	2	5	inan	nonbase	1
účastníci	2	2	74	anim	nonbase	1
pruh	1	2	11	inan	baseform	0
proudy	2	2	24	inan	nonbase	1
rozměry	1	2	52	inan	nonbase	0
bytů	2	2	149	inan	nonbase	1
uživatel	2	2	42	anim	baseform	1
odběratel	2	2	34	anim	baseform	1
uživatelé	2	2	28	anim	nonbase	1
doplatku	0	2	1	inan	nonbase	0
dvory	2	2	3	inan	nonbase	1
přísunem	0	2	3	inan	nonbase	0
svátcích	0	2	11	inan	nonbase	0
sněhu	1	2	54	inan	nonbase	0
vchodu	0	2	22	inan	nonbase	0
objekt	2	2	64	inan	baseform	1
důvěrníka	1	2	3	anim	nonbase	0
výtahu	2	2	7	inan	nonbase	1
klíčů	1	2	12	inan	nonbase	0
zvonky	1	2	4	inan	nonbase	0
případy	2	2	119	inan	nonbase	1
stát	1	2	394	inan	baseform	0
nároků	1	2	26	inan	nonbase	0
vznik	1	2	105	inan	baseform	0
ekonoma	1	2	8	anim	nonbase	0
občany	2	2	114	anim	nonbase	1
stavy	2	2	57	inan	nonbase	1
projev	2	2	107	inan	baseform	1
kádru	2	2	21	inan	nonbase	1
soudruhem	2	2	9	anim	nonbase	1
odpisů	1	2	8	inan	nonbase	0
rozbor	2	2	48	inan	baseform	1
příkazy	2	2	5	inan	nonbase	1
limitu	1	2	18	inan	nonbase	0
učňů	0	2	25	anim	nonbase	0
nedostatků	1	2	23	inan	nonbase	0
úhrn	2	2	8	inan	baseform	1
koncem	2	2	275	inan	nonbase	1
sběračů	2	2	1	anim	nonbase	1
sběrač	2	2	1	anim	baseform	1
orgán	2	2	51	inan	baseform	1
sklady	2	2	13	inan	nonbase	1
referátu	2	2	19	inan	nonbase	1
autobusem	2	2	12	inan	nonbase	1
diplomy	1	2	3	inan	nonbase	0
náměstka	2	2	60	anim	nonbase	1
návrháři	1	2	13	anim	nonbase	0
výtěžky	2	2	1	inan	nonbase	1
útvarů	2	2	37	inan	nonbase	1
informátorů	2	2	2	anim	nonbase	1
informatika	1	1	9	anim	baseform	1
podkladech	0	2	2	inan	nonbase	0
obory	2	2	57	inan	nonbase	1
překladu	1	2	33	inan	nonbase	0
zdaru	2	2	3	inan	nonbase	1
svazcích	1	2	6	inan	nonbase	0
vítězem	2	2	24	anim	nonbase	1
oblečky	1	2	1	inan	nonbase	0
stany	2	2	9	inan	nonbase	1
odběratelům	2	2	14	anim	nonbase	1
nákres	2	2	2	inan	baseform	1
úseky	2	2	20	inan	nonbase	1
mv	1	2	12	inan	baseform	0
tisků	2	2	2	inan	nonbase	1
mikrobus	2	2	4	inan	baseform	1
seznam	2	2	86	inan	baseform	1
topiče	1	2	1	anim	nonbase	0
květnu	0	2	68	inan	nonbase	0
června	2	2	156	inan	nonbase	1
ústavě	1	2	32	inan	nonbase	0
projekty	2	2	77	inan	nonbase	1
maják	2	2	5	inan	baseform	1
sekretariátě	1	2	7	inan	nonbase	0
listech	2	2	10	inan	nonbase	1
honoráře	1	2	12	inan	nonbase	0
tisky	2	2	5	inan	nonbase	1
cyklech	2	2	10	inan	nonbase	1
souborů	2	2	56	inan	nonbase	1
výjezdu	2	2	5	inan	nonbase	1
podpis	2	2	28	inan	baseform	1
jeřábek	2	2	1	anim	baseform	1
obvod	2	2	31	inan	baseform	1
obrys	1	2	11	inan	baseform	0
vosky	2	2	1	inan	nonbase	1
azbestem	1	2	1	inan	nonbase	0
potenciálu	1	2	14	inan	nonbase	0
spotřebiče	1	2	14	inan	nonbase	0
obalu	1	2	31	inan	nonbase	0
motorů	0	2	35	inan	nonbase	0
motory	2	2	21	inan	nonbase	1
plamen	2	2	4	inan	baseform	1
hořáky	2	2	5	inan	nonbase	1
zájemcům	2	2	18	anim	nonbase	1
kruh	2	2	28	inan	baseform	1
motorem	2	2	39	inan	nonbase	1
smaltem	2	2	4	inan	nonbase	1
grily	1	2	2	inan	nonbase	0
prodej	2	2	167	inan	baseform	1
nábytku	0	2	39	inan	nonbase	0
hadříkem	2	2	3	inan	nonbase	1
řešitelům	2	2	4	anim	nonbase	1
kursy	1	2	32	inan	nonbase	0
vzory	1	2	10	inan	nonbase	0
textech	2	2	17	inan	nonbase	1
prospěchem	1	2	2	inan	nonbase	0
styly	1	2	3	inan	nonbase	0
rozborem	0	2	10	inan	nonbase	0
tajemník	2	2	70	anim	baseform	1
faktem	1	2	32	inan	nonbase	0
hotelů	2	2	28	inan	nonbase	1
výstřelků	2	2	2	inan	nonbase	1
koutů	2	2	8	inan	nonbase	1
subjektem	2	2	23	inan	nonbase	1
socialismus	1	2	35	inan	nonbase	0
turnaji	2	2	42	inan	nonbase	1
soupeře	1	2	61	anim	nonbase	0
hokej	1	2	52	inan	baseform	0
zemědělci	0	2	34	anim	nonbase	0
kluci	2	2	50	anim	nonbase	1
vlaku	2	2	40	inan	nonbase	1
obloukem	2	2	3	inan	nonbase	1
panelů	0	2	8	inan	nonbase	0
parků	2	2	8	inan	nonbase	1
zemědělcům	0	2	8	anim	nonbase	0
cement	2	2	35	inan	baseform	1
stavbaři	2	2	5	anim	nonbase	1
extrémům	2	2	2	inan	nonbase	1
synové	2	2	14	anim	nonbase	1
titulem	1	2	19	inan	nonbase	0
kontroloři	2	2	3	anim	nonbase	1
rozpočtu	2	2	270	inan	nonbase	1
smysl	2	2	150	inan	baseform	1
faktům	2	0	4	inan	nonbase	0
milovníkům	2	2	3	anim	nonbase	1
prvku	1	2	44	inan	nonbase	0
revizionisté	1	2	6	anim	nonbase	0
ideál	2	2	5	inan	baseform	1
dělníkům	2	2	5	anim	nonbase	1
divu	0	2	35	inan	nonbase	0
dolar	2	2	58	inan	baseform	1
ohlasech	0	2	1	inan	nonbase	0
rozpočet	2	2	136	inan	baseform	1
ministři	2	2	94	anim	nonbase	1
rodičů	1	2	70	anim	nonbase	0
sourozenci	2	2	4	anim	nonbase	1
křikem	2	2	6	inan	nonbase	1
obřadem	1	2	2	inan	nonbase	0
chmele	0	2	6	inan	nonbase	0
chmel	0	2	8	inan	baseform	0
kapitalismu	1	2	59	inan	nonbase	0
vlasů	1	2	13	inan	nonbase	0
skrytu	1	2	6	inan	nonbase	0
útoku	1	2	102	inan	nonbase	0
nádechem	1	2	6	inan	nonbase	0
spisovatelů	2	2	25	anim	nonbase	1
spisovatele	2	2	24	anim	nonbase	1
komunisté	2	2	36	anim	nonbase	1
krk	2	2	13	inan	baseform	1
kariéristé	2	2	1	anim	nonbase	1
tisícům	0	2	16	inan	nonbase	0
hrdiny	2	2	12	anim	nonbase	1
spolutvůrci	2	2	1	anim	nonbase	1
úkor	1	2	44	inan	baseform	0
rolník	2	2	8	anim	baseform	1
redaktoři	2	2	8	anim	nonbase	1
blokem	1	2	4	inan	nonbase	0
chlapci	2	2	36	anim	nonbase	1
sektoru	0	2	43	inan	nonbase	0
přírůstku	1	2	18	inan	nonbase	0
mezníku	1	2	1	inan	nonbase	0
automotoklubu	2	2	1	inan	nonbase	1
sprinteři	2	2	3	anim	nonbase	1
metrák	2	2	1	inan	baseform	1
týmu	1	2	176	inan	nonbase	0
olympioniky	2	2	2	anim	nonbase	1
stan	2	2	10	inan	baseform	1
nováčky	2	2	7	anim	nonbase	1
obědu	2	2	6	inan	nonbase	1
lovců	2	2	6	anim	nonbase	1
dým	0	2	11	inan	baseform	0
žoku	0	2	1	inan	nonbase	0
nedostatkům	1	2	3	inan	nonbase	0
hlad	2	2	24	inan	baseform	1
blahobyt	1	2	9	inan	baseform	0
výskyt	1	2	38	inan	baseform	0
vrtáků	2	2	4	inan	nonbase	1
vlakem	2	2	22	inan	nonbase	1
kontinentu	0	2	30	inan	nonbase	0
podpisu	1	2	47	inan	nonbase	0
strýček	2	2	5	anim	baseform	1
makeup	2	2	1	inan	baseform	1
odstíny	1	2	8	inan	nonbase	0
pohybů	2	2	14	inan	nonbase	1
chodník	1	2	7	inan	baseform	0
kočárkem	2	2	3	inan	nonbase	1
parky	1	2	5	inan	nonbase	0
zjevem	2	2	4	inan	nonbase	1
trenéra	2	2	80	anim	nonbase	1
starověku	0	2	8	inan	nonbase	0
aktivu	2	2	10	inan	nonbase	1
rodičích	1	2	6	anim	nonbase	0
cyklista	2	2	17	anim	baseform	1
kloboukem	2	2	3	inan	nonbase	1
