word	prediction	label	freq	animacy	baseform	correct
klasztorze	2	2	7	inan	nonbase	1
lekarze	1	2	43	anim	nonbase	0
czasu	1	2	161	inan	nonbase	0
profil	1	2	7	inan	baseform	0
archeolodzy	2	2	3	anim	nonbase	1
pieniądze	1	2	124	inan	nonbase	0
kierowcy	2	2	24	anim	nonbase	1
obywatele	2	2	14	anim	nonbase	1
działaczy	2	2	6	anim	nonbase	1
korespondentem	2	2	2	anim	nonbase	1
dnie	1	2	12	inan	nonbase	0
stołu	2	2	30	inan	nonbase	1
występ	2	2	10	inan	baseform	1
stanie	2	2	85	inan	nonbase	1
oddech	2	2	12	inan	baseform	1
ekspert	2	2	4	anim	baseform	1
dar	2	2	2	inan	baseform	1
areszcie	2	2	9	inan	nonbase	1
sad	1	2	5	inan	baseform	0
telefonie	2	2	6	inan	nonbase	1
aresztu	2	2	12	inan	nonbase	1
katar	2	2	6	inan	baseform	1
pośle	2	2	35	anim	nonbase	1
autobusy	2	2	3	inan	nonbase	1
architektów	2	2	4	anim	nonbase	1
taniec	2	2	7	inan	baseform	1
produkt	2	2	14	inan	baseform	1
lata	2	2	104	inan	nonbase	1
psa	2	2	32	anim	nonbase	1
przepisy	1	2	38	inan	nonbase	0
kibiców	2	2	10	anim	nonbase	1
obiedzie	2	2	13	inan	nonbase	1
sztandar	1	2	7	inan	baseform	0
środka	2	2	39	inan	nonbase	1
błyskiem	2	2	3	inan	nonbase	1
stwór	2	2	2	anim	baseform	1
szpitala	1	2	92	inan	nonbase	0
sposób	2	2	212	inan	baseform	1
ducha	2	2	15	anim	nonbase	1
plenerze	2	2	2	inan	nonbase	1
baleron	1	2	2	inan	baseform	0
strajku	2	2	4	inan	nonbase	1
urzędnikiem	2	2	2	anim	nonbase	1
przebieg	2	2	12	inan	baseform	1
alkoholu	2	2	32	inan	nonbase	1
maturzystów	2	2	2	anim	nonbase	1
śniegu	1	2	80	inan	nonbase	0
sukcesem	2	2	13	inan	nonbase	1
momencie	2	2	58	inan	nonbase	1
materiały	1	2	19	inan	nonbase	0
barze	2	2	3	inan	nonbase	1
wywar	2	2	5	inan	baseform	1
spis	2	2	3	inan	baseform	1
program	2	2	75	inan	baseform	1
projekty	1	2	21	inan	nonbase	0
tekst	1	2	29	inan	baseform	0
sprawcy	2	2	10	anim	nonbase	1
inni	2	2	17	anim	nonbase	1
buduarze	2	2	2	inan	nonbase	1
kumpli	2	2	6	anim	nonbase	1
ból	1	2	21	inan	baseform	0
pokoju	1	2	95	inan	nonbase	0
niepokojem	2	2	9	inan	nonbase	1
wujku	2	2	3	anim	nonbase	1
sejm	1	2	40	inan	baseform	0
lutym	2	2	10	inan	nonbase	1
numerze	2	2	9	inan	nonbase	1
razie	1	2	96	inan	nonbase	0
wokalista	2	2	3	anim	baseform	1
koguta	2	2	4	anim	nonbase	1
sąsiedzi	2	2	12	anim	nonbase	1
zabytków	2	2	5	inan	nonbase	1
górników	2	2	7	anim	nonbase	1
obozy	1	2	5	inan	nonbase	0
bankom	2	2	3	inan	nonbase	1
raka	1	2	10	anim	nonbase	0
policzek	1	2	6	inan	baseform	0
stosie	2	2	4	inan	nonbase	1
tapczanie	1	2	8	inan	nonbase	0
wujek	2	2	2	anim	baseform	1
komputerze	2	2	5	inan	nonbase	1
opał	1	2	2	inan	baseform	0
ogrodzie	2	2	13	inan	nonbase	1
regałami	1	2	3	inan	nonbase	0
cudem	2	2	7	inan	nonbase	1
fakt	2	2	48	inan	baseform	1
środku	1	2	40	inan	nonbase	0
kształt	2	2	14	inan	baseform	1
pacjenci	2	2	9	anim	nonbase	1
końca	2	2	60	inan	nonbase	1
sukcesie	1	2	3	inan	nonbase	0
plany	1	2	25	inan	nonbase	0
facet	2	2	14	anim	baseform	1
wiceministra	2	2	6	anim	nonbase	1
języku	2	2	18	inan	nonbase	1
waleta	2	2	2	anim	nonbase	1
bohatera	2	2	4	anim	nonbase	1
tramwaju	2	2	7	inan	nonbase	1
dziedzińcu	2	2	4	inan	nonbase	1
planie	2	2	7	inan	nonbase	1
prokurator	2	2	32	anim	baseform	1
orzech	2	2	2	inan	baseform	1
kłopoty	1	2	19	inan	nonbase	0
ochroniarze	2	2	4	anim	nonbase	1
wyroby	2	2	9	inan	nonbase	1
budżecie	1	2	12	inan	nonbase	0
ojcem	2	2	12	anim	nonbase	1
radni	2	2	23	anim	nonbase	1
stolik	2	2	6	inan	baseform	1
tacie	2	2	2	anim	nonbase	1
koszmar	2	2	7	inan	baseform	1
wynik	2	2	24	inan	baseform	1
nauczyciela	2	2	11	anim	nonbase	1
urzędnik	2	2	9	anim	baseform	1
włosów	1	2	6	inan	nonbase	0
sezon	2	2	6	inan	baseform	1
programie	2	2	31	inan	nonbase	1
samochodzie	2	2	20	inan	nonbase	1
targu	2	2	9	inan	nonbase	1
wielbłądy	2	2	3	anim	nonbase	1
eksperci	2	2	14	anim	nonbase	1
balkonów	2	2	3	inan	nonbase	1
boju	2	2	4	inan	nonbase	1
rolnik	2	2	8	anim	baseform	1
koce	1	2	3	inan	nonbase	0
kieliszki	1	2	4	inan	nonbase	0
abonament	2	2	4	inan	baseform	1
dworze	2	2	13	inan	nonbase	1
bombowiec	2	2	2	inan	baseform	1
kraj	1	2	23	inan	baseform	0
humor	1	2	3	inan	baseform	0
niedosyt	2	2	2	inan	baseform	1
ogierów	2	2	2	anim	nonbase	1
pracownikiem	2	2	2	anim	nonbase	1
krytycy	2	2	6	anim	nonbase	1
młodych	2	0	4	anim	nonbase	0
argument	2	2	7	inan	baseform	1
dniem	1	2	21	inan	nonbase	0
dzikiem	2	2	2	anim	nonbase	1
gangstera	2	2	3	anim	nonbase	1
koncertach	1	2	4	inan	nonbase	0
ośrodek	1	2	16	inan	baseform	0
nieletni	2	2	4	anim	baseform	1
aparatem	2	2	14	inan	nonbase	1
arcybiskupa	2	2	2	anim	nonbase	1
burmistrz	2	2	28	anim	baseform	1
wykładowca	2	2	2	anim	baseform	1
komuniści	2	2	5	anim	nonbase	1
panem	2	2	13	anim	nonbase	1
ton	2	1	24	inan	nonbase	0
dekalog	2	2	3	inan	baseform	1
finału	2	2	7	inan	nonbase	1
dziesiętnika	1	2	2	anim	nonbase	0
przeciwnika	2	2	7	anim	nonbase	1
czynnik	2	2	6	inan	baseform	1
ghule	2	2	3	anim	nonbase	1
przełożonych	2	2	6	anim	nonbase	1
banków	2	2	14	inan	nonbase	1
sukcesy	2	2	9	inan	nonbase	1
wierzącego	2	2	2	anim	nonbase	1
domku	2	2	9	inan	nonbase	1
grzechu	2	2	4	inan	nonbase	1
rodzaju	2	2	38	inan	nonbase	1
księża	2	2	4	anim	nonbase	1
kilometrów	1	2	17	inan	nonbase	0
układu	2	2	18	inan	nonbase	1
kwartał	2	2	4	inan	baseform	1
dowcip	2	2	6	inan	baseform	1
podziału	2	2	8	inan	nonbase	1
