word	prediction	label	freq	animacy	baseform	correct
primjer	0	2	19	inan	baseform	0
iznos	0	2	17	inan	baseform	0
slučaj	0	2	24	inan	baseform	0
protektorat	2	2	2	inan	baseform	1
uspon	1	2	3	inan	baseform	0
hotel	0	2	5	inan	baseform	0
park	0	2	4	inan	baseform	0
dječaka	0	2	4	anim	nonbase	0
parlament	0	2	27	inan	baseform	0
materijal	0	2	3	inan	baseform	0
način	1	2	116	inan	baseform	0
izvoz	0	2	11	inan	baseform	0
gradonačelnika	2	2	8	anim	nonbase	1
zamjenika	2	2	9	anim	nonbase	1
studio	0	2	13	inan	baseform	0
bod	0	2	3	inan	baseform	0
račun	0	2	9	inan	baseform	0
kolovoz	2	2	8	inan	baseform	1
trend	0	2	14	inan	baseform	0
uređaj	2	2	9	inan	baseform	1
euro	1	2	20	inan	baseform	0
projekt	0	2	49	inan	baseform	0
suficit	1	2	2	inan	baseform	0
postupak	1	2	19	inan	baseform	0
zid	0	2	7	inan	baseform	0
kredibilitet	1	2	3	inan	baseform	0
sekularizam	2	2	1	inan	baseform	1
ugled	1	2	13	inan	baseform	0
pristup	1	2	25	inan	baseform	0
kompleks	0	2	3	inan	baseform	0
čelnika	1	2	12	anim	nonbase	0
ribnjak	0	2	1	inan	baseform	0
vrtić	0	2	4	inan	baseform	0
operatera	0	2	2	inan	nonbase	0
sukob	2	2	10	inan	baseform	1
štrajk	2	2	2	inan	baseform	1
vitamin	1	2	4	inan	baseform	0
trud	0	2	1	inan	baseform	0
doručak	1	2	1	inan	baseform	0
skok	2	2	4	inan	baseform	1
posjet	1	2	15	inan	baseform	0
kafić	1	2	2	inan	baseform	0
porez	0	2	6	inan	baseform	0
epilog	0	2	2	inan	baseform	0
osumnjičenika	2	2	4	anim	nonbase	1
taksi	2	1	3	inan	baseform	0
neuspjeh	1	2	4	inan	baseform	0
suživot	1	2	2	inan	baseform	0
vođu	2	2	1	anim	nonbase	1
ubojicu	2	2	1	anim	nonbase	1
auditorij	0	2	1	inan	baseform	0
azil	2	2	12	inan	baseform	1
monopol	1	2	1	inan	baseform	0
aranžman	0	2	5	inan	baseform	0
lava	0	2	1	anim	nonbase	0
urednika	2	2	3	anim	nonbase	1
techno	1	2	1	inan	baseform	0
sloj	1	2	3	inan	baseform	0
osjećaj	1	2	8	inan	baseform	0
kolegu	2	2	2	anim	nonbase	1
oklopnjaka	0	2	1	inan	nonbase	0
nametnika	2	2	1	anim	nonbase	1
piksel	1	2	2	inan	baseform	0
moto	2	2	2	inan	baseform	1
kabel	0	2	1	inan	baseform	0
gumb	0	2	1	inan	baseform	0
godišnjaka	0	2	1	anim	nonbase	0
gospodara	2	2	2	anim	nonbase	1
okret	2	2	1	inan	baseform	1
sklop	0	2	2	inan	baseform	0
misterij	0	2	3	inan	baseform	0
ginekologa	1	2	1	anim	nonbase	0
pms	1	2	1	inan	baseform	0
držač	0	2	1	inan	baseform	0
portfolio	1	2	2	inan	baseform	0
redizajn	1	2	4	inan	baseform	0
šok	1	2	2	inan	baseform	0
asortiman	2	2	1	inan	baseform	1
oprez	1	2	1	inan	baseform	0
boom	1	2	1	inan	baseform	0
prijem	1	2	3	inan	baseform	0
savjet	2	2	3	inan	baseform	1
vikend	2	2	4	inan	baseform	1
ispraćaj	0	2	1	inan	baseform	0
playoff	1	2	1	inan	baseform	0
nanos	1	2	1	inan	baseform	0
hokej	1	2	1	inan	baseform	0
plato	1	2	1	inan	baseform	0
zlostavljača	2	2	1	anim	nonbase	1
fundamentalizam	2	2	1	inan	baseform	1
suca	2	2	2	anim	nonbase	1
dijamant	0	2	1	inan	baseform	0
intervju	1	2	2	inan	baseform	0
osvrt	1	2	1	inan	baseform	0
doseg	1	2	1	inan	baseform	0
blagoslov	0	2	1	inan	baseform	0
karneval	2	2	1	inan	baseform	1
