word	prediction	label
motivo	3	2
spia	3	1
tramonto	3	2
materiale	0	2
chiesa	3	1
platee	3	1
parte	3	1
vacanze	3	1
tentennamenti	3	2
lenti	3	1
invidia	3	1
forma	3	1
telespettatore	3	2
dimissioni	3	1
ricchezza	3	1
escursionisti	3	2
accuse	0	1
giustizia	3	1
festival	3	2
delitti	0	2
ora	0	1
fatto	3	2
contemplazione	3	1
tornanti	3	2
sicurezza	3	1
nozze	3	1
stimolo	3	2
ritorno	3	2
pozzetto	3	2
vacanza	3	1
bambini	3	2
bar	3	2
secoli	0	2
miliardi	3	2
ceramica	3	1
colonne	3	1
vetri	0	2
frammenti	3	2
colore	3	2
zone	0	1
grassi	3	2
spina	3	1
crine	3	2
linea	3	1
frontiera	3	1
inchiostro	0	2
quadricromia	3	1
chili	3	2
lettere	0	1
lettera	0	1
buoni	0	2
origini	3	1
categorie	3	1
esalazioni	3	1
comprensorio	3	2
fusto	3	2
industrie	3	1
utilità	3	1
comune	3	2
regolamento	3	2
istituto	0	2
rinunzia	0	1
servitù	3	1
danno	3	2
laghi	3	2
dubbio	3	2
turni	3	2
deposito	3	2
disposizioni	0	1
motivi	0	2
gioventù	0	1
elettori	3	2
organizzazione	3	1
controversie	3	1
specifiche	3	1
membri	3	2
euro	3	2
funerali	3	2
costa	3	1
barche	3	1
risparmiatori	3	2
tutela	0	1
sigarette	3	1
summit	3	2
trasporto	3	2
pericolo	3	2
ambasciata	3	1
gestori	3	2
manifestazione	3	1
risultato	3	2
offerta	3	1
servizio	3	2
isola	3	1
girandola	3	1
coordinazioni	3	1
banca	0	1
trasmettitore	3	2
ozono	3	2
anello	3	2
collaborazione	3	1
lancio	3	2
lino	0	2
limite	3	2
fornitore	3	2
esistenza	3	1
zar	3	2
tunnel	3	2
compagnia	3	1
gioielli	3	2
scritta	0	1
particolari	0	2
ufficio	0	2
ruolo	3	2
chiave	0	1
antologia	3	1
programmi	0	2
conferenza	3	1
proposito	0	2
acquee	3	1
dignità	0	1
sesso	3	2
querce	3	1
maniere	3	1
ambiente	0	2
partenariato	0	2
camere	0	1
fasti	3	2
modernismo	3	2
ammortizzatori	3	2
correlazione	3	1
onde	3	1
economie	3	1
colleghe	3	1
democrazia	3	1
sfide	3	1
maghi	3	2
regno	3	2
piede	3	2
pozzi	3	2
paradigma	3	2
matrice	3	1
atmosfera	3	1
esperimenti	0	2
fattori	3	2
corazzieri	0	2
volontario	3	2
africani	3	2
colori	3	2
fax	3	2
empireo	3	2
auspicio	3	2
insediamenti	3	2
esattezza	3	1
conoscenza	0	1
condomini	0	2
agosto	3	2
liceo	0	2
pareggio	3	2
dirigenza	3	1
monile	3	2
divisa	3	1
cilindro	3	2
gruppi	3	2
ottone	0	2
rilievo	3	2
muscolatura	3	1
desktop	3	2
testo	3	2
iniezione	0	1
appuntamento	3	2
essenzialità	3	1
muro	3	2
soppressione	3	1
miglioramenti	3	2
imposizione	3	1
obbligazioni	0	1
compiti	0	2
fedeltà	3	1
giunta	3	1
marzo	3	2
parallelo	0	2
piramidi	3	1
giornale	3	2
resto	3	2
pugni	0	2
rendimenti	3	2
colpo	3	2
promotore	3	2
camicia	3	1
introduzione	3	1
fascia	3	1
faccia	3	1
spettatori	3	2
conto	0	2
postulati	0	2
canto	3	2
errore	3	2
climi	3	2
filatura	3	1
cavi	3	2
fatturato	3	2
invasione	3	1
membrana	3	1
percento	3	2
peculato	3	2
riciclaggio	3	2
tenore	3	2
idoneità	3	1
largo	0	2
dettagli	3	2
ricezione	3	1
storico	3	2
importazioni	3	1
strumenti	0	2
provvedimento	3	2
cittadino	3	2
fuga	3	1
astista	3	2
vittima	3	1
alba	3	1
vigili	3	2
viale	3	2
gambe	3	1
vulcani	3	2
imprudenze	3	1
cause	0	1
val	3	1
accademia	3	1
rovina	0	1
movimento	3	2
finanziere	3	2
versamento	3	2
emissari	3	2
ambasciatori	3	2
sintesi	3	1
rientro	3	2
scrittrici	3	1
filosofo	3	2
entusiasmo	3	2
attentati	3	2
meccanismo	3	2
iter	0	2
segreti	3	2
proiettile	0	2
primato	3	2
grilletto	0	2
proliferazione	3	1
deterrente	3	2
esplorazione	3	1
rottami	3	2
sopravvissuta	3	1
