word	prediction	label
apă	2	1
măgurii	2	1
undița	2	1
oaia	1	1
morii	2	1
ochiul	1	2
munți	0	2
ceriului	2	2
soțul	2	2
ținerea	1	1
trup	0	2
poruncile	0	1
corabii	2	2
uricul	1	2
sara	1	1
moarte	0	1
asin	2	2
evanghelie	1	1
lauda	1	1
fătul	2	2
rodul	1	2
împăratului	2	2
nunta	1	1
banul	2	2
știutori	0	2
veșmintelor	1	1
găină	0	1
casele	1	1
cimbrul	0	2
zilele	1	1
găina	0	1
sfărșitul	1	2
sfîrșit	0	2
apus	2	2
slavă	0	1
potop	2	2
giudețul	0	2
talant	0	2
îngerilor	2	2
preț	0	2
testament	0	2
iuda	2	2
sfîrșitul	0	2
nazarineanul	0	2
sînge	0	2
trestie	0	1
iisus	1	2
păzitori	2	2
frică	0	1
predoslovia	1	1
cărții	2	1
împărăției	0	1
peri	2	2
învățătură	1	1
stricăciunea	1	1
podul	2	2
fiii	2	2
mijloc	2	2
sora	1	1
taina	1	1
frigare	1	1
vară	0	1
jocul	0	2
dată	2	1
copii	2	1
față	0	1
coțofană	0	1
jalea	1	1
grajd	2	2
venit	2	2
stelelor	1	1
cununie	0	1
frunză	2	1
oră	0	1
frate	2	2
mireasă	1	1
praguri	1	1
viorele	1	1
cetina	0	1
fetele	1	1
mireasma	1	1
colac	2	2
floricica	1	1
oglindă	0	1
noră	1	1
clocotici	2	2
oală	0	1
căsuță	0	1
răcoare	0	1
mohor	2	2
negură	0	1
dimineață	0	1
tipografie	0	1
milostivire	0	1
feciorul	1	2
crailor	1	2
psalm	2	2
idoli	2	2
arma	1	1
hramul	1	2
izvorul	2	2
dar	2	2
făgăduința	1	1
îndemnarea	1	1
ai	2	2
somn	2	2
pământul	0	2
porumb	0	2
săvîrșirea	1	1
slovă	1	1
dragoste	2	1
ulițelor	1	1
cîștiga	0	1
porcilor	1	2
bube	2	1
vînturile	1	1
dos	0	2
sabie	1	1
lupilor	2	2
ureache	2	1
născuți	0	2
cenușă	1	1
groapă	2	1
marginea	2	1
holda	0	1
măsuri	1	1
lume	2	1
strajă	2	1
orbu	0	2
porțile	0	1
corturi	0	1
gânduri	0	1
miez	0	2
mână	0	1
de	2	2
cuțit	2	2
mândre	0	1
bășici	2	1
fălci	0	1
soc	0	2
cal	0	2
foamei	1	1
răvaș	2	2
domn	2	2
colacului	1	2
herghelii	2	1
meri	0	2
portiță	1	1
vârfurile	2	1
urdă	0	1
gherghef	0	2
drag	0	2
leului	2	2
merișor	2	2
seceri	0	1
spinare	0	1
dropii	0	1
poli	2	2
undele	1	1
marelui	1	2
cină	1	1
căldărilor	2	1
limbii	0	1
zăpada	0	1
bărbatului	1	2
dumnezău	0	2
zisă	0	1
praznicul	2	2
pază	2	1
pretor	2	2
făptura	1	1
veselie	2	1
mărire	1	1
iudea	0	2
înțelepciunea	1	1
ispita	0	1
zuo	2	1
legei	0	1
bogaților	1	2
mortul	0	2
vîntului	1	2
fie	2	1
ulițele	0	1
soru	2	2
plin	2	2
lăcomie	1	1
botez	1	2
vulpi	2	1
cărări	2	1
cîmp	0	2
sînul	1	2
neguțătorii	0	2
darea	1	1
armei	1	1
făcători	0	2
făcătorii	0	2
fapte	0	1
adevărul	0	2
sunetul	1	2
lac	2	2
corabia	1	1
sămânța	1	1
fur	2	2
geamăn	2	2
tunet	2	2
sălașuri	0	1
pârâul	2	2
coastele	2	1
cărţi	2	1
sunet	2	2
avuțiile	1	1
uricele	1	1
ușilor	1	1
fecioru	1	2
razim	1	2
carul	2	2
sfinți	0	2
creștini	2	2
ceață	1	1
diaconii	0	2
rîu	0	2
hotar	1	2
meșterilor	0	2
ispite	0	1
tabără	0	1
surorii	1	1
vinele	1	1
vadul	0	2
suflarea	1	1
auzul	0	2
primă	0	1
corona	0	1
sloboziei	0	1
veninul	0	2
sfîntului	0	2
aleșilor	0	2
lapte	1	2
îmbrăcarea	1	1
