word	prediction	label
telt	2	0
vilkår	1	0
hovedstadsregionens	1	3
støjniveau	1	0
lærestreg	1	3
drenge	2	3
mosaik	2	3
forskel	1	3
aktionærerne	2	3
offentligheden	1	3
kunstindustri	1	3
unionstraktaten	1	3
fyr	2	3
indretning	1	3
blikket	2	0
aflysningen	2	3
alternativ	2	0
knægt	2	3
ben	1	0
regningen	2	3
forkæmpere	2	3
eksport	1	3
bizniz	2	3
måneder	2	3
folk	2	0
krogen	2	3
sparepenge	2	3
udgifter	1	3
personaleforhold	1	0
sandsynlighed	1	3
annoncer	2	3
tiden	2	3
bane	1	3
beslutning	1	3
opbakningen	1	3
betragtning	1	3
øens	2	3
muligheder	1	3
spand	2	0
kultivator	2	3
døden	1	3
rygere	1	3
skilling	1	3
folkeparti	2	0
byens	2	3
dage	2	3
plade	1	3
filmsproget	2	0
væde	1	3
skønnet	2	0
stilling	1	3
april	2	3
barn	2	0
finsk	1	0
ubehaget	2	0
ilden	1	3
gerningsmænd	2	3
søgsmål	2	0
natten	1	3
malerier	2	0
kendelser	1	3
generalsekretær	2	3
familier	2	3
grillbarer	2	3
samtalen	2	3
menneskets	2	0
racerkøreren	2	3
optræden	1	3
øl	2	3
finansdepartementet	2	0
formidler	2	3
uddannelsesstedet	1	0
dieselpest	2	3
virkning	1	3
næsen	2	3
konkurrenter	2	3
forvaltningen	1	3
omstilling	1	3
information	1	3
besked	2	3
spørgsmål	1	0
filmskuespillerinde	2	3
grænser	1	3
statsbegravelse	1	3
katolikker	2	3
religion	1	3
aktivering	1	3
fejltagelse	2	3
lagner	2	0
bekendelser	1	3
brokker	2	3
overskriften	2	3
samarbejdsråd	2	0
måned	1	3
glimt	1	0
referee	2	3
plan	2	3
referees	2	3
initiativ	2	0
trøjer	2	3
l	1	0
regimet	2	0
sodavand	2	3
journalen	2	3
pjat	2	0
km	1	3
doping	2	3
pressen	2	3
køn	1	0
uvished	1	3
terrassen	2	3
ror	2	0
beliggenhed	1	3
grafik	2	3
fadet	2	0
brug	2	3
departementschef	2	3
hjemland	2	0
glæde	1	3
badminton	2	3
borde	1	0
læger	2	3
bilag	1	0
hoteller	2	0
kommunen	2	3
spark	1	0
gaderne	2	3
dagpenge	2	3
infektionen	2	3
arbejdsgivernes	1	3
skjorten	2	3
hjerne	2	3
apoteket	2	0
harmonisering	1	3
præsidenten	2	3
dialogen	2	3
værtshus	2	0
forsvarsministeren	2	3
redegørelsen	1	3
løsninger	1	3
rivalerne	2	3
eksperterne	2	3
arbejdsmarked	2	0
indtægter	1	3
afslutning	1	3
turneringerne	1	3
ansigtet	2	0
soldater	2	3
forskrækkelse	1	3
veteranen	2	3
grundlovsforhøret	1	0
kollegers	2	3
rapporten	2	3
overværelse	1	3
sygehusafdeling	1	3
udvalg	2	0
farver	1	3
turen	2	3
haj	2	3
hjemstat	2	3
teaters	2	0
underholdningsværdi	2	3
postnummer	2	0
bogen	1	3
borgere	2	3
børneværnet	1	0
brevet	2	0
gruppeformand	2	3
punktering	1	3
facetter	2	3
maskinchef	2	3
rute	1	3
vejen	2	3
møde	2	0
halvdelen	2	3
skuespillere	2	3
jagt	1	3
under	1	0
dommer	2	3
afsløringer	2	3
kunder	2	3
jobs	2	0
overfarten	1	3
verdensbanken	2	3
verdens	2	3
dom	2	3
arbejdsgang	2	3
strømme	2	3
fritid	2	3
mængden	2	3
kollektiv	2	0
matematik	2	3
asylansøgere	1	3
festen	1	3
genbrug	1	0
auktion	1	3
domme	2	3
vinteren	2	3
dronnings	2	3
køleskabet	2	0
perioden	2	3
produktion	1	3
belastningen	2	3
byggebranchen	2	3
hvidløg	2	0
købers	2	3
godbidder	2	3
hashen	2	3
fortovet	2	0
vejrstationen	1	3
forelskelse	1	3
onkel	2	3
vagabonder	2	3
induktion	1	3
anmodningen	2	3
landbrugsstøtte	1	3
pode	1	3
andelsforeningen	2	3
disciplin	2	3
diarré	2	3
effekter	1	3
løn	1	3
justitsminister	2	3
vås	2	0
stereoanlæg	2	0
knæet	2	0
malerkunst	1	3
træning	2	3
blomsterhandler	1	3
netværk	1	0
modelprogrammet	1	0
synsvinkel	1	3
rapport	1	3
