word	prediction	label
וועדת	1	1
אוצר	2	2
איסור	1	2
זרים	2	2
היטל	2	2
חודש	2	2
פטנטים	1	2
שבועות	2	2
מדיניות	1	1
פצועים	1	2
ניסיון	0	2
שכונת	1	1
חטיבת	2	1
מעשי	0	2
ישראלי	2	2
טיפול	2	2
כזב	2	2
הפגנה	1	1
איזון	2	2
פרחים	1	2
עיניים	1	1
מרכול	0	2
שפיפון	2	2
עובדה	1	1
פוליטיקאים	2	2
אוזניים	2	1
חסרי	1	2
לקוחות	2	2
מפרץ	2	2
פציפיזם	1	2
סובייטים	2	2
רעיון	2	2
מאמרי	2	2
אריכות	0	1
מוסד	1	2
מאבק	2	2
העדר	1	2
מחנה	1	2
וועדי	2	2
משמע	0	2
איגוד	2	2
שטחים	2	2
עיצומים	1	2
משאית	1	1
קונסוליה	1	1
רעיה	1	1
כלל	2	2
חומר	2	2
חשבונות	0	2
שתייה	1	1
מסגרות	2	1
כבשים	2	2
חופש	1	2
סיבות	1	1
תפקיד	1	2
מודעות	1	1
תקופה	1	1
זמר	2	2
אולמות	2	2
מזל	0	2
טבע	1	2
אוניברסיטת	2	1
ירידה	0	1
צעד	0	2
פתרון	2	2
נבחרי	2	2
בעיות	1	1
עיתונאים	2	2
טיפוסים	2	2
מזימה	0	1
קערה	1	1
פיסיקאים	2	2
מבוא	0	2
מסלול	1	2
חסר	2	2
אימפריית	2	1
מבנה	2	2
עוצמה	1	1
מגמות	1	1
כלכלה	1	1
תיאוריות	1	1
אמריקאים	2	2
נוחות	1	1
תבוסה	1	1
טיהור	1	1
אוכלוסייה	2	1
בעלת	1	1
הזדמנות	1	1
סיבוב	0	2
דחיפה	1	1
מוצאי	2	2
נעימות	2	1
תעשיית	0	1
גיל	2	2
נחת	2	1
נגד	0	2
קלות	1	1
פומבי	2	2
אשה	1	1
גורם	1	2
קפיצות	0	1
נציב	2	2
באר	0	1
מיליציה	1	1
מסיבת	2	1
הזדהות	0	1
ארונות	1	2
משפחת	1	1
תלמידי	2	2
קללות	2	1
שורת	2	1
אל	0	2
סמטאות	0	1
דקות	2	1
קפה	1	2
גליל	2	2
צבירת	0	1
הפסקה	1	1
אולם	0	2
הפתעת	1	1
מנוחה	1	1
חיפושים	0	2
הפסדים	2	2
אפס	1	2
סגל	1	2
סימני	1	2
שמירה	0	1
אפיסת	1	1
ישובים	0	2
מניעה	0	1
מרקם	1	2
רעש	0	2
משפחות	2	1
חתימת	2	1
ערובה	1	1
שופטת	1	1
דירת	1	1
סיכום	0	2
סיכומי	2	2
מחט	2	1
הצלחת	2	1
צליל	2	2
צדק	2	2
סיוט	2	2
גל	2	2
הכשר	1	2
קורט	2	2
ריבונות	1	1
לאומים	0	2
תיקון	1	2
רפורמה	1	1
תקנים	1	2
ערכאה	1	1
מעבר	0	2
ערכאת	1	1
נשיאי	0	2
מוזיאון	1	2
צבע	2	2
חומרים	2	2
ציר	0	2
מתמטיקה	1	1
מורים	2	2
מטח	1	2
גיליונות	2	2
הצעות	1	1
מאורות	0	2
היכל	1	2
שיפולי	1	2
כיוון	2	2
כתובות	2	1
צלע	1	1
דת	1	1
תאורה	0	1
סגנונות	2	2
מאמץ	0	2
השתמטות	2	1
תקנה	1	1
משרדים	1	2
עגל	2	2
סלט	1	2
יומרות	1	1
ערימה	2	1
טירמיסו	1	2
בישול	0	2
איטריות	1	1
קטסטרופה	1	1
שמני	2	2
מזון	0	2
טעמים	1	2
מלצר	2	2
חלוצת	1	1
נוף	1	2
קוויאר	2	2
מאכלי	1	2
רופאים	2	2
מנוחות	1	1
עירייה	0	1
קיצונים	2	2
ירי	1	2
התפרצות	1	1
ברזל	0	2
נפגעים	1	2
נסיבות	0	1
טול	0	2
סקירות	1	1
אש	1	1
מבוקשים	1	2
בור	1	2
תשתית	1	1
אמונים	0	2
שוביניזם	0	2
צאצאי	2	2
כללים	2	2
היסטוריון	2	2
כולו	1	2
טקסים	2	2
פשר	0	2
ביקורת	1	1
פופולריות	1	1
מלך	2	2
גרעין	2	2
מקצת	1	1
נקם	2	2
היתר	1	2
נאמנות	1	1
קביעת	0	1
נוסחאות	2	1
חיפוש	2	2
מוקד	2	2
כובש	2	2
שכנה	1	1
פיסת	1	1
רחובות	1	2
חבורה	1	1
דעות	2	1
ישראלים	2	2
וודקה	1	1
ראייה	1	1
חזרה	1	1
שפיות	0	1
שעון	2	2
אמא	1	1
פתיחה	0	1
בדיחה	0	1
שנאה	1	1
נער	2	2
אסירים	2	2
הלם	2	2
אוטובוסים	1	2
חליל	0	2
הרגשה	1	1
מצוקה	1	1
תובע	2	2
חול	2	2
פגר	2	2
יישובי	0	2
מתנחלים	0	2
דינמיט	2	2
הענקת	0	1
פסוק	2	2
עיתוני	2	2
יומין	2	2
מיני	0	2
ספרייה	1	1
מומר	2	2
שולי	0	2
זיכרונות	2	2
השראה	2	1
הבטחה	1	1
ביורוקרטיה	0	1
אנוש	1	2
שהייה	1	1
משוררים	2	2
זונות	0	1
עבותות	1	2
שחקנית	1	1
מנעמי	1	2
חלומות	2	2
היפוכונדר	1	2
חקיינים	2	2
הבעות	2	1
סיטואציות	2	1
חיוניות	1	1
צופים	2	2
החמצה	0	1
מתכונת	1	1
בימות	1	1
מעקב	0	2
יממה	2	1
ניידת	1	1
כתבי	2	2
גאולה	0	1
מגזרים	2	2
אות	2	2
מושא	2	2
בוטות	0	1
נזיפה	1	1
נוהל	1	2
חקירת	0	1
פרקליטות	1	1
טיב	2	2
כרטיסי	1	2
התעניינות	1	1
ביתיות	1	1
קשיי	1	2
הגנות	2	1
היבט	1	2
לוח	1	2
רווחיות	1	1
משאב	2	2
מגבית	0	1
רווקים	2	2
אלוהי	1	2
איומי	2	2
צווחות	0	1
גנרל	2	2
דהירה	1	1
מדבר	0	2
איברים	2	2
מופע	2	2
מעוז	2	2
וטו	0	2
מוסלמים	2	2
גביע	2	2
זוהר	0	2
תחרויות	1	1
שאפתנות	1	1
משמעת	1	1
אגרוף	2	2
חממה	2	1
אסיסטים	2	2
עשיית	0	1
שיעורים	2	2
סוחרים	2	2
עצבים	1	2
רומאנים	0	2
צל	0	2
שפחת	1	1
מראות	0	1
נדבך	2	2
ילידים	2	2
שטן	2	2
קדושה_	1	1
יורדי	1	2
פורענות	1	1
בינוי	1	2
השגת	0	1
תקציבים	1	2
כלבים	2	2
בוררים	2	2
אכסניה	2	1
סוכני	2	2
שלבי	1	2
סטייה	0	1
רכישה	2	1
תקינה	0	1
זירוז	1	2
השקעות	1	1
קצבאות	1	1
החלפה	0	1
היסטוריוגרפיה	1	1
פרדסנות	1	1
פרקליטת	1	1
סניף	2	2
מלווה	0	2
הגבלה	1	1
דלק	2	2
ענפי	2	2
חייב	2	2
מרצים	2	2
וותיקי	2	2
מיגוון	2	2
ריגול	1	2
קונים	2	2
התכנסות	1	1
דיחוי	0	2
עודף	1	2
החטאה	0	1
גמל	2	2
מרחץ	2	2
עמלה	1	1
מסוף	1	2
ביגוד	1	2
פירמידה	2	1
מקצועות	1	2
פגישת	1	1
פתקים	0	2
חרב	2	1
קירור	0	2
בסיס_	1	2
היקפי	2	2
לורד	2	2
קפיטל	1	2
התפייסות	0	1
שיפוט	0	2
שיט	1	2
מחשבים	0	2
גמר	1	2
קשרי	2	2
חיבורי	1	2
אצבע	1	1
ציון	1	2
מסירה	0	1
ישוב	0	2
מוראל	0	2
ליקויים	1	2
תקוות	1	1
סיבולת	1	1
שיגרה	1	1
רולטה	1	1
ענין	0	2
החמצות	0	1
צרה	1	1
קפדנות	1	1
משיכת	0	1
עיתונאית	1	1
תרמית	2	1
כישרון	1	2
פרקי	0	2
הדפסים	2	2
מגע	0	2
מות	2	2
וולס	2	2
תשורת	1	1
מטמון	2	2
פגע	1	2
קדושים	2	2
קידוש	0	2
קיצוני	2	2
אבחון	0	2
אסיסטנטית	1	1
בחינות	1	1
מקרי	2	2
סדנת	2	1
יבואן	2	2
רישום	2	2
פונים	0	2
הרפיה	0	1
התערערות	1	1
שערה	1	1
ספקן	2	2
קטלוג	2	2
שיקולים	1	2
מדרחוב	0	2
קדומים	2	2
מדרשה	1	1
ספירת	0	1
משל	0	2
בשמים	0	2
שילוט	1	2
לידה	0	1
מקסימום	2	2
פרנסת	2	1
סחיטת	0	1
קונפדרציה	0	1
מרחק	1	2
מדענים	2	2
קונצרן	1	2
פיצוחים	2	2
לילות	0	2
פרנסה	0	1
פארקים	2	2
נתוני	2	2
ספינת	0	1
ריהוט	1	2
דיילים	2	2
מסכי	2	2
מיצגים	0	2
זרימה	1	1
סירות	1	1
שיער	1	2
פריטים	1	2
מקלות	2	2
מרקמים	1	2
כפיות	0	1
תווך	1	2
קלוריות	2	1
התלקחות	1	1
מליץ	1	2
חסרונות	1	2
סוגים	2	2
מזיקי	2	2
גיוון	0	2
קצוות	2	2
סחורה	0	1
קירות	2	2
גוון	1	2
שריטה	0	1
שוד	0	2
שקית	1	1
שלוחות	1	1
דינמיקה	1	1
מרקטים	2	2
אפיזודה	1	1
פיתרונות	1	2
אמין	2	2
פיוס	0	2
סיעות	2	1
הדק	2	2
לשכות	0	1
זרע	1	2
כפל	1	2
בתולים	0	2
לוחות	1	2
שאריות	1	1
דגמי	2	2
מונארכיה	0	1
סנדיניסטים	2	2
דמוקרטיזציה	0	1
ביון	1	2
פנאומטיקה	2	1
נציגויות	1	1
הכרעות	1	1
אזעקה	1	1
סרגל	2	2
גרון	2	2
קדוש	2	2
מרות	0	1
מולה	1	1
טטרית	1	1
זיווגים	1	2
טנקים	2	2
הופעת	0	1
קוני	2	2
ין	1	2
קטיגוריות	1	1
כינון	0	2
שכנוע	0	2
שוטרי	2	2
בכירי	2	2
מבוטחים	2	2
לוקס	1	2
סתר	0	2
התפשרות	1	1
למדנים	2	2
בזבוז	2	2
מגדלים	2	2
פיטורים	0	2
רעל	2	2
סופרמרקט	2	2
עצומות	2	1
ניצי	2	2
טיל	2	2
מעילה	0	1
ארמון	2	2
מתמחים	2	2
מאהל	2	2
נפץ	1	2
חיות	0	1
עכברי	2	2
שותפויות	2	1
סוציאליסט	2	2
תופים	0	2
מעלית	2	1
חירות	0	1
רישיון	2	2
משמרת	1	1
הישנות	1	1
בזק	2	2
חניה	1	1
משפחתונים	1	2
נאשמי	2	2
אולטימאטום	1	2
מלחים	2	2
סגר	1	2
הכבדת	2	1
הברחת	0	1
פירושים	2	2
אסם	2	2
מסיכות	0	1
רמקולים	2	2
אביבים	2	2
זיל	1	2
