word	prediction	label
प्राचीनकाल	1	2
तीर्थ	2	2
तौर	1	2
संस्‍कार	0	2
शांति	2	1
बोधि	2	2
बजे	1	2
सिक्‍के	2	2
वर्तमान	2	2
फोटो	0	1
कछुओं	2	2
किलोमीटर	2	2
वाहन	0	2
भिक्षुओं	2	2
प्रकृति	0	1
हिमनद	2	2
मृत्युलोक	2	2
रंग	1	2
स्तंभों	2	2
मुद्दा	2	2
एजेंडा	0	2
समस्या	2	1
मुकदमा	1	2
आराधना	1	1
मंत्रों	2	2
विषय	2	2
कमेटी	0	1
संसाधन	2	2
आयोग	0	2
नजरिए	0	2
संसाधनों	1	2
पद	2	2
मंत्रिमंडल	2	2
विधायिका	1	1
पहलुओं	2	2
करार	0	2
मंत्रियों	2	2
कानून	0	2
उपाय	2	2
सेवा	2	1
इस्तेमाल	0	2
सूत्रों	2	2
अध्यक्ष	0	2
नेता	2	1
नसीहत	0	1
प्रवक्ता	0	2
धर्म	2	2
मुलाकात	0	1
अदालतों	0	1
जीवनयापन	1	2
निष्ठा	1	1
नियम	0	2
ननों	1	1
आंकड़ों	2	2
पता	0	2
आवासों	2	2
अभियोग	0	2
सर्वेक्षण	1	2
जड़	1	1
योजनाओं	1	1
बढ़त	2	1
लड़कों	2	2
अध्ययन	1	2
भवन	0	2
सदन	2	2
जानकारी	1	1
दिनों	2	2
फुरसत	2	1
रिहाइश	0	1
जंगलों	1	2
देर	2	1
परहेज	2	2
बारिश	0	1
पर्यटक	1	2
फसलों	0	1
आरंभ	2	2
दौर	2	2
सिया	0	2
सदस्यगण	1	2
हिस्से	2	2
सुधार	2	2
सर्वे	1	2
कंपनी	1	1
धमकी	1	1
मशीनें	0	1
आरोपों	1	2
घायलों	2	2
शवों	2	2
प्रतिदिन	1	2
निवासी	2	2
लापरवाही	0	1
व्यक्ति	2	2
प्रधानाचार्य	2	2
तारीफ	1	1
घनत्व	2	2
स्पिनर	2	2
अरसे	2	2
वर्षा	0	1
इशारा	0	2
जगत	1	2
दलहन	1	2
पूर्ति	1	1
मुद्रास्फीति	2	1
माँग	1	1
भूमि	0	1
मासिक	0	2
प्रतिनिधिमंडल	2	2
आरोपी	2	2
पिस्तौल	2	1
उपक्रमों	1	2
भूमंडलीकरण	1	2
राजनीति	1	1
एजेंडे	2	2
चतुराई	0	1
गुट	2	2
रेडियो	0	2
रुपए	0	2
फसलें	0	1
मेडिकल	1	2
जनजाति	0	1
संविधान	1	2
अनदेखी	0	1
कटौती	0	1
नुकसान	0	2
मां	1	1
पीड़िता	1	1
शोक	1	2
छात्र	2	2
चीत	2	1
पुलिसकर्मियों	2	2
प्रतिष्ठा	1	1
माध्यम	0	2
इच्छा	1	1
अपील	0	1
छात्रों	2	2
कोड	1	2
उच्चायोग	1	2
दस्ता	2	2
परिजनों	1	2
रोजमर्रा	2	2
विदेशियों	2	2
आवाजें	0	1
पलायन	2	2
मेहनत	1	1
विकल्पों	2	2
अप्रसन्नता	1	1
नूडल्स	0	2
परफ्यूम	0	2
सैलून	2	2
बंदिशें	0	1
शरण	1	1
टी	1	1
बारीकी	2	1
पदार्थ	2	2
झलक	1	1
तट	2	2
दुकानदारों	2	2
दुकान	2	1
महामंत्री	2	2
सार्वजनिक	2	2
पकड़	1	1
संवाददाताओं	2	2
टास्क	0	2
केमिकल	1	2
पापुलर	2	2
असिस्टेंट	2	2
दस्ते	2	2
अटकलें	0	1
वाइस	2	2
दिलचस्पी	0	1
अखंडता	1	1
मंत्रालय	0	2
जनशक्ति	0	1
निर्यातकों	2	2
मना	0	2
मछुआरों	2	2
स्थानों	2	2
चीज	0	1
मतदाताओं	2	2
सेनाओं	2	1
कोशिशें	0	1
आयोजकों	2	2
७८	2	2
निर्वाह	1	2
परीक्षा	1	1
उपकरणों	0	2
लेनदेन	2	2
ग्राम	2	2
कर्ताधर्ता	2	2
प्रति	0	1
धांधली	1	1
मतदान	2	2
बधाई	2	1
समुदाय	0	2
आरोपियों	1	2
कर्फ्यू	2	2
मायने	0	2
एक्शन	0	2
तड़के	0	2
वायरलेस	0	2
