word	prediction	label
výročí	1	0
iniciativy	1	1
vědy	1	1
pokles	0	2
zabezpečení	0	0
rentability	2	1
pracovníci	2	2
cti	1	1
podklady	2	2
technologií	1	1
zachování	0	0
výstavbu	0	1
režimu	2	2
elektráren	1	1
rekultivací	1	1
integrace	1	1
poznatků	0	2
formami	2	1
soutěžení	0	0
zemích	0	1
závazkem	2	2
dne	0	2
výstavbě	0	1
občanům	2	2
ha	0	2
průmyslu	0	2
poznávání	0	0
nákladech	1	2
návrhy	1	2
prototypů	2	2
závazku	1	2
prospěchu	0	2
výběru	1	2
bsp	1	1
hlediska	0	0
ochrana	1	1
koncentraci	0	1
cíl	2	2
drenáž	1	1
báze	1	1
adaptéru	2	2
době	2	1
směrnici	1	1
zkoušky	1	1
stroje	2	2
ložiska	2	0
posudky	2	2
soudruzi	2	2
metodiky	1	1
uživateli	2	2
sjednocení	0	0
potoka	1	2
vedoucích	2	2
ředitelů	2	2
platnosti	1	1
mapování	0	0
poslance	2	2
utváření	0	0
řadě	0	1
možnost	2	1
komise	1	1
krajích	1	2
mládeže	0	1
úvodem	2	2
skupin	2	1
pláni	2	1
um	2	2
výbor	2	2
členů	2	2
střechu	1	1
nakládání	0	0
obědě	0	2
váhy	0	1
agronoma	1	2
chuť	2	1
říjen	2	2
postihu	0	2
soubor	2	2
slovu	2	0
přístavu	2	2
vřsr	2	1
soutěže	0	1
vlak	2	2
ředitele	1	2
pokladny	1	1
přesnost	1	1
oslav	1	1
vozy	2	2
shodě	0	1
služeb	1	1
síti	1	1
nedostatek	0	2
orgánů	0	2
posláním	0	0
komunismu	2	2
názory	2	2
vojáky	2	2
děvčata	0	0
členství	0	0
výchovy	0	1
sepětí	0	0
organizátora	2	2
pomocníkem	2	2
hra	1	1
překážky	0	1
výrazem	2	2
hrdinou	2	2
míry	1	1
služky	1	1
očima	2	1
přirovnáním	1	0
vydáním	0	0
odborníci	2	2
prostředím	0	0
telefonů	1	2
záminkou	2	1
večeři	2	1
nádechu	2	2
pohyb	0	2
divadel	2	0
sportů	2	2
zahrádku	1	1
spánku	1	2
hypnotika	1	0
stránce	1	1
cholesterol	2	2
strach	1	2
mozek	2	2
žena	1	1
procedury	1	1
věku	0	2
sebevědomí	1	0
charakteru	0	2
používáním	1	0
rozsahem	2	2
otrubami	2	1
úst	1	0
žen	1	1
směrem	0	2
pudr	2	2
mráz	2	2
póry	2	2
cystami	2	1
káva	0	1
opláchnutí	0	0
přípravek	2	2
líčení	0	0
obkladem	2	2
antibiotika	2	0
příklady	1	2
gymnastiku	1	1
stárnutí	0	0
linie	1	1
projevy	0	2
oslunění	0	0
šíji	0	1
změn	0	1
masáží	1	1
