word	prediction	label
симпатією	1	1
міцність	1	1
утворення	1	0
спорудження	1	0
мостів	1	2
навантаження	1	0
корозією	1	1
штампуванням	1	0
автомобілі	1	2
інструменти	2	2
свердління	1	0
числа	2	0
млрд	2	2
обсяг	2	2
шлами	1	2
предметів	2	2
копіювання	1	0
технології	1	1
декорування	1	0
штрихів	1	2
виробу	1	2
дизайнерами	2	2
наука	1	1
розписом	1	2
картинок	2	1
варіантом	1	2
ефект	1	2
пляжах	1	2
чура	1	2
чотирикутнику	2	2
тета	1	1
пес	2	2
комина	1	2
бродів	1	2
групу	2	1
роботах	1	1
докори	1	2
бункері	1	2
хаті	1	1
просторі	2	2
бібліотека	1	1
образ	2	2
свідчення	1	0
скарб	1	2
лоза	1	1
природою	2	1
арешту	1	2
портретами	2	2
книга	1	1
сповідь	1	1
житті	1	0
мова	1	1
виписки	1	1
містифікацією	1	1
оцінка	1	1
кривих	1	1
кривій	1	1
закінченні	1	0
акту	2	2
появи	1	1
клітора	1	2
розгляду	1	2
біополя	1	0
комплексу	2	2
виділення	1	0
словами	1	0
засоби	1	2
закупівлі	1	1
наказів	1	2
республіки	2	1
юстиції	2	1
установ	1	1
станів	2	2
закладу	2	2
розрахунку	2	2
міністерстві	2	0
роком	1	2
продавцеві	2	2
інженери	2	2
узвозі	2	2
оточенням	1	0
архітектури	1	1
театрі	2	2
табличку	1	1
поліцейським	1	2
появу	1	1
хлопцям	1	2
підлітки	2	2
ефірі	2	2
президентом	2	2
захід	2	2
вересні	1	2
човна	1	2
корабель	2	2
точки	2	1
листі	1	2
площу	1	1
проект	2	2
бруківці	1	1
комплексам	2	2
яв	2	2
кінці	2	2
тривалість	2	1
композицій	1	1
героям	2	2
телеканалів	2	2
простору	2	2
інвестиції	2	1
доходи	2	2
відміну	1	1
завершення	1	0
справу	1	1
гандболом	2	2
клуби	2	2
чемпіонату	2	2
контракт	2	2
мідь	2	1
родовищ	2	0
агентстві	2	0
тес	2	1
межах	2	1
аргумент	2	2
блокаду	2	1
політику	2	1
державі	1	1
регулятор	2	2
електроенергії	1	1
різниці	2	1
донорами	2	2
дипломи	2	2
видавництв	1	0
поширення	1	0
мемів	1	2
відгуки	1	2
мему	2	2
приводів	2	2
родом	2	2
вітальня	1	1
порушення	2	0
біль	1	2
підняття	1	0
печії	1	1
поняття	2	0
словника	1	2
скриню	1	1
персонаж	2	2
вчительки	1	1
травня	2	2
продажу	1	2
держава	1	1
проекти	1	2
прадіда	1	2
слави	1	1
космотуристів	1	2
серіал	2	2
помилки	2	1
інформації	1	1
алюзіями	2	1
бізнесу	1	2
батько	1	2
папірців	2	2
механіка	1	1
комбінаторики	2	1
посаду	1	1
акціями	2	1
спорту	2	2
пришвидшення	2	0
родину	1	1
етапах	2	2
заходи	1	2
розширення	1	0
гнізда	1	0
моно	2	2
завантаження	1	0
ситуацій	1	1
польоту	1	2
власності	1	1
лікарем	2	2
одиначка	1	1
селищі	1	0
дію	1	1
боротьба	1	1
мер	2	2
винищування	1	0
суми	1	1
кабінеті	2	2
чоловіки	2	2
дівчини	1	1
лауреати	2	2
електроніки	1	1
пристроїв	1	2
бачення	1	0
десятків	2	2
мистецтвознавець	2	2
процесі	1	2
розчаруваннями	1	0
думок	2	1
способом	1	2
вул	2	1
блокади	2	1
зростання	1	0
кроків	1	2
утрат	2	1
заборона	1	1
дозволу	1	2
липні	1	2
поглибленні	1	0
політизації	1	1
країнах	1	1
вікна	1	0
батьківщиною	1	1
шедевр	2	2
матері	1	1
літературах	1	1
концепції	1	1
