word	prediction	label
osoba	2	1
wróbla	1	2
pani	1	1
klasztorze	1	2
lekarze	2	2
czasu	2	2
profil	2	2
archeolodzy	2	2
pieniądze	2	2
kierowcy	2	2
obywatele	2	2
niedzielę	2	1
działaczy	2	2
korespondentem	1	2
dnie	2	2
stołu	2	2
występ	1	2
skalę	1	1
stanie	2	2
urwisk	2	0
oddech	1	2
sutki	1	2
ekspert	2	2
część	2	1
dar	2	2
areszcie	1	2
sad	2	2
odwołania	1	0
łóżkiem	2	0
telefonie	2	2
drzewo	2	0
stacji	2	1
aresztu	1	2
katar	2	2
pośle	2	2
autobusy	2	2
zbrodnię	2	1
brzozy	1	1
architektów	2	2
parcelami	1	1
budce	2	1
taniec	1	2
sierotę	2	1
produkt	2	2
miasta	2	0
lata	1	2
życia	2	0
napięcie	1	0
perspektywę	1	1
zakamarki	2	2
awaria	1	1
studiów	2	0
pochodna	2	1
psa	2	2
ramieniem	2	0
przepisy	1	2
kibiców	2	2
firm	2	1
dłonią	1	1
obiedzie	2	2
ulica	1	1
sztandar	2	2
południe	2	0
środka	2	2
brzuszków	1	2
torowisku	2	0
błyskiem	2	2
biurko	2	0
ochotę	2	1
stwór	2	2
szpitala	1	2
sposób	2	2
jednostkami	1	1
załatwienia	1	0
pianistka	1	1
szczęście	2	0
minutę	1	1
komisja	2	1
skrzyżowaniu	1	0
mamy	2	1
kółek	2	0
pokolenia	2	0
placówkach	2	1
nudności	1	1
ręki	1	1
pojęcia	1	0
negocjacje	1	1
ducha	1	2
funky	2	0
nieobecność	1	1
zaufaniem	2	0
plenerze	2	2
twierdzy	1	1
katapulta	2	1
kłamstwem	2	0
pokład	2	2
uczucia	1	0
baleron	2	2
strajku	1	2
duszę	2	1
owce	2	1
urzędnikiem	2	2
piętra	2	0
chwili	1	1
zadowolenie	2	0
przebieg	2	2
alkoholu	1	2
solą	2	1
piwie	2	0
powodzenia	1	0
uznaniem	2	0
bezpieczeństwa	1	0
posłanka	2	1
ziarna	2	0
maturzystów	2	2
śniegu	1	2
sukcesem	2	2
momencie	2	2
zabranie	1	0
kamerą	1	1
materiały	1	2
barze	2	2
wywar	2	2
spis	2	2
godzinie	2	1
rura	1	1
politechniki	1	1
osobą	1	1
program	2	2
projekty	1	2
sala	1	1
scena	1	1
markę	1	1
tekst	2	2
sprawcy	2	2
przestrzeń	1	1
kworum	2	0
inni	2	2
buduarze	2	2
łąki	2	1
dań	2	0
bydło	2	0
przeszkodą	1	1
kumpli	2	2
ludności	1	1
zdziwienia	2	0
ból	2	2
rozwiązanie	2	0
przedstawienie	1	0
rozmowę	1	1
ojczyzną	2	1
komunikatach	1	2
pokoju	1	2
rozgrywkach	1	1
patrzenia	1	0
niepokojem	2	2
wujku	2	2
sejm	2	2
latem	2	0
wstydliwość	1	1
lutym	2	2
internowanych	2	2
przegraną	1	1
numerze	2	2
starówkę	2	1
razie	1	2
zależności	1	1
współmieszkańców	2	2
biura	2	0
pogotowia	1	0
krzesełkach	2	0
poranek	2	2
wokalista	2	2
koguta	2	2
sąsiedzi	1	2
zabytków	2	2
wymienialność	1	1
wydawnictwie	2	0
drogach	2	1
nadawanie	1	0
górników	2	2
poręczy	2	1
obozy	2	2
bankom	2	2
raka	2	2
miłości	1	1
uczta	1	1
zdaniem	1	0
policzek	2	2
karbowy	2	2
sejmik	2	2
klamkę	1	1
kobyły	2	1
stosie	1	2
tapczanie	1	2
wujek	2	2
komputerze	2	2
spódniczki	1	1
aktywności	1	1
szklankę	1	1
bezradność	1	1
opał	2	2
pokoleń	2	0
ogrodzie	2	2
regałami	1	2
winy	1	1
siostra	1	1
cudem	2	2
czekolada	1	1
kosteczki	1	1
fakt	1	2
środku	2	2
kształt	1	2
pacjenci	2	2
końca	2	2
słuchawki	1	1
sukcesie	2	2
siły	1	1
dziewczynki	1	1
senatorowi	1	2
poczekalni	1	1
hodowli	2	1
karnego	1	2
trzepotania	1	0
nazwaniem	2	0
plany	1	2
schroniskach	2	0
facet	2	2
przedsiębiorstw	2	0
szansa	1	1
próbka	1	1
konfliktom	2	2
ukarania	1	0
posesji	1	1
kobieto	1	1
wiceministra	1	2
uchwały	1	1
czaszki	2	1
sierści	1	1
języku	2	2
waleta	2	2
śledztwa	1	0
bohatera	2	2
tramwaju	2	2
myślenie	1	0
dziedzińcu	2	2
planie	2	2
szerokości	1	1
czekoladę	1	1
trudnością	2	1
prokurator	2	2
natura	1	1
prac	2	1
umiejętności	1	1
zgłoszeń	2	0
orzech	2	2
wdowa	2	1
kłopoty	1	2
włamaniu	2	0
turbin	1	1
ochroniarze	2	2
cekaem	2	2
jakość	1	1
ciocią	1	1
papryki	1	1
debatę	1	1
wyroby	2	2
m	1	2
lustrem	1	0
łza	1	1
pranie	2	0
kucek	2	0
komendy	1	1
okrzyków	2	2
budżecie	1	2
osłupieniu	2	0
flagi	1	1
prelekcję	2	1
obrad	2	0
oświadczeń	2	0
bałwochwalstwa	2	0
ojcem	2	2
potknięcia	1	0
poprawką	1	1
radni	2	2
rzeki	2	1
urządzenia	2	0
fort	2	2
deklaracjami	1	1
końcówkę	1	1
stolik	2	2
woli	1	1
czołem	2	0
tacie	2	2
gorąco	2	0
szafka	1	1
zezwolenia	1	0
koszmar	1	2
idea	1	1
wynik	2	2
wapno	2	0
nauczyciela	2	2
ciasta	1	0
urzędnik	2	2
włosów	1	2
sezon	1	2
gali	2	1
młodości	2	1
programie	2	2
samochodzie	2	2
targu	2	2
placówkę	1	1
grypy	1	1
wielbłądy	2	2
manierkę	1	1
eksperci	2	2
muzykanci	2	2
przestrzeni	1	1
klatki	1	1
dziewczyn	1	1
balkonów	2	2
boju	2	2
oddali	2	1
burcie	2	1
togą	1	1
pozyskiwania	1	0
szybkością	1	1
nietykalności	1	1
płótna	2	0
zaraza	1	1
sanie	2	0
świeżością	2	1
rolnik	2	2
stowarzyszenia	2	0
małżeństwo	1	0
koce	2	2
kalosze	1	2
kieliszki	1	2
abonament	2	2
dworze	2	2
bombowiec	2	2
kraj	1	2
alkohole	1	2
humor	2	2
niedosyt	1	2
adiunkt	1	2
ogierów	2	2
giełdę	2	1
szalik	2	2
opory	1	2
wartość	1	1
odmiany	1	1
tłokiem	2	2
ustrojowi	2	2
pracownikiem	2	2
krytycy	2	2
młodych	2	0
mierze	1	1
nagrodą	2	1
argument	1	2
dniem	2	2
dzikiem	2	2
ów	2	2
zróżnicowań	2	0
urodzin	1	0
złotówka	2	1
gangstera	1	2
koncertach	2	2
ośrodek	2	2
fartuch	2	2
nieletni	2	2
powstanie	1	0
liczby	1	1
usług	2	1
lep	2	2
sprzysiężonych	2	2
rozkazów	2	2
pijaństwie	1	0
szafy	1	1
aparatem	2	2
dzieciństwo	1	0
katedry	1	1
druty	1	2
forsę	2	1
koncepcję	1	1
arcybiskupa	2	2
kapelana	2	2
giełda	2	1
burmistrz	2	2
przestrogę	2	1
mowę	1	1
niedziela	2	1
dziewicą	1	1
tomie	2	2
oddłużenie	1	0
antyfony	1	1
zatoczki	1	1
piachem	2	2
modelek	1	1
wykładowca	2	2
formie	1	1
światłami	1	0
komuniści	2	2
ceną	2	1
odmianie	1	1
panem	2	2
ton	1	1
paragrafów	1	2
tradycjami	1	1
astronoma	1	2
dekalog	2	2
leczo	2	0
melodię	1	1
turze	2	1
pielgrzymki	1	1
obrócenia	1	0
działa	2	0
główkę	1	1
finału	2	2
bezdomności	1	1
fala	2	1
dziesiętnika	1	2
przewagę	1	1
rzeczach	2	1
przeciwnika	1	2
łączność	1	1
bladość	1	1
drewno	2	0
czynnik	2	2
ghule	1	2
jabłkiem	2	0
przełożonych	1	2
syrenki	1	1
nauki	1	1
banków	2	2
sztukę	1	1
kontynuowaniu	1	0
stawianie	1	0
sukcesy	1	2
demonami	1	2
windzie	1	1
wycieczce	1	1
wierzącego	2	2
dociekliwość	1	1
cieczą	1	1
starości	1	1
domku	2	2
grzechu	1	2
ustaleń	1	0
deportacje	2	1
dewotka	2	1
polskości	1	1
wizytówka	1	1
rodzaju	2	2
swetra	1	2
księża	2	2
poboczu	2	0
dojrzewanie	1	0
wczasowicz	2	2
sądownictwie	2	0
udzielenia	1	0
tajemnica	1	1
kilometrów	1	2
poradni	1	1
sotni	1	1
monetę	2	1
wytworzenia	1	0
prognozy	1	1
układu	2	2
kwartał	2	2
dowcip	2	2
zakończeniu	2	0
podziału	2	2
kabriolety	2	2
uszy	1	0
pańszczyzny	1	1
etacie	2	2
stłuczeń	2	0
zdrowiem	2	0
soki	2	2
wystawy	1	1
ustawę	1	1
klapę	1	1
dyskusje	1	1
dziadka	2	2
gastronomia	2	1
samoloty	2	2
niebezpieczeństwie	2	0
parkiecie	2	2
poboczem	2	0
sztandarem	2	2
filmowi	2	2
kaci	2	2
komisarzu	2	2
gościnnością	1	1
wiosna	1	1
złotego	2	2
energia	1	1
federaliści	2	2
frajer	2	2
front	1	2
gajowy	2	2
dzwonek	2	2
upał	2	2
przyjacielem	2	2
pierwowzór	1	2
geje	2	2
zjazdowiec	2	2
korony	1	1
gotówkę	2	1
citroena	1	2
gwiazdom	2	1
towarzysz	2	2
majster	2	2
haubica	1	1
metalurg	2	2
kebaba	2	2
hutnictwo	2	0
rządem	2	2
chuci	2	1
ukrycia	1	0
noga	1	1
zakusy	2	2
pointą	1	1
włos	2	2
odsunięcie	1	0
komunizmem	2	2
butiku	1	2
golfie	1	2
psot	2	1
nadzieje	2	1
karnawał	2	2
weselu	2	0
rewelacji	1	1
prysznic	2	2
marynarki	2	1
meldunki	1	2
facetem	2	2
rozgłośnie	2	1
stresem	1	2
ochrona	1	1
juka	1	1
renty	1	1
burty	1	1
religia	1	1
entuzjazmem	2	2
szosie	1	1
wódką	2	1
użytkownika	2	2
próg	2	2
wyższością	1	1
wojny	2	1
wzrost	1	2
pracą	1	1
zreformowania	1	0
metr	2	2
szopek	2	1
cegła	2	1
fundament	2	2
cham	2	2
potencjałem	2	2
namiotach	2	2
jeńcy	2	2
ciąża	1	1
koleżankę	1	1
punkt	2	2
gumy	1	1
wizytą	2	1
kaczka	1	1
kapliczka	1	1
katarakta	2	1
radość	1	1
strych	2	2
synów	2	2
cyklon	2	2
miejscach	2	0
dywersji	1	1
encyklopedii	1	1
płazem	2	2
blokami	2	2
prowiant	2	2
kochanie	1	0
koloryt	2	2
bibliotekarki	1	1
koncepcja	1	1
bisy	1	2
pogróżek	2	1
panowanie	1	0
katolików	2	2
kruk	2	2
królową	1	1
żagiew	2	1
wędrówki	1	1
sezonie	2	2
słuchacze	2	2
przemiał	1	2
spokoju	2	2
egzaminem	2	2
kłótnia	1	1
kryteria	1	0
uratowanie	1	0
papier	2	2
autokarów	2	2
wyborców	2	2
lodów	1	0
zwierzętach	2	0
poszukiwaniu	1	0
podpórki	1	1
tremę	2	1
łące	2	1
podwórzec	2	2
majątki	2	2
blondyna	1	2
instalacji	1	1
łyków	2	2
markiz	2	2
rodziną	1	1
kluczyk	2	2
matce	1	1
wystąpień	2	0
słodyczy	1	1
skrzypiec	2	0
strzałem	1	2
ogiera	2	2
ratach	2	1
klamki	1	1
mieszczanie	2	2
mikroświat	1	2
zasad	1	1
wyroków	2	2
obszar	1	2
łuki	2	2
parlamentarzystów	2	2
posta	1	2
szkle	2	0
mostek	2	2
motywy	2	2
medale	2	2
licznik	2	2
religijności	1	1
scenariuszy	1	2
pulpicie	2	2
prymas	2	2
sprawowania	1	0
datach	2	1
przykazania	1	0
butach	2	2
dygresji	1	1
koniak	2	2
kawalerem	2	2
mąkę	2	1
radą	2	1
bezrobocie	2	0
napisy	1	2
wiązanki	1	1
pętelkę	2	1
kostce	1	1
obrażeniami	1	0
pastwisku	2	0
siedzisko	1	0
przełomie	2	2
chustce	1	1
wiceprezesa	1	2
torze	2	2
generała	2	2
północ	2	1
murek	2	2
falami	2	1
myśliwce	2	2
nadzieja	2	1
nagranie	2	0
piwem	2	0
draka	1	1
młynek	2	2
rękawice	1	1
świadek	2	2
kamer	1	1
narkotyki	1	2
następcy	1	2
zgiełku	2	2
milczeniem	2	0
kompleksów	2	2
radością	2	1
zwiedzanie	2	0
złośnicy	1	1
obłok	2	2
ustępstwo	1	0
poetka	1	1
użycia	1	0
typem	2	2
kariery	1	1
krewnych	2	2
wymagań	1	0
kapralu	2	2
trybu	1	2
skrzydeł	2	0
przewidywaniach	1	0
opieki	1	1
dzwony	2	2
przedmiotach	2	2
schwytaniu	1	0
dziada	2	2
krowach	2	1
mitach	2	2
leczeniem	2	0
sznurowadła	2	0
dyscyplinach	2	1
anioła	2	2
selery	1	2
apelu	1	2
domek	2	2
wiązkę	1	1
powietrzu	1	0
utworach	2	2
rywal	2	2
morza	2	0
obłoku	2	2
zbój	2	2
desek	2	1
zachowań	1	0
dzierżawca	2	2
elegant	2	2
wydarzeniach	2	0
budynków	2	2
pustce	1	1
odmian	2	1
klatek	2	1
kartony	2	2
obrzęk	1	2
dotknięcie	1	0
kabinę	2	1
orbit	1	1
akceptacji	1	1
kabaretów	2	2
nurt	2	2
rafy	1	1
większością	1	1
flegma	2	1
komputer	2	2
mm	2	2
tyły	2	2
rencistka	1	1
sezonem	2	2
inżynierem	2	2
siatką	1	1
herbaty	1	1
