word	prediction	label
mlekarn	1	1
kmetijstvo	1	0
deleža	1	2
uporabniki	2	2
zakonodaja	1	1
pravice	1	1
odgovornost	1	1
embalaže	1	1
veleposlanik	2	2
predstavništvo	2	0
delež	2	2
območje	1	0
primeru	2	2
javnostmi	1	1
podatke	1	2
tekst	2	2
novembra	1	2
stik	2	2
prehrana	1	1
prizadevanje	1	0
osamosvojitve	1	1
uporabo	1	1
pravic	1	1
shemo	2	1
pomeni	2	2
čustvo	1	0
pridiganju	1	0
leti	1	0
vodilo	1	0
stila	1	2
stil	2	2
besedilu	1	0
način	2	2
odločenost	1	1
arhiv	2	2
policijo	2	1
novinarja	1	2
policisti	2	2
komisija	1	1
stvari	1	1
privatizacije	1	1
odločitve	1	1
trgih	1	2
tableto	2	1
storitve	1	1
glasov	1	2
okriljem	2	0
deteljice	1	1
nastanitve	1	1
težave	1	1
množica	1	1
sredstev	1	0
zmaga	1	1
prostorom	2	2
obdobje	1	0
generacije	1	1
društva	1	0
zatiranje	1	0
namig	1	2
sokom	1	2
vina	1	0
semenišču	2	0
kruh	2	2
vojaki	2	2
vojsko	2	1
zavodu	2	2
fant	2	2
oblačil	1	0
cena	1	1
zakulisju	1	0
napovednika	1	2
dekleta	1	0
klovna	2	2
cestah	1	1
projekt	2	2
predložitvi	1	1
vlogo	1	1
juhe	1	1
prigrizke	1	2
mobilnost	1	1
odgovarjanja	1	0
mestu	2	0
mikroorganizmom	2	2
svetovalec	2	2
otrokom	2	2
zamero	2	1
romanju	1	0
igralce	1	2
mlin	2	2
zakonov	1	2
postopek	2	2
spremembo	1	1
zmogljivosti	1	1
kapacitet	1	1
probleme	1	2
opozicija	1	1
otroka	2	2
razliko	2	1
državo	2	1
plemenu	2	0
pivom	2	0
mavrico	1	1
blatom	2	0
korakov	1	2
šale	1	1
porazu	2	2
kemoterapija	1	1
znanstvenica	1	1
opazovanju	1	0
konstitucija	1	1
silama	2	1
objavi	1	1
oskrbe	1	1
vlage	1	1
obliki	2	1
hektar	1	2
menjalnika	1	2
literature	1	1
lastnikom	2	2
torbica	1	1
poteku	1	2
čistil	2	0
klopa	1	2
kemikalijami	1	1
ciklame	1	1
lonce	1	2
barvo	1	1
cvetom	2	2
premerom	1	2
oblike	1	1
subvencije	1	1
podlakti	1	1
raziskave	1	1
magnet	2	2
keratin	2	2
spremembe	1	1
vpogleda	1	2
koščke	1	2
napredku	1	2
zdravila	1	0
