word	prediction	label
osoba	1	1
wróbla	2	2
pani	1	1
klasztorze	1	2
lekarze	2	2
czasu	1	2
profil	0	2
archeolodzy	1	2
pieniądze	1	2
kierowcy	2	2
obywatele	2	2
niedzielę	2	1
działaczy	2	2
korespondentem	2	2
dnie	0	2
stołu	0	2
występ	1	2
skalę	1	1
stanie	2	2
urwisk	1	0
oddech	1	2
sutki	1	2
ekspert	2	2
część	1	1
dar	2	2
areszcie	2	2
sad	2	2
odwołania	0	0
łóżkiem	1	0
telefonie	1	2
drzewo	0	0
stacji	1	1
aresztu	2	2
katar	2	2
pośle	1	2
autobusy	1	2
zbrodnię	1	1
brzozy	1	1
architektów	2	2
parcelami	2	1
budce	1	1
taniec	2	2
sierotę	1	1
produkt	2	2
miasta	1	0
lata	2	2
życia	0	0
napięcie	1	0
perspektywę	1	1
zakamarki	0	2
awaria	1	1
studiów	1	0
pochodna	1	1
psa	2	2
ramieniem	1	0
przepisy	1	2
kibiców	2	2
firm	1	1
dłonią	1	1
obiedzie	1	2
ulica	1	1
sztandar	2	2
południe	2	0
środka	2	2
brzuszków	0	2
torowisku	1	0
błyskiem	2	2
biurko	2	0
ochotę	1	1
stwór	2	2
szpitala	1	2
sposób	1	2
jednostkami	1	1
załatwienia	0	0
pianistka	1	1
szczęście	0	0
minutę	2	1
komisja	1	1
skrzyżowaniu	1	0
mamy	1	1
kółek	2	0
pokolenia	2	0
placówkach	1	1
nudności	1	1
ręki	1	1
pojęcia	1	0
negocjacje	2	1
ducha	1	2
funky	2	0
nieobecność	1	1
zaufaniem	2	0
plenerze	1	2
twierdzy	1	1
katapulta	0	1
kłamstwem	1	0
pokład	1	2
uczucia	1	0
baleron	2	2
strajku	0	2
duszę	2	1
owce	2	1
urzędnikiem	2	2
piętra	0	0
chwili	1	1
zadowolenie	1	0
przebieg	2	2
alkoholu	1	2
solą	1	1
piwie	1	0
powodzenia	0	0
uznaniem	2	0
bezpieczeństwa	0	0
posłanka	1	1
ziarna	1	0
maturzystów	2	2
śniegu	1	2
sukcesem	2	2
momencie	1	2
zabranie	0	0
kamerą	1	1
materiały	2	2
barze	1	2
wywar	1	2
spis	2	2
godzinie	1	1
rura	1	1
politechniki	1	1
osobą	1	1
program	2	2
projekty	1	2
sala	0	1
scena	1	1
markę	1	1
tekst	2	2
sprawcy	2	2
przestrzeń	1	1
kworum	1	0
inni	2	2
buduarze	1	2
łąki	2	1
dań	1	0
bydło	2	0
przeszkodą	1	1
kumpli	2	2
ludności	2	1
zdziwienia	1	0
ból	1	2
rozwiązanie	0	0
przedstawienie	0	0
rozmowę	1	1
ojczyzną	1	1
komunikatach	1	2
pokoju	0	2
rozgrywkach	1	1
patrzenia	1	0
niepokojem	0	2
wujku	2	2
sejm	2	2
latem	2	0
wstydliwość	1	1
lutym	2	2
internowanych	1	2
przegraną	2	1
numerze	2	2
starówkę	1	1
razie	1	2
zależności	2	1
współmieszkańców	2	2
biura	0	0
pogotowia	1	0
krzesełkach	1	0
poranek	2	2
wokalista	2	2
koguta	0	2
sąsiedzi	2	2
zabytków	0	2
wymienialność	1	1
wydawnictwie	2	0
drogach	1	1
nadawanie	0	0
górników	2	2
poręczy	0	1
obozy	1	2
bankom	1	2
raka	0	2
miłości	1	1
uczta	1	1
zdaniem	0	0
policzek	2	2
karbowy	2	2
sejmik	2	2
klamkę	0	1
kobyły	1	1
stosie	0	2
tapczanie	0	2
wujek	2	2
komputerze	1	2
spódniczki	1	1
aktywności	1	1
szklankę	1	1
bezradność	1	1
opał	2	2
pokoleń	1	0
ogrodzie	1	2
regałami	1	2
winy	1	1
