word	prediction	label
apă	0	1
măgurii	0	1
undița	3	1
oaia	3	1
morii	3	1
ochiul	0	2
munți	3	2
ceriului	3	2
soțul	0	2
ținerea	3	1
trup	3	2
poruncile	3	1
corabii	0	2
uricul	3	2
sara	3	1
moarte	3	1
asin	3	2
evanghelie	3	1
lauda	3	1
fătul	3	2
rodul	0	2
împăratului	3	2
nunta	3	1
banul	3	2
știutori	0	2
veșmintelor	3	1
găină	3	1
casele	0	1
cimbrul	3	2
zilele	0	1
găina	3	1
sfărșitul	3	2
sfîrșit	0	2
apus	3	2
slavă	0	1
potop	0	2
giudețul	3	2
talant	3	2
îngerilor	3	2
preț	3	2
testament	3	2
iuda	3	2
sfîrșitul	0	2
nazarineanul	3	2
sînge	3	2
trestie	3	1
iisus	3	2
păzitori	3	2
frică	3	1
predoslovia	3	1
cărții	0	1
împărăției	3	1
peri	0	2
învățătură	3	1
stricăciunea	3	1
podul	3	2
fiii	3	2
mijloc	0	2
sora	3	1
taina	3	1
frigare	3	1
vară	0	1
jocul	0	2
dată	3	1
copii	3	1
față	0	1
coțofană	3	1
jalea	3	1
grajd	0	2
venit	0	2
stelelor	3	1
cununie	0	1
frunză	0	1
oră	0	1
frate	3	2
mireasă	3	1
praguri	0	1
viorele	3	1
cetina	0	1
fetele	3	1
mireasma	3	1
colac	3	2
floricica	3	1
oglindă	0	1
noră	3	1
clocotici	3	2
oală	0	1
căsuță	0	1
răcoare	0	1
mohor	3	2
negură	0	1
dimineață	3	1
tipografie	3	1
milostivire	3	1
feciorul	3	2
crailor	3	2
psalm	0	2
idoli	3	2
arma	3	1
hramul	3	2
izvorul	3	2
dar	3	2
făgăduința	3	1
îndemnarea	3	1
ai	3	2
somn	3	2
pământul	0	2
porumb	3	2
săvîrșirea	3	1
slovă	3	1
dragoste	3	1
ulițelor	3	1
cîștiga	3	1
porcilor	3	2
bube	3	1
vînturile	3	1
dos	0	2
sabie	3	1
lupilor	3	2
ureache	3	1
născuți	0	2
cenușă	0	1
groapă	3	1
marginea	3	1
holda	3	1
măsuri	3	1
lume	0	1
strajă	3	1
orbu	3	2
porțile	0	1
corturi	0	1
gânduri	0	1
miez	3	2
mână	3	1
de	0	2
cuțit	0	2
mândre	0	1
bășici	0	1
fălci	0	1
soc	0	2
cal	0	2
foamei	3	1
răvaș	3	2
domn	0	2
colacului	3	2
herghelii	0	1
meri	3	2
portiță	0	1
vârfurile	3	1
urdă	0	1
gherghef	0	2
drag	0	2
leului	3	2
merișor	0	2
seceri	0	1
spinare	3	1
dropii	3	1
poli	3	2
undele	3	1
marelui	3	2
cină	3	1
căldărilor	3	1
limbii	3	1
zăpada	3	1
bărbatului	3	2
dumnezău	0	2
zisă	0	1
praznicul	0	2
pază	3	1
pretor	3	2
făptura	3	1
veselie	3	1
mărire	3	1
iudea	0	2
înțelepciunea	3	1
ispita	3	1
zuo	3	1
legei	3	1
bogaților	3	2
mortul	0	2
vîntului	3	2
fie	0	1
ulițele	0	1
soru	3	2
plin	0	2
lăcomie	3	1
botez	3	2
vulpi	3	1
cărări	0	1
cîmp	0	2
sînul	0	2
neguțătorii	3	2
darea	3	1
armei	3	1
făcători	0	2
făcătorii	3	2
fapte	3	1
adevărul	3	2
sunetul	3	2
lac	0	2
corabia	3	1
sămânța	3	1
fur	3	2
geamăn	3	2
tunet	0	2
sălașuri	3	1
pârâul	3	2
coastele	3	1
cărţi	0	1
sunet	0	2
avuțiile	0	1
uricele	3	1
ușilor	3	1
fecioru	3	2
razim	0	2
carul	0	2
sfinți	3	2
creștini	0	2
ceață	3	1
diaconii	3	2
rîu	0	2
hotar	0	2
meșterilor	3	2
ispite	0	1
tabără	3	1
surorii	3	1
vinele	3	1
vadul	0	2
suflarea	3	1
auzul	0	2
primă	3	1
corona	3	1
sloboziei	3	1
veninul	3	2
sfîntului	3	2
aleșilor	3	2
lapte	3	2
îmbrăcarea	3	1
vii	3	2
sărutarea	3	1
domniilor	3	1
nevoință	0	1
pruncilor	3	2
părtaș	3	2
vecinătate	3	1
lup	3	2
înnoirea	3	1
