word	prediction	label
هرمونات	2	1
عمولات	2	1
لسلطة	2	1
المرشح	2	2
حساب	2	2
جماعات	1	1
التجمع	2	2
وحدة	1	1
تطوير	1	2
عبور	2	2
اطراد	2	2
وحد	2	2
المبنى	2	2
غرفة	2	1
تاريخ	2	2
وعد	2	2
البداية	1	1
اللوم	1	2
كبوة	1	1
اختيار	1	2
تحديد	1	2
قوة	1	1
الاتصالات	0	2
طائرات	2	1
مؤسس	2	2
هجمات	1	1
انبعاثات	2	2
ضرورة	1	1
اتفاق	1	2
الوقت	2	2
كوكب	2	2
المستخلصة	2	1
النمو	2	2
جسد	1	2
التقرير	2	2
حسن	2	2
جدت	2	1
لألفاظ	2	2
أنفس	2	1
طريقٍ	1	2
تفسير	1	2
العثور	0	2
الحكومة	1	1
الرغم	2	2
تفاصيل	0	2
الجمعية	1	1
سلطاتٍ	1	1
المدن	1	1
الانتظار	2	2
قدر	1	2
السلوى	1	2
مدير	2	2
النجاح	2	2
عامين	0	2
سيادة	0	1
لحكومة	2	1
قضية	1	1
مشتركات	1	1
الدور	1	2
المنتج	2	2
الجسم	2	2
الممكن	1	2
الأم	2	1
الأجنة	1	2
صوتٌ	1	2
لحفلة	2	1
الجهات	1	1
الاستواء	2	2
قانون	2	2
النزاع	2	2
نمو	2	2
عملٍ	1	2
هستيريا	1	1
قلق	2	2
الفيديو	1	2
أماناً	2	2
نهر	1	2
قراءة	0	1
صحت	2	1
الخروج	0	2
الحي	2	2
السفينة	2	1
إذاعة	1	1
عباءة	2	1
يدي	2	1
فوز	1	2
الطبع	0	2
قلوب	1	2
القائد	2	2
لعمال	2	2
خيال	2	2
نموٍ	1	2
الاحتجاج	1	2
الماضي	2	2
استكشاف	0	2
الوحي	1	2
مواجهة	1	1
خصوص	1	2
القد	1	2
الأسواق	1	2
دفاعات	1	1
ولايات	2	1
لطف	1	2
الثور	2	2
المشرعين	2	2
حدوث	2	2
ضعف	1	2
أعباء	1	2
طلبات	1	2
المتوقع	2	2
تفاؤل	0	2
الاستخدام	2	2
تمييز	1	2
الإستراتيجية	2	1
النفايات	2	1
القمامة	2	1
لعودة	2	1
الأخبار	1	2
جمهور	1	2
ظهر	2	2
جانبٌ	2	2
القتل	0	2
النزعة	1	1
الهدوء	0	2
مرفقات	1	2
لاقتراع	1	2
رجلٌ	2	2
الانتحابات	1	2
تأثراً	2	2
تحديا	2	2
اختصار	0	2
رجال	2	2
الوحدة	1	1
شعبية	1	1
أدوات	1	1
الأمريكي	2	2
موطن	2	2
المخرجين	2	2
تذكرة	2	1
لذهاب	1	2
أناساً	2	2
معنى	2	2
الذهب	2	2
غابات	2	1
الحبوب	2	2
الأعراق	2	2
لدولة	2	1
توسيع	1	2
بيانات	1	2
أراضي	2	1
الأقاليم	1	2
لهجات	1	1
قوى	1	1
لديانات	1	1
مناخ	2	2
السمك	2	1
دول	1	1
المياه	0	2
موت	0	2
قطعٍ	1	1
منيعة	1	1
السهول	2	2
رد	2	2
أغصان	2	2
مساحة	2	1
علم	2	2
التحقيقات	1	2
تدمير	0	2
تلوث	0	1
رص	1	2
القارات	1	1
الشعوب	2	2
ظاهرتان	0	1
الاهتزاز	1	2
سكان	2	2
الطباعة	0	1
الإسبان	2	2
التطور	0	2
معلومات	1	1
اهتمام	0	2
مقاعد	2	2
وثيقة	1	1
ريب	0	2
نظراً	2	2
التكامل	2	2
حياةٍ	1	1
رواسب	1	2
البلاط	2	2
ندم	1	2
لحياة	0	1
مذبح	2	2
إشارة	2	1
رابط	2	2
سنة	0	1
الإمبراطور	2	2
البقية	2	1
الاعتدالين	2	2
أدلة	1	2
جمال	1	2
الجريدة	2	1
حربٍ	2	1
المقاتلين	2	2
التوترات	2	2
الفقرات	1	1
كتاب	2	2
الاستيلاء	1	2
هجوم	2	2
الغرب	2	2
الآداب	1	2
الأغراض	1	2
الجلود	2	2
سيارة	1	1
إمبراطور	2	2
الصينيين	2	2
تدريباً	2	2
مغنون	2	2
