word	prediction	label
telt	0	0
vilkår	0	0
hovedstadsregionens	2	3
støjniveau	0	0
lærestreg	1	3
drenge	2	3
mosaik	0	3
forskel	0	3
aktionærerne	2	3
offentligheden	2	3
kunstindustri	1	3
unionstraktaten	1	3
fyr	0	3
indretning	1	3
blikket	0	0
aflysningen	0	3
alternativ	2	0
knægt	2	3
ben	2	0
regningen	1	3
forkæmpere	2	3
eksport	1	3
bizniz	0	3
måneder	0	3
folk	2	0
krogen	2	3
sparepenge	0	3
udgifter	1	3
personaleforhold	2	0
sandsynlighed	1	3
annoncer	0	3
tiden	1	3
bane	0	3
beslutning	1	3
opbakningen	2	3
betragtning	1	3
øens	0	3
muligheder	2	3
spand	2	0
kultivator	2	3
døden	2	3
rygere	0	3
skilling	1	3
folkeparti	2	0
byens	0	3
dage	2	3
plade	1	3
filmsproget	2	0
væde	0	3
skønnet	0	0
stilling	1	3
april	2	3
barn	0	0
finsk	2	0
ubehaget	0	0
ilden	1	3
gerningsmænd	2	3
søgsmål	0	0
natten	0	3
malerier	0	0
kendelser	2	3
generalsekretær	2	3
familier	1	3
grillbarer	0	3
samtalen	2	3
menneskets	2	0
racerkøreren	2	3
optræden	1	3
øl	2	3
finansdepartementet	0	0
formidler	0	3
uddannelsesstedet	1	0
dieselpest	0	3
virkning	1	3
næsen	0	3
konkurrenter	2	3
forvaltningen	2	3
omstilling	1	3
information	1	3
besked	1	3
spørgsmål	0	0
filmskuespillerinde	2	3
grænser	0	3
statsbegravelse	2	3
katolikker	2	3
religion	1	3
aktivering	1	3
fejltagelse	2	3
lagner	2	0
bekendelser	2	3
brokker	0	3
overskriften	0	3
samarbejdsråd	2	0
måned	2	3
glimt	0	0
referee	2	3
plan	2	3
referees	2	3
initiativ	1	0
trøjer	2	3
l	1	0
regimet	0	0
sodavand	2	3
journalen	0	3
pjat	2	0
km	2	3
doping	0	3
pressen	1	3
køn	0	0
uvished	1	3
terrassen	1	3
ror	1	0
beliggenhed	1	3
grafik	1	3
fadet	2	0
brug	2	3
departementschef	2	3
hjemland	0	0
glæde	0	3
badminton	0	3
borde	0	0
læger	0	3
bilag	2	0
hoteller	2	0
kommunen	2	3
spark	2	0
gaderne	0	3
dagpenge	2	3
infektionen	2	3
arbejdsgivernes	2	3
skjorten	2	3
hjerne	2	3
apoteket	2	0
harmonisering	2	3
præsidenten	2	3
dialogen	2	3
værtshus	0	0
forsvarsministeren	2	3
redegørelsen	1	3
løsninger	2	3
rivalerne	0	3
eksperterne	2	3
arbejdsmarked	0	0
indtægter	1	3
afslutning	1	3
turneringerne	1	3
ansigtet	0	0
soldater	2	3
forskrækkelse	1	3
veteranen	2	3
grundlovsforhøret	0	0
kollegers	0	3
rapporten	1	3
overværelse	2	3
sygehusafdeling	1	3
udvalg	0	0
farver	1	3
turen	0	3
haj	2	3
hjemstat	2	3
teaters	0	0
underholdningsværdi	1	3
postnummer	2	0
bogen	2	3
borgere	2	3
børneværnet	0	0
brevet	0	0
gruppeformand	2	3
punktering	1	3
facetter	2	3
maskinchef	2	3
rute	1	3
vejen	0	3
møde	0	0
halvdelen	0	3
skuespillere	2	3
jagt	2	3
under	2	0
dommer	2	3
afsløringer	2	3
kunder	2	3
jobs	2	0
overfarten	1	3
verdensbanken	1	3
verdens	0	3
dom	2	3
arbejdsgang	2	3
strømme	0	3
