word	prediction	label
וועדת	2	1
אוצר	2	2
איסור	2	2
זרים	1	2
היטל	2	2
חודש	2	2
פטנטים	1	2
שבועות	2	2
מדיניות	1	1
פצועים	1	2
ניסיון	2	2
שכונת	1	1
חטיבת	2	1
מעשי	1	2
ישראלי	2	2
טיפול	2	2
כזב	2	2
הפגנה	1	1
איזון	2	2
פרחים	1	2
עיניים	1	1
מרכול	2	2
שפיפון	2	2
עובדה	1	1
פוליטיקאים	2	2
אוזניים	1	1
חסרי	2	2
לקוחות	2	2
מפרץ	2	2
פציפיזם	2	2
סובייטים	2	2
רעיון	2	2
מאמרי	2	2
אריכות	1	1
מוסד	2	2
מאבק	2	2
העדר	1	2
מחנה	2	2
וועדי	2	2
משמע	1	2
איגוד	2	2
שטחים	1	2
עיצומים	1	2
משאית	1	1
קונסוליה	1	1
רעיה	1	1
כלל	2	2
חומר	2	2
חשבונות	1	2
שתייה	1	1
מסגרות	2	1
כבשים	2	2
חופש	1	2
סיבות	1	1
תפקיד	2	2
מודעות	1	1
תקופה	1	1
זמר	2	2
אולמות	2	2
מזל	2	2
טבע	1	2
אוניברסיטת	1	1
ירידה	1	1
צעד	2	2
פתרון	2	2
נבחרי	2	2
בעיות	1	1
עיתונאים	2	2
טיפוסים	1	2
מזימה	1	1
קערה	1	1
פיסיקאים	2	2
מבוא	1	2
מסלול	2	2
חסר	2	2
אימפריית	1	1
מבנה	2	2
עוצמה	1	1
מגמות	1	1
כלכלה	1	1
תיאוריות	1	1
אמריקאים	2	2
נוחות	1	1
תבוסה	1	1
טיהור	2	1
אוכלוסייה	1	1
בעלת	1	1
הזדמנות	1	1
סיבוב	1	2
דחיפה	1	1
מוצאי	1	2
נעימות	1	1
תעשיית	1	1
גיל	2	2
נחת	2	1
נגד	1	2
קלות	1	1
פומבי	2	2
אשה	1	1
גורם	2	2
קפיצות	1	1
נציב	2	2
באר	1	1
מיליציה	1	1
מסיבת	1	1
הזדהות	1	1
ארונות	2	2
משפחת	1	1
תלמידי	2	2
קללות	1	1
שורת	1	1
אל	2	2
סמטאות	2	1
דקות	1	1
קפה	2	2
גליל	1	2
צבירת	1	1
הפסקה	1	1
אולם	2	2
הפתעת	1	1
מנוחה	1	1
חיפושים	1	2
הפסדים	1	2
אפס	2	2
סגל	2	2
סימני	1	2
שמירה	1	1
אפיסת	1	1
ישובים	2	2
מניעה	1	1
מרקם	2	2
רעש	2	2
משפחות	1	1
חתימת	1	1
ערובה	1	1
שופטת	1	1
דירת	2	1
סיכום	1	2
סיכומי	2	2
מחט	2	1
הצלחת	1	1
צליל	2	2
צדק	2	2
סיוט	2	2
גל	2	2
הכשר	1	2
קורט	2	2
ריבונות	1	1
לאומים	2	2
תיקון	1	2
רפורמה	1	1
תקנים	1	2
ערכאה	1	1
מעבר	1	2
ערכאת	1	1
נשיאי	2	2
מוזיאון	2	2
צבע	2	2
חומרים	1	2
ציר	2	2
מתמטיקה	1	1
מורים	1	2
מטח	1	2
גיליונות	2	2
הצעות	1	1
מאורות	1	2
היכל	2	2
שיפולי	1	2
כיוון	2	2
כתובות	2	1
צלע	1	1
דת	1	1
תאורה	1	1
סגנונות	2	2
מאמץ	2	2
השתמטות	1	1
תקנה	1	1
משרדים	2	2
עגל	2	2
סלט	1	2
יומרות	1	1
ערימה	1	1
טירמיסו	2	2
בישול	2	2
איטריות	1	1
קטסטרופה	1	1
שמני	2	2
מזון	2	2
טעמים	1	2
מלצר	1	2
חלוצת	2	1
נוף	1	2
קוויאר	1	2
מאכלי	2	2
רופאים	2	2
מנוחות	1	1
עירייה	2	1
קיצונים	2	2
ירי	1	2
התפרצות	1	1
ברזל	1	2
נפגעים	2	2
נסיבות	1	1
טול	2	2
סקירות	1	1
אש	1	1
מבוקשים	1	2
בור	1	2
תשתית	1	1
אמונים	2	2
שוביניזם	2	2
צאצאי	1	2
כללים	1	2
היסטוריון	2	2
כולו	2	2
טקסים	2	2
פשר	1	2
ביקורת	1	1
פופולריות	1	1
מלך	2	2
גרעין	2	2
מקצת	2	1
נקם	2	2
היתר	1	2
נאמנות	1	1
קביעת	2	1
נוסחאות	1	1
חיפוש	2	2
מוקד	2	2
כובש	2	2
שכנה	1	1
פיסת	1	1
רחובות	1	2
חבורה	1	1
דעות	1	1
ישראלים	2	2
וודקה	1	1
ראייה	1	1
חזרה	1	1
שפיות	1	1
שעון	2	2
אמא	1	1
פתיחה	1	1
בדיחה	1	1
שנאה	1	1
נער	2	2
אסירים	2	2
הלם	2	2
אוטובוסים	1	2
חליל	2	2
הרגשה	1	1
מצוקה	1	1
תובע	2	2
חול	1	2
פגר	2	2
יישובי	2	2
מתנחלים	1	2
דינמיט	2	2
הענקת	2	1
פסוק	1	2
עיתוני	2	2
יומין	1	2
מיני	1	2
ספרייה	1	1
מומר	2	2
שולי	2	2
זיכרונות	1	2
השראה	2	1
הבטחה	2	1
ביורוקרטיה	1	1
אנוש	1	2
שהייה	1	1
משוררים	2	2
זונות	2	1
עבותות	1	2
שחקנית	2	1
מנעמי	1	2
חלומות	1	2
היפוכונדר	2	2
חקיינים	2	2
הבעות	1	1
סיטואציות	1	1
חיוניות	1	1
צופים	2	2
החמצה	1	1
מתכונת	1	1
בימות	1	1
מעקב	1	2
יממה	2	1
ניידת	1	1
כתבי	1	2
גאולה	1	1
מגזרים	1	2
אות	2	2
מושא	2	2
בוטות	1	1
נזיפה	1	1
נוהל	2	2
חקירת	1	1
פרקליטות	1	1
טיב	2	2
כרטיסי	2	2
התעניינות	1	1
ביתיות	2	1
קשיי	1	2
הגנות	1	1
היבט	2	2
לוח	2	2
רווחיות	1	1
משאב	2	2
מגבית	1	1
רווקים	1	2
אלוהי	2	2
איומי	1	2
צווחות	1	1
גנרל	2	2
דהירה	1	1
מדבר	2	2
איברים	2	2
מופע	2	2
מעוז	2	2
וטו	2	2
מוסלמים	2	2
גביע	2	2
זוהר	2	2
תחרויות	1	1
שאפתנות	1	1
משמעת	1	1
אגרוף	2	2
חממה	1	1
אסיסטים	2	2
עשיית	1	1
שיעורים	1	2
סוחרים	2	2
עצבים	1	2
רומאנים	2	2
צל	2	2
שפחת	1	1
מראות	1	1
נדבך	2	2
ילידים	2	2
שטן	2	2
קדושה_	1	1
יורדי	2	2
פורענות	1	1
בינוי	1	2
השגת	1	1
תקציבים	1	2
כלבים	2	2
בוררים	2	2
אכסניה	1	1
סוכני	2	2
שלבי	2	2
סטייה	1	1
רכישה	1	1
תקינה	2	1
זירוז	2	2
השקעות	1	1
קצבאות	2	1
החלפה	1	1
היסטוריוגרפיה	1	1
פרדסנות	1	1
פרקליטת	1	1
סניף	1	2
מלווה	2	2
הגבלה	1	1
דלק	1	2
ענפי	1	2
חייב	2	2
מרצים	1	2
וותיקי	2	2
מיגוון	2	2
ריגול	1	2
קונים	2	2
התכנסות	1	1
דיחוי	2	2
עודף	2	2
החטאה	1	1
גמל	2	2
מרחץ	2	2
עמלה	1	1
מסוף	1	2
ביגוד	2	2
פירמידה	1	1
מקצועות	2	2
פגישת	1	1
פתקים	2	2
חרב	2	1
קירור	2	2
בסיס_	1	2
היקפי	2	2
לורד	2	2
קפיטל	2	2
התפייסות	1	1
שיפוט	2	2
שיט	2	2
מחשבים	2	2
גמר	2	2
קשרי	1	2
חיבורי	1	2
אצבע	2	1
ציון	2	2
מסירה	2	1
ישוב	2	2
מוראל	1	2
ליקויים	1	2
תקוות	2	1
סיבולת	1	1
שיגרה	1	1
רולטה	1	1
ענין	2	2
החמצות	2	1
צרה	1	1
קפדנות	1	1
משיכת	1	1
עיתונאית	1	1
תרמית	1	1
כישרון	2	2
פרקי	1	2
הדפסים	2	2
מגע	2	2
מות	2	2
וולס	2	2
תשורת	1	1
מטמון	2	2
פגע	2	2
קדושים	1	2
קידוש	1	2
קיצוני	2	2
אבחון	1	2
אסיסטנטית	1	1
בחינות	1	1
מקרי	1	2
סדנת	1	1
יבואן	2	2
רישום	1	2
פונים	2	2
הרפיה	1	1
התערערות	1	1
שערה	2	1
ספקן	2	2
קטלוג	1	2
שיקולים	1	2
מדרחוב	2	2
קדומים	1	2
מדרשה	1	1
ספירת	1	1
משל	1	2
בשמים	2	2
שילוט	2	2
לידה	1	1
מקסימום	1	2
פרנסת	1	1
סחיטת	1	1
קונפדרציה	1	1
מרחק	2	2
מדענים	2	2
קונצרן	1	2
פיצוחים	1	2
לילות	1	2
פרנסה	1	1
פארקים	2	2
נתוני	1	2
ספינת	1	1
ריהוט	1	2
דיילים	2	2
מסכי	2	2
מיצגים	2	2
זרימה	1	1
סירות	1	1
שיער	2	2
פריטים	1	2
מקלות	1	2
מרקמים	1	2
כפיות	1	1
תווך	2	2
קלוריות	1	1
התלקחות	1	1
מליץ	1	2
חסרונות	1	2
סוגים	1	2
מזיקי	2	2
גיוון	1	2
קצוות	1	2
סחורה	1	1
קירות	1	2
גוון	2	2
שריטה	2	1
שוד	1	2
שקית	1	1
שלוחות	1	1
דינמיקה	1	1
מרקטים	2	2
אפיזודה	1	1
פיתרונות	1	2
אמין	2	2
פיוס	2	2
סיעות	1	1
הדק	2	2
לשכות	1	1
זרע	1	2
כפל	1	2
בתולים	2	2
לוחות	2	2
שאריות	1	1
דגמי	2	2
מונארכיה	1	1
סנדיניסטים	2	2
דמוקרטיזציה	2	1
ביון	2	2
פנאומטיקה	1	1
נציגויות	1	1
הכרעות	1	1
אזעקה	1	1
סרגל	2	2
גרון	2	2
קדוש	2	2
מרות	1	1
מולה	1	1
טטרית	1	1
זיווגים	1	2
טנקים	2	2
הופעת	1	1
קוני	1	2
ין	1	2
קטיגוריות	2	1
כינון	1	2
שכנוע	2	2
שוטרי	2	2
בכירי	2	2
מבוטחים	2	2
לוקס	1	2
סתר	1	2
התפשרות	1	1
למדנים	2	2
בזבוז	2	2
מגדלים	1	2
פיטורים	1	2
רעל	2	2
סופרמרקט	2	2
עצומות	1	1
ניצי	2	2
טיל	2	2
מעילה	1	1
ארמון	2	2
מתמחים	2	2
מאהל	2	2
נפץ	2	2
חיות	1	1
עכברי	2	2
שותפויות	2	1
סוציאליסט	2	2
תופים	1	2
מעלית	1	1
חירות	1	1
רישיון	2	2
משמרת	1	1
הישנות	2	1
בזק	1	2
חניה	1	1
משפחתונים	1	2
נאשמי	2	2
אולטימאטום	2	2
מלחים	2	2
סגר	1	2
הכבדת	1	1
הברחת	2	1
פירושים	1	2
אסם	2	2
מסיכות	1	1
רמקולים	2	2
אביבים	2	2
זיל	2	2
