word	prediction	label
apă	2	1
măgurii	2	1
undița	2	1
oaia	2	1
morii	2	1
ochiul	2	2
munți	2	2
ceriului	2	2
soțul	1	2
ținerea	1	1
trup	2	2
poruncile	2	1
corabii	2	2
uricul	2	2
sara	1	1
moarte	1	1
asin	1	2
evanghelie	2	1
lauda	2	1
fătul	2	2
rodul	2	2
împăratului	2	2
nunta	1	1
banul	2	2
știutori	2	2
veșmintelor	1	1
găină	1	1
casele	1	1
cimbrul	2	2
zilele	1	1
găina	2	1
sfărșitul	2	2
sfîrșit	1	2
apus	2	2
slavă	2	1
potop	2	2
giudețul	2	2
talant	2	2
îngerilor	2	2
preț	2	2
testament	2	2
iuda	2	2
sfîrșitul	2	2
nazarineanul	2	2
sînge	1	2
trestie	2	1
iisus	2	2
păzitori	2	2
frică	1	1
predoslovia	2	1
cărții	2	1
împărăției	2	1
peri	2	2
învățătură	1	1
stricăciunea	2	1
podul	2	2
fiii	2	2
mijloc	2	2
sora	1	1
taina	1	1
frigare	2	1
vară	1	1
jocul	2	2
dată	2	1
copii	1	1
față	2	1
coțofană	2	1
jalea	2	1
grajd	2	2
venit	2	2
stelelor	2	1
cununie	1	1
frunză	1	1
oră	2	1
frate	2	2
mireasă	1	1
praguri	1	1
viorele	1	1
cetina	2	1
fetele	1	1
mireasma	1	1
colac	2	2
floricica	2	1
oglindă	2	1
noră	1	1
clocotici	2	2
oală	2	1
căsuță	1	1
răcoare	2	1
mohor	2	2
negură	1	1
dimineață	1	1
tipografie	1	1
milostivire	2	1
feciorul	2	2
crailor	2	2
psalm	2	2
idoli	2	2
arma	2	1
hramul	1	2
izvorul	2	2
dar	2	2
făgăduința	2	1
îndemnarea	1	1
ai	2	2
somn	2	2
pământul	2	2
porumb	2	2
săvîrșirea	1	1
slovă	2	1
dragoste	1	1
ulițelor	1	1
cîștiga	1	1
porcilor	2	2
bube	1	1
vînturile	1	1
dos	2	2
sabie	2	1
lupilor	2	2
ureache	1	1
născuți	2	2
cenușă	2	1
groapă	1	1
marginea	1	1
holda	2	1
măsuri	2	1
lume	1	1
strajă	2	1
orbu	2	2
porțile	2	1
corturi	1	1
gânduri	1	1
miez	2	2
mână	2	1
de	2	2
cuțit	2	2
mândre	2	1
bășici	2	1
fălci	2	1
soc	2	2
cal	2	2
foamei	2	1
răvaș	1	2
domn	2	2
colacului	2	2
herghelii	2	1
meri	2	2
portiță	2	1
vârfurile	2	1
urdă	1	1
gherghef	2	2
drag	2	2
leului	2	2
merișor	2	2
seceri	2	1
spinare	1	1
dropii	2	1
poli	2	2
undele	1	1
marelui	2	2
cină	1	1
căldărilor	2	1
limbii	1	1
zăpada	2	1
bărbatului	1	2
dumnezău	2	2
zisă	2	1
praznicul	1	2
pază	2	1
pretor	2	2
făptura	1	1
veselie	2	1
mărire	1	1
iudea	2	2
înțelepciunea	2	1
ispita	2	1
zuo	1	1
legei	1	1
bogaților	2	2
mortul	2	2
vîntului	2	2
fie	2	1
ulițele	1	1
soru	2	2
plin	2	2
lăcomie	1	1
botez	1	2
vulpi	2	1
cărări	2	1
cîmp	2	2
sînul	1	2
neguțătorii	2	2
darea	1	1
armei	2	1
făcători	2	2
făcătorii	2	2
fapte	2	1
adevărul	1	2
sunetul	2	2
lac	2	2
corabia	2	1
sămânța	2	1
fur	1	2
geamăn	2	2
tunet	2	2
sălașuri	2	1
pârâul	2	2
coastele	1	1
cărţi	1	1
sunet	2	2
avuțiile	1	1
uricele	2	1
ușilor	2	1
fecioru	2	2
razim	2	2
carul	2	2
sfinți	2	2
creștini	2	2
ceață	2	1
diaconii	2	2
rîu	2	2
hotar	2	2
meșterilor	2	2
ispite	1	1
tabără	2	1
surorii	1	1
vinele	1	1
vadul	2	2
suflarea	2	1
auzul	1	2
primă	2	1
corona	2	1
sloboziei	2	1
veninul	2	2
sfîntului	2	2
aleșilor	2	2
lapte	1	2
îmbrăcarea	1	1
