word	prediction	label
piko	0	2
juokelių	2	2
terminas	0	2
šalies	0	1
dalį	1	1
bendruomenei	2	1
automobiliais	0	2
transportui	0	2
bazių	0	1
pavojai	0	2
žmogumi	2	2
vakarėliuose	1	2
darbus	2	2
lapo	0	2
pašto	2	2
telefonu	2	2
mintys	0	1
kabiną	1	1
medžiotojų	2	2
šeimos	0	1
solistas	2	2
specialistu	2	2
karjeros	0	1
aplinka	1	1
veidus	2	2
langus	2	2
perėjimo	1	2
laiką	0	2
sostinės	2	1
mamą	2	1
vežimėlį	2	2
priežastimi	0	1
akcija	2	1
valdžia	2	1
planuotojai	2	2
akcijos	2	1
gatvės	2	1
stresą	0	2
pavasarį	1	2
takams	1	2
sezoną	2	2
finansų	0	2
padėtį	1	1
saugumą	1	2
ministrą	2	2
centras	0	2
išvados	0	1
kompetencijos	1	1
komentaras	2	2
nepriklausomybę	0	1
elektrinės	2	1
įkaite	2	1
pažeidimų	2	2
pažymėjimai	1	2
seimo	2	2
sankcijas	2	1
priėmimas	1	2
logistika	1	1
sandėlyje	2	2
bendrovė	2	1
steigimo	2	2
viceministras	2	2
rajono	2	2
biudžeto	1	2
parlamentaro	2	2
avariją	2	1
lietaus	2	2
jaunimo	2	2
pinigus	0	2
senumo	0	2
projektui	2	2
lėšų	2	1
planavimo	1	2
parama	1	1
būklei	2	1
problemų	0	1
bendruomenės	2	1
pagrindą	0	2
turnyre	2	2
turnyro	2	2
ryšiams	1	2
kūrimo	1	2
pardavimo	2	2
dienomis	0	1
pavaduotojas	2	2
nuotaikos	1	1
gamintojui	2	2
produktų	0	2
saiką	2	2
agitacijai	2	1
dienraštį	0	2
medžiagą	0	1
kampaniją	0	1
tvarka	2	1
kandidatai	0	2
rinkėjais	2	2
laidoje	0	1
žurnalistų	2	2
idėjos	2	1
suma	2	1
savanorio	1	2
gruodį	2	2
prielaida	0	1
šūkį	2	2
kolegoms	1	2
būtybėmis	2	1
kursas	2	2
kartos	0	1
laikai	2	2
etiketę	1	1
mediciną	0	1
daktaras	1	2
gydymo	1	2
velnias	1	2
pagarba	1	1
įsakymas	2	2
gegužės	0	1
pažymos	0	1
mokėjimo	2	2
rajonų	2	2
mėšlo	1	2
punkto	2	2
atstovais	2	2
tarnybų	0	1
peržiūra	1	1
mokslininkai	2	2
inovacijos	1	1
išteklių	0	2
priemonės	0	1
narės	0	1
konkurentų	0	2
gaires	1	1
rinką	1	1
įgūdžių	1	2
valstybėms	1	1
kompetencija	1	1
strategiją	0	1
priemonė	1	1
intensyvumo	1	2
aspektai	0	2
paraiškos	0	1
reguliavimą	2	2
sistemos	0	1
aktuose	1	2
požiūriu	0	2
patvirtinimo	1	2
kūrėjus	0	2
užtikrinimas	1	2
institutų	0	2
partnerysčių	1	1
atstovus	2	2
mokymąsi	2	2
biudžetas	1	2
pajėgumus	2	2
miškininkystės	0	1
fondus	0	2
mokymuisi	0	2
uždavinys	2	2
sveikatai	2	1
gyvenimui	2	2
partneriams	0	2
galios	2	1
rizikai	2	1
kūrimu	2	2
tobulinimų	1	2
patento	2	2
produktams	0	2
poreikių	0	2
susiskaldymą	0	2
principais	0	2
konvergencijos	0	1
veiksmingumo	1	2
struktūras	1	1
vystymosi	1	2
migrena	0	1
gydymui	0	2
bėrimas	1	2
pakaušio	1	2
vandens	0	2
komplekse	2	2
sekretorius	2	2
ambasadoje	2	1
pilietis	2	2
dydžių	0	2
jausmo	0	2
gatvėse	2	1
salėse	2	1
savaitgalį	2	2
automobilis	2	2
narė	0	1
vasaros	0	1
architektų	2	2
arenos	2	1
šeimų	0	1
didžiūnų	0	2
buitį	2	1
šuns	2	2
rotušės	1	1
tvarką	2	1
demonstracija	1	1
vidurdienį	0	2
drauge	0	1
pasirodymą	2	2
renginio	2	2
maršrutus	2	2
liekanų	2	1
maršrutą	2	2
metimų	2	2
šeimininkių	0	1
tikslo	1	2
vaistinė	0	1
jaunuoliai	2	2
aparato	0	2
užpuolikams	2	2
vakaro	2	2
teritorijose	2	1
kirpykla	1	1
krautuvę	2	1
eilėse	0	1
bakus	2	2
žodžiai	0	2
mokytoja	2	1
šeštadienis	2	2
plaukais	0	2
verpetą	0	2
laikraščiu	2	2
mašinėlės	0	1
naujieną	0	1
rublius	2	2
eilės	0	1
muilo	2	2
savaitės	0	1
vardą	2	2
echinokokozė	0	1
profilaktikos	0	1
atvejo	0	2
infekcijos	1	1
susirgimo	1	2
išmatomis	2	1
registracija	1	1
sode	2	2
sukėlėjai	2	2
daržoves	2	1
marmuru	1	2
traukinio	2	2
herojams	0	2
rudenį	1	2
televizorių	0	2
organų	1	2
dievas	2	2
laukus	2	2
kaklo	2	2
valdžioje	1	1
semaforai	2	2
paminklo	2	2
draugyste	2	1
apranga	2	1
patiekalus	2	2
šeimyna	1	1
būrelis	2	2
cukrų	2	2
žąsį	2	1
karpį	2	2
gimimą	2	2
atvirukų	2	2
aliejai	0	2
teatrą	0	2
namuos	2	2
sprendimas	2	2
kvietimą	2	2
šviestuvų	2	2
laikotarpiui	2	2
zonos	2	1
tekstile	2	1
indais	2	2
grožį	2	2
noras	0	2
numerį	1	2
kartų	0	2
petražolių	2	1
žymių	2	1
pirmadienio	2	2
miegas	2	2
harmonijos	0	1
stebuklą	1	2
drabužiais	2	2
draugų	0	2
konkursą	0	2
kodas	2	2
žemę	2	1
sijono	1	2
himną	0	2
sociologai	2	2
