word	prediction	label
telt	2	0
vilkår	2	0
hovedstadsregionens	1	3
støjniveau	2	0
lærestreg	1	3
drenge	2	3
mosaik	2	3
forskel	2	3
aktionærerne	2	3
offentligheden	1	3
kunstindustri	1	3
unionstraktaten	1	3
fyr	2	3
indretning	2	3
blikket	2	0
aflysningen	2	3
alternativ	2	0
knægt	0	3
ben	1	0
regningen	0	3
forkæmpere	2	3
eksport	0	3
bizniz	1	3
måneder	2	3
folk	2	0
krogen	1	3
sparepenge	2	3
udgifter	2	3
personaleforhold	2	0
sandsynlighed	1	3
annoncer	2	3
tiden	1	3
bane	1	3
beslutning	0	3
opbakningen	2	3
betragtning	0	3
øens	2	3
muligheder	0	3
spand	2	0
kultivator	1	3
døden	0	3
rygere	1	3
skilling	2	3
folkeparti	2	0
byens	2	3
dage	2	3
plade	1	3
filmsproget	2	0
væde	1	3
skønnet	0	0
stilling	1	3
april	2	3
barn	2	0
finsk	2	0
ubehaget	1	0
ilden	0	3
gerningsmænd	2	3
søgsmål	2	0
natten	2	3
malerier	1	0
kendelser	0	3
generalsekretær	2	3
familier	2	3
grillbarer	0	3
samtalen	1	3
menneskets	2	0
racerkøreren	2	3
optræden	2	3
øl	1	3
finansdepartementet	2	0
formidler	2	3
uddannelsesstedet	1	0
dieselpest	1	3
virkning	0	3
næsen	0	3
konkurrenter	2	3
forvaltningen	2	3
omstilling	0	3
information	1	3
besked	0	3
spørgsmål	1	0
filmskuespillerinde	2	3
grænser	1	3
statsbegravelse	2	3
katolikker	2	3
religion	1	3
aktivering	0	3
fejltagelse	1	3
lagner	1	0
bekendelser	2	3
brokker	2	3
overskriften	1	3
samarbejdsråd	2	0
måned	2	3
glimt	1	0
referee	2	3
plan	2	3
referees	2	3
initiativ	1	0
trøjer	2	3
l	1	0
regimet	2	0
sodavand	1	3
journalen	2	3
pjat	1	0
km	1	3
doping	1	3
pressen	2	3
køn	0	0
uvished	0	3
terrassen	1	3
ror	0	0
beliggenhed	0	3
grafik	1	3
fadet	2	0
brug	2	3
departementschef	1	3
hjemland	0	0
glæde	1	3
badminton	1	3
borde	1	0
læger	2	3
bilag	2	0
hoteller	1	0
kommunen	0	3
spark	0	0
gaderne	1	3
dagpenge	0	3
infektionen	1	3
arbejdsgivernes	2	3
skjorten	1	3
hjerne	1	3
apoteket	1	0
harmonisering	1	3
præsidenten	2	3
dialogen	0	3
værtshus	2	0
