word	prediction	label
osoba	1	1
wróbla	1	2
pani	1	1
klasztorze	2	2
lekarze	2	2
czasu	1	2
profil	2	2
archeolodzy	2	2
pieniądze	1	2
kierowcy	2	2
obywatele	2	2
niedzielę	1	1
działaczy	2	2
korespondentem	2	2
dnie	1	2
stołu	1	2
występ	2	2
skalę	1	1
stanie	2	2
urwisk	1	0
oddech	1	2
sutki	1	2
ekspert	2	2
część	1	1
dar	2	2
areszcie	2	2
sad	1	2
odwołania	1	0
łóżkiem	2	0
telefonie	1	2
drzewo	1	0
stacji	1	1
aresztu	2	2
katar	2	2
pośle	2	2
autobusy	1	2
zbrodnię	1	1
brzozy	1	1
architektów	2	2
parcelami	1	1
budce	1	1
taniec	2	2
sierotę	2	1
produkt	2	2
miasta	1	0
lata	1	2
życia	1	0
napięcie	1	0
perspektywę	1	1
zakamarki	1	2
awaria	1	1
studiów	1	0
pochodna	1	1
psa	1	2
ramieniem	2	0
przepisy	1	2
kibiców	2	2
firm	1	1
dłonią	1	1
obiedzie	1	2
ulica	1	1
sztandar	2	2
południe	1	0
środka	1	2
brzuszków	1	2
torowisku	1	0
błyskiem	2	2
biurko	1	0
ochotę	2	1
stwór	2	2
szpitala	2	2
sposób	2	2
jednostkami	1	1
załatwienia	1	0
pianistka	1	1
szczęście	1	0
minutę	1	1
komisja	1	1
skrzyżowaniu	1	0
mamy	1	1
kółek	2	0
pokolenia	2	0
placówkach	1	1
nudności	1	1
ręki	1	1
pojęcia	1	0
negocjacje	1	1
ducha	1	2
funky	2	0
nieobecność	1	1
zaufaniem	2	0
plenerze	2	2
twierdzy	1	1
katapulta	1	1
kłamstwem	2	0
pokład	2	2
uczucia	1	0
baleron	2	2
strajku	1	2
duszę	1	1
owce	1	1
urzędnikiem	2	2
piętra	1	0
chwili	1	1
zadowolenie	1	0
przebieg	1	2
alkoholu	2	2
solą	2	1
piwie	1	0
powodzenia	1	0
uznaniem	2	0
bezpieczeństwa	1	0
posłanka	1	1
ziarna	1	0
maturzystów	2	2
śniegu	1	2
sukcesem	1	2
momencie	2	2
zabranie	1	0
kamerą	2	1
materiały	1	2
barze	2	2
wywar	1	2
spis	2	2
godzinie	1	1
rura	1	1
politechniki	1	1
osobą	1	1
program	2	2
projekty	1	2
sala	1	1
scena	1	1
markę	1	1
tekst	2	2
sprawcy	2	2
przestrzeń	1	1
kworum	1	0
inni	2	2
buduarze	1	2
łąki	1	1
dań	1	0
bydło	1	0
przeszkodą	1	1
kumpli	2	2
ludności	1	1
zdziwienia	1	0
ból	1	2
rozwiązanie	1	0
przedstawienie	1	0
rozmowę	1	1
ojczyzną	2	1
komunikatach	1	2
pokoju	1	2
rozgrywkach	1	1
patrzenia	1	0
niepokojem	2	2
wujku	2	2
sejm	2	2
latem	2	0
wstydliwość	1	1
lutym	1	2
internowanych	2	2
przegraną	1	1
numerze	1	2
starówkę	2	1
razie	1	2
zależności	1	1
współmieszkańców	2	2
biura	2	0
pogotowia	1	0
krzesełkach	1	0
poranek	2	2
wokalista	2	2
koguta	1	2
sąsiedzi	2	2
zabytków	1	2
wymienialność	1	1
wydawnictwie	1	0
drogach	1	1
nadawanie	1	0
górników	2	2
poręczy	1	1
obozy	2	2
bankom	2	2
raka	1	2
miłości	1	1
uczta	1	1
zdaniem	1	0
policzek	1	2
karbowy	2	2
sejmik	1	2
klamkę	1	1
kobyły	1	1
stosie	1	2
tapczanie	1	2
wujek	2	2
komputerze	2	2
spódniczki	1	1
aktywności	1	1
szklankę	1	1
bezradność	1	1
opał	1	2
pokoleń	1	0
ogrodzie	2	2
regałami	1	2
winy	1	1
siostra	1	1
cudem	2	2
czekolada	1	1
kosteczki	1	1
fakt	1	2
środku	1	2
kształt	1	2
pacjenci	2	2
końca	1	2
słuchawki	1	1
sukcesie	1	2
siły	1	1
dziewczynki	1	1
senatorowi	2	2
poczekalni	1	1
hodowli	1	1
karnego	1	2
trzepotania	1	0
nazwaniem	2	0
plany	1	2
schroniskach	1	0
facet	2	2
przedsiębiorstw	1	0
szansa	2	1
próbka	1	1
konfliktom	2	2
ukarania	1	0
posesji	1	1
kobieto	1	1
wiceministra	1	2
uchwały	1	1
czaszki	2	1
sierści	1	1
języku	1	2
waleta	1	2
śledztwa	1	0
bohatera	2	2
tramwaju	1	2
myślenie	1	0
dziedzińcu	1	2
planie	2	2
szerokości	1	1
czekoladę	1	1
trudnością	2	1
prokurator	2	2
natura	1	1
prac	1	1
umiejętności	1	1
zgłoszeń	1	0
orzech	2	2
wdowa	1	1
kłopoty	1	2
włamaniu	1	0
turbin	1	1
ochroniarze	2	2
cekaem	2	2
jakość	1	1
ciocią	1	1
papryki	1	1
debatę	1	1
wyroby	1	2
m	1	2
lustrem	1	0
łza	1	1
pranie	1	0
kucek	2	0
komendy	1	1
okrzyków	1	2
budżecie	1	2
osłupieniu	1	0
flagi	1	1
prelekcję	2	1
obrad	1	0
oświadczeń	1	0
bałwochwalstwa	1	0
ojcem	2	2
potknięcia	1	0
poprawką	1	1
radni	2	2
rzeki	2	1
urządzenia	1	0
fort	2	2
deklaracjami	1	1
końcówkę	1	1
stolik	2	2
woli	1	1
czołem	2	0
tacie	2	2
gorąco	1	0
szafka	1	1
zezwolenia	1	0
koszmar	2	2
idea	1	1
wynik	1	2
wapno	1	0
nauczyciela	1	2
ciasta	1	0
urzędnik	2	2
włosów	1	2
sezon	1	2
gali	1	1
młodości	1	1
programie	2	2
samochodzie	1	2
targu	1	2
placówkę	1	1
grypy	1	1
wielbłądy	2	2
manierkę	1	1
eksperci	2	2
muzykanci	2	2
przestrzeni	1	1
klatki	1	1
dziewczyn	1	1
balkonów	1	2
boju	1	2
oddali	2	1
burcie	1	1
togą	2	1
pozyskiwania	1	0
szybkością	2	1
nietykalności	1	1
płótna	1	0
zaraza	1	1
sanie	1	0
świeżością	2	1
rolnik	2	2
stowarzyszenia	1	0
małżeństwo	1	0
koce	1	2
kalosze	1	2
kieliszki	1	2
abonament	2	2
dworze	1	2
bombowiec	2	2
kraj	2	2
alkohole	2	2
humor	1	2
niedosyt	1	2
adiunkt	1	2
ogierów	2	2
giełdę	1	1
szalik	2	2
opory	1	2
wartość	1	1
odmiany	1	1
tłokiem	2	2
ustrojowi	1	2
pracownikiem	2	2
krytycy	2	2
młodych	1	0
mierze	1	1
nagrodą	1	1
argument	2	2
dniem	2	2
dzikiem	2	2
ów	1	2
zróżnicowań	1	0
urodzin	1	0
złotówka	1	1
gangstera	1	2
koncertach	1	2
ośrodek	2	2
fartuch	2	2
nieletni	2	2
powstanie	1	0
liczby	1	1
usług	1	1
lep	2	2
sprzysiężonych	2	2
rozkazów	1	2
pijaństwie	1	0
szafy	1	1
aparatem	2	2
dzieciństwo	1	0
katedry	1	1
druty	1	2
forsę	2	1
koncepcję	1	1
arcybiskupa	1	2
kapelana	1	2
giełda	1	1
burmistrz	2	2
przestrogę	2	1
mowę	2	1
niedziela	1	1
dziewicą	1	1
tomie	2	2
oddłużenie	1	0
antyfony	1	1
zatoczki	1	1
