word	prediction	label
revenus	1	2
allocation	1	1
vacances	1	2
troupe	1	1
boxe	2	1
dilemme	1	2
prisonniers	2	2
volume	2	2
invasion	1	1
endroit	2	2
position	1	1
poème	2	2
réforme	1	1
classe	1	1
fonds	1	2
groupe	2	2
personnes	2	1
station	2	1
commerce	2	2
course	2	1
football	2	2
mont	2	2
écrasement	1	2
recenseur	2	2
adresse	2	1
résidence	1	1
duplicata	2	2
difficultés	1	1
charge	1	1
frais	1	2
mise	1	1
véranda	2	1
vente	1	1
coordonnées	1	1
affiches	1	1
intermittents	1	1
discrimination	1	1
symptômes	2	2
soulier	2	2
train	2	2
résultat	2	2
sang	1	2
université	1	1
festival	1	2
avril	1	2
série	1	1
if	1	2
scientologie	1	1
réserve	2	1
gens	2	2
structure	2	1
mai	1	2
courant	1	2
navire	2	2
marijuana	1	1
autorités	1	1
pétrolier	2	2
amendement	2	2
trombone	2	2
laser	2	2
toilette	1	1
souhait	2	2
rocher	1	2
arbre	1	2
autruches	2	1
étendue	1	1
psychologie	1	1
milles	1	2
diamètre	2	2
change	2	2
thalassémie	1	1
homard	1	2
profession	1	1
ami	2	2
citron	1	2
météo	1	1
symptôme	2	2
peau	1	1
inondations	1	1
caractères	1	2
$	2	2
histoire	1	1
île	1	1
juge	2	2
professeur	1	2
tonne	2	1
eau	2	1
peine	2	1
grossesses	1	1
achalandage	1	2
emblème	2	2
cholestérol	2	2
lin	1	2
kangourou	2	2
département	1	2
calculatrice	1	1
éclipse	2	1
plaquettes	2	1
tâches	1	1
péninsule	1	1
pierre	2	1
précipitations	2	1
couche	1	1
phosphore	2	2
amiraux	2	2
bonnet	1	2
baromètre	2	2
diabète	2	2
chapelle	1	1
contact	1	2
propylène	2	2
développement	1	2
territoires	1	2
pollution	1	1
antigène	2	2
astronef	2	2
onces	2	1
nation	1	1
catastrophe	1	1
café	2	2
bonbon	1	2
enregistrement	2	2
science	1	1
ébullition	2	1
tombe	2	1
bombe	1	1
pèlerin	2	2
août	1	2
cycle	2	2
hoquet	2	2
morceau	2	2
passagers	2	2
strophe	2	1
oeil	2	2
convention	1	1
publications	1	1
bénévolat	1	2
dévaluation	2	1
propos	2	2
conséquence	1	1
encadrement	2	2
infléchissement	2	2
privilège	2	2
problème	1	2
champagne	1	2
phénomène	1	2
instruments	2	2
fait	1	2
motifs	2	2
casquette	2	1
préretraite	2	1
détenteurs	2	2
retrait	1	2
standardisation	1	1
licences	1	1
détachement	1	2
provisions	2	1
accords	1	2
industriel	2	2
motif	2	2
achats	2	2
licenciement	2	2
investissement	2	2
guide	2	2
forum	1	2
secteur	2	2
c	2	2
déflation	1	1
juriste	2	2
concentration	1	1
mm	2	2
comble	1	2
chèches	2	2
initiative	1	1
crustacés	2	2
trousses	1	1
sens	2	2
étape	2	1
contraction	1	1
impacts	1	2
floraison	1	1
écarts	2	2
rayonnement	2	2
maître	2	2
diocèse	1	2
mobilisation	1	1
élargissement	1	2
membres	2	2
dernier	2	2
impartialité	1	1
tv	1	1
hopital	1	2
parallèle	1	1
église	2	1
acier	2	2
partenariat	1	2
cristaux	2	2
royaume	2	2
entité	2	1
présence	1	1
cinéma	1	2
suv	2	2
divertissement	1	2
conseillère	1	1
citoyens	1	2
cavalerie	2	1
inventaires	1	2
sondage	1	2
dédommagement	1	2
est	2	2
nature	2	1
proximité	1	1
théologie	1	1
naine	2	1
apparat	2	2
galaxies	2	1
auxiliaires	2	2
licence	1	1
œuvres	2	1
pas	1	2
vlt	2	2
productrice	1	1
kg	2	2
villages	1	2
ancien	2	2
judeţ	2	2
recruteurs	2	2
fragment	2	2
pseudonyme	2	2
solistes	2	2
consultation	1	1
œuvre	2	1
âmes	1	1
plateau	1	2
entretien	1	2
enfance	1	1
humiliation	1	1
nounous	1	1
encyclopédie	1	1
loops	1	1
bandes	2	1
énigme	1	1
technologies	1	1
origines	1	1
participants	2	2
millions	2	2
coté	1	2
vivant	1	2
réalité	1	1
sphère	1	1
pitjantjatjara	2	2
découpage	2	2
variante	2	1
musiciens	2	2
cancrelats	2	2
vernis	1	2
sections	1	1
camps	1	2
cm	2	2
fabrique	1	1
certitudes	1	1
duché	1	2
aigles	2	2
rasoir	2	2
silence	1	2
pensée	1	1
voyageurs	2	2
minuit	1	2
colonel	2	2
gminy	1	1
décharge	1	1
saxophonistes	2	2
exemplaire	2	2
minute	2	1
commentaire	2	2
trames	1	1
affaire	1	1
pneumatiques	2	2
poursuite	1	1
vessie	1	1
poste	1	2
boutique	1	1
raffinerie	1	1
tombeau	2	2
catholicisme	1	2
illustration	2	1
abandon	2	2
épidémies	1	1
surveillante	1	1
bas	1	2
machines	1	1
congénères	2	2
compromis	2	2
christianisme	2	2
major	2	2
ip	2	2
extincteurs	2	2
feuillage	2	2
finalistes	2	2
junte	1	1
chancelière	1	1
coalition	1	1
staretz	2	2
procédure	1	1
charme	1	2
ségrégation	1	1
utilisation	2	1
fenêtres	2	1
collaboration	1	1
burlesque	2	2
plateaux	1	2
blessés	2	2
formats	2	2
joueuse	1	1
ferry	1	2
développeurs	2	2
péniches	1	1
peintre	2	2
mercantilisme	2	2
termes	2	2
incarnation	2	1
diffusivité	2	1
fragments	2	2
nouveauté	2	1
austérité	2	1
oued	2	2
pts	2	2
cailles	1	1
agents	2	2
opérette	1	1
adhésion	1	1
commanderie	2	1
visiteurs	2	2
navigations	1	1
hausse	2	1
meur	1	2
bourg	2	2
figurines	2	1
élites	2	1
traction	2	1
dirigeants	2	2
rôles	1	2
malades	1	2
calvados	1	2
agissements	2	2
interventions	1	1
kommando	2	2
profane	1	2
mêlée	2	1
introduction	1	1
charpentiers	2	2
conseils	1	2
chevillier	2	2
physicien	2	2
development	1	2
chimiste	2	2
italien	2	2
prononciation	1	1
rebondissement	2	2
martyre	1	2
sonde	1	1
commandants	2	2
pedigree	2	2
studio	2	2
traités	2	2
mérite	1	2
voûte	1	1
oppression	1	1
symboles	2	2
viande	2	1
rubans	1	2
tome	2	2
ventouses	1	1
régularité	1	1
massifs	2	2
aides	1	1
grain	2	2
chants	1	2
licteur	2	2
objectivité	1	1
sécurités	1	1
laïc	1	2
entraînement	1	2
lois	1	1
haricot	2	2
hiérarchie	1	1
sanglier	2	2
logarithme	2	2
dessins	2	2
rite	2	2
commonwealth	1	2
condamnation	1	1
bouclier	2	2
né	2	2
inactivation	1	1
cantine	1	1
massif	2	2
consultations	1	1
client	2	2
boudin	1	2
actualité	1	1
appareils	2	2
mathématiques	1	1
résident	1	2
lobes	1	2
oculus	2	2
car	1	2
charité	1	1
avènement	1	2
attaquant	2	2
sacristain	2	2
pirates	2	2
orthocentre	2	2
dodécadodécaèdre	2	2
barmans	2	2
posemètres	2	2
conscience	1	1
droïdes	2	2
pignon	2	2
expérimentation	1	1
sables	1	2
épines	2	1
entités	2	1
hall	2	2
dvd	1	2
ml	1	2
dialogues	1	2
bouddhistes	2	2
mètre	2	2
partenaires	2	2
désintégration	1	1
breaks	2	2
fusil	2	2
pouces	2	2
savoirs	1	2
travesti	1	2
panel	2	2
gamme	2	1
armoiries	2	1
septième	1	2
normalisation	1	1
passion	1	1
arbitres	2	2
calanques	1	1
vitrine	1	1
mélodrame	1	2
canalisation	1	1
commentaires	2	2
cores	2	2
collines	1	1
top	2	2
pianistes	2	2
sprinteuses	1	1
solo	2	2
palmiers	2	2
bienfaisance	1	1
approfondissement	1	2
démographie	1	1
calice	2	2
mathématicien	2	2
tranche	2	1
hotel	2	2
adrénaline	1	1
ressortissants	1	2
boxeurs	2	2
gares	1	1
loge	1	1
intrigue	2	1
tours	2	1
feuilles	1	1
instauration	1	1
rudiments	1	2
bouzouki	2	2
osier	2	2
sauriens	2	2
veau	2	2
