word	prediction	label
användaren	3	3
information	3	3
krav	3	0
webbsidor	3	3
text	3	3
uppsättning	3	3
stycken	3	0
taget	3	0
schemat	0	0
tur	3	3
disposition	3	3
städer	3	3
filtret	3	0
höjd	3	3
kantlinjer	3	3
grupp	3	3
gruppering	3	3
veckor	3	3
fiskeby	3	3
sällskap	3	0
lättnad	3	3
tullen	3	3
vara	0	3
fickan	0	3
rusningstid	3	3
kostym	3	3
hållet	3	0
titel	3	3
boken	0	3
stationsbyggnaden	3	3
tuggummit	3	0
anledning	3	3
grinden	3	3
stationen	3	3
lugn	3	0
åldringar	3	3
förväntningar	3	3
litteratur	3	3
författare	3	3
telefonsamtalen	3	0
monolog	3	3
användning	3	3
saken	3	3
människorna	3	3
huvudet	3	0
inhägnaden	0	3
kultur	3	3
inflytande	3	0
krig	3	0
äventyret	3	0
palestinamandatets	3	0
furst	3	3
diskussionen	3	3
prelaterna	3	3
ledare	3	3
förhoppning	3	3
recension	3	3
trädgård	3	3
lövverket	0	0
eskort	3	3
allmosor	3	3
axlarna	3	3
skålar	3	3
gången	3	3
upplysningar	3	3
sport	0	3
hands	0	3
knä	3	0
ögonkastet	3	0
hälften	3	3
personal	3	3
bolagets	3	0
mått	3	0
anteckning	3	3
läkare	3	3
engelsman	0	3
farväl	3	0
fru	3	3
budbärare	3	3
sansen	3	3
brottslingar	3	3
miljö	3	3
fladder	3	0
tanke	0	3
varelserna	3	3
ögonblicket	3	0
underverket	3	0
minnena	3	3
byggnader	3	3
hydda	0	3
stol	3	3
handelsstation	3	3
agenda	3	3
prejudikat	3	0
risken	3	3
jordbruk	3	0
fakta	3	0
produkter	3	3
miljön	0	3
tack	3	0
konstnärers	3	3
upphetsning	3	3
unionen	3	3
betänkandet	3	0
farthållare	3	3
förnyandet	3	0
rätt	3	3
kommentar	3	3
exempel	3	0
process	3	3
utrymmen	3	0
talartid	3	3
artikeln	0	3
försök	3	0
sorlet	0	0
huvudbyggnaden	0	3
hushåll	3	0
järnblad	3	0
gyttja	0	3
pånyttfödelsens	3	3
känslan	3	3
likhet	3	3
konfetti	3	3
armbågarna	0	3
fästingar	3	3
fårskalle	3	3
hustrur	3	3
chans	0	3
törst	3	3
skrivbord	0	0
guvernören	3	3
anspelning	3	3
idéer	3	3
flicka	0	3
hals	3	3
skollärare	3	3
packen	3	3
smalbenet	0	0
afrikaner	3	3
livslusten	0	3
klänningen	0	3
ljuset	3	0
stationsvagn	3	3
händer	3	3
mottagningarna	3	3
episoden	0	3
hallen	3	3
tårtan	3	3
tårta	3	3
tornuggla	3	3
bostad	3	3
mugglare	3	3
mängder	3	3
klunk	3	3
trollkarlen	3	3
jultomte	3	3
tomtenissarna	3	3
väg	3	3
skjulet	3	0
tapeten	3	3
akvarium	0	0
rören	3	0
frukosten	3	3
internat	0	0
rock	3	3
mörkrets	3	0
sfärernas	3	3
roder	3	0
fernissa	3	3
kapitlet	0	0
komplikationer	3	3
dimension	3	3
hissblock	3	0
logg	3	0
back	3	3
