word	prediction	label
irreverência	1	1
solidariedade	1	1
audiência	1	1
empresas	1	1
educação	1	1
homem	2	2
concessionária	1	1
comparação	1	1
dado	2	2
projetos	0	2
c	2	2
tarefa	1	1
saladas	0	1
cartões	2	2
roupas	0	1
efeito	0	2
bola	2	1
adaptação	1	1
projeto	2	2
garantias	0	1
juros	2	2
soldados	2	2
acordo	0	2
local	2	2
torcedores	2	2
golfinho	2	2
impostos	0	2
vista	2	1
ministro	2	2
respiração	1	1
programa	0	2
relatório	0	2
tribunal	2	2
tomada	1	1
emergência	1	1
empate	2	2
editor	2	2
lojistas	0	2
marca	0	1
jogador	2	2
perseguição	1	1
casal	2	2
deputados	2	2
nome	2	2
fazenda	1	1
chegada	2	1
interpretação	1	1
repetição	1	1
opções	1	1
pesquisas	1	1
objeto	2	2
tarde	1	1
quadrangular	0	2
pista	1	1
encontro	2	2
formato	2	2
estabilização	1	1
impressão	1	1
ricos	0	2
espreguiçadeiras	2	1
investida	1	1
tocos	2	2
amigo	2	2
racionamento	2	2
usuário	2	2
comportamento	0	2
ruptura	1	1
contemporização	1	1
auréola	2	2
entrada	1	1
bar	2	2
irmão	2	2
apelo	0	2
século	2	2
perfil	0	2
compulsão	1	1
relatividade	1	1
hipótese	1	1
quadrilha	1	1
ataques	2	2
opinião	0	1
nordeste	2	2
substituição	1	1
delegados	2	2
pai	2	2
passagens	2	1
menina	2	1
álbum	0	2
emprego	0	2
conflitos	2	2
flutuação	1	1
conflito	2	2
pisada	1	1
cabeça	1	1
mastectomia	1	1
tema	0	2
custos	0	2
bordo	2	2
breque	2	2
proprietários	2	2
economia	1	1
cotações	0	1
acidente	0	2
comemoração	2	1
homenagem	2	1
captação	1	1
aniversário	0	2
sorte	2	1
leque	1	2
aço	0	2
fase	1	1
inflação	1	1
atendentes	0	2
dívida	2	1
tv	1	1
nativos	2	2
patologistas	2	2
porte	2	2
ferro	2	2
governador	2	2
confecção	1	1
ônibus	2	2
eurodeputado	0	2
pedra	2	1
suspeitas	2	1
azeite	0	2
gramas	2	2
palavras	2	1
passos	0	2
quebras	1	1
gestão	1	1
disparos	2	2
arcebispado	1	2
tratamento	0	2
elenco	1	2
contos	0	2
leste	0	2
paz	2	1
objectiva	0	1
centrista	2	2
arredores	0	2
notícias	0	1
fachada	1	1
visitante	2	2
maquinistas	2	2
superfície	2	1
esforço	2	2
humor	1	2
empresários	2	2
samurai	2	1
crises	0	1
chão	2	2
eleitor	2	2
inquérito	1	2
engenharia	1	1
culturas	1	1
mala	2	1
jovens	2	2
primo	2	2
desvio	2	2
risco	0	2
bolsas	0	1
corporação	0	1
sex	2	2
paulistano	2	2
vereadora	2	1
gripe	1	1
alunos	2	2
empregados	2	2
cineasta	2	2
partidos	0	2
paladar	2	2
existência	1	1
astronomia	2	1
cronograma	0	2
vilões	2	2
fita	1	1
dólar	0	2
regras	0	1
equilíbrio	1	2
elementos	0	2
negociação	1	1
reflexão	1	1
acionista	2	1
indústrias	1	1
hospitalidade	1	1
esgotamento	2	2
tombamento	0	2
moradores	2	2
escola	1	1
exterior	0	2
estética	1	1
concessões	1	1
terras	2	1
fotógrafo	2	2
autoridade	2	1
fauna	2	1
organismos	0	2
computadores	0	2
comitiva	1	1
espaços	2	2
diagnóstico	1	2
responsável	2	2
travão	2	1
aviadores	2	2
advogado	2	2
pés	2	2
concepção	1	1
centrais	2	1
regionais	0	1
pensamento	2	2
verba	0	1
adiamento	1	2
insuficiências	1	1
proximidade	1	1
religiosos	2	2
viragem	2	1
polémica	1	1
acto	2	2
auge	2	2
veleiro	0	2
rebocador	2	2
cabines	1	1
comunicação	1	1
sintomas	0	1
estrada	1	1
combustíveis	0	2
sacos	0	2
acção	1	1
mentira	2	1
concretização	1	1
responsabilidades	2	1
roubo	2	2
fecho	2	2
supercomputador	2	2
alvos	2	2
aviso	2	2
curiosidade	2	1
possibilidades	1	1
aventura	1	1
objectivo	0	2
árbitros	2	2
bandeira	0	1
cosmopolita	1	2
geógrafas	1	1
indivíduos	2	2
culto	2	2
procuração	1	1
televisões	0	1
alemães	2	2
reactores	0	2
beijinhos	0	2
rotina	1	1
vestígios	2	2
leitura	1	1
bilhetes	2	2
repórter	2	2
infinito	2	2
continuação	1	1
metada	1	1
bodes	2	2
constrangimentos	1	2
soluções	0	1
lastro	0	1
ressurgimento	1	2
sessão	1	1
júri	2	2
tímpanos	0	2
peito	0	2
junta	0	1
diamantes	2	2
saída	1	1
festas	1	1
limite	0	2
dupla	0	1
acolhimento	1	2
comendador	2	2
chamas	0	1
considerações	1	1
intervalos	2	2
volvo	2	2
equívocos	2	2
estreia	0	1
vivo	2	2
carrinha	1	1
fornos	0	2
parceiros	2	2
pintura	1	1
touros	2	2
episódios	0	2
parlamentos	2	2
optimismo	2	2
favoritas	1	1
rival	0	1
inferno	0	2
biscates	2	2
deserto	2	2
arquipélago	1	2
fresco	1	2
cimento	1	2
seguir	0	2
lógica	1	1
prostituição	1	1
artes	1	1
erro	2	2
raptores	2	2
delinquentes	0	2
descoberta	2	1
delator	2	2
remorso	1	2
argumentação	1	1
reduções	1	1
cia	2	1
poluição	2	1
vias	1	1
sofrimento	0	2
docentes	2	2
multidão	1	1
editores	2	2
filmagens	2	1
arraiais	0	2
interiores	0	2
afirmação	1	1
conceito	0	2
reinvenção	1	1
maior	1	2
baixos	2	2
ficheiros	0	2
golos	2	2
agregação	1	1
excedente	0	2
s	2	2
performances	1	1
exiguidade	1	1
eucaliptal	1	2
macrocefalia	1	1
checoslovaco	1	2
australiano	2	2
esqueleto	0	2
bolsa	0	1
domínio	2	2
individualidade	1	1
intuito	0	2
práticas	1	1
hebraico	2	2
circulação	2	1
insinuações	1	1
conselheiro	2	2
prodígio	2	2
primeiro	2	2
contributo	2	2
garantia	1	1
imediato	2	2
provedor	2	2
rapidez	1	1
afluxo	2	2
cantaria	1	1
vergonha	1	1
colecção	1	1
bandolim	2	2
poema	0	2
formações	2	1
costureira	1	1
pêlo	2	2
estreito	2	2
faces	2	1
colina	2	1
comoção	1	1
extracto	0	2
à	0	2
binóculos	0	2
obscuridade	1	1
licenciatura	1	1
pedras	2	1
alcáçova	1	1
proveito	2	2
velocidades	1	1
chantagem	1	1
causador	2	2
fabrico	0	2
multidões	0	1
happening	2	2
entrega	1	1
injecção	1	1
heptatlo	2	2
observação	1	1
fibras	2	1
repartição	1	1
doutrina	1	1
vila	0	1
sandes	1	1
pressas	2	1
subconsciente	1	2
termo	0	2
acumulação	1	1
macaquinho	2	2
caserna	1	1
amador	2	2
harmonia	2	1
ensinamentos	2	2
roturas	0	1
medicamentos	0	2
licenças	0	1
rocha	0	1
esboços	0	2
esbirros	2	2
bibliotecas	0	1
cardeal	2	2
suspeita	2	1
livraria	2	1
gratidão	1	1
alçada	1	1
repartições	1	1
conjuntos	2	2
mangas	1	1
ferrovias	2	1
pausa	1	1
credenciais	1	1
métodos	0	2
panfletos	2	2
nata	0	1
ouvido	2	2
mastros	0	2
gelo	2	2
cicatriz	2	1
relator	2	2
incidentes	0	2
mascote	0	2
vinicultores	2	2
morcego	2	2
desconto	2	2
institucionalização	1	1
oferta	1	1
campeonatos	0	2
populações	1	1
indisciplina	1	1
associações	1	1
simplicidades	1	1
incapacidade	1	1
precedentes	0	2
essência	1	1
metragens	0	1
documentários	0	2
comentários	2	2
remix	2	1
vinil	2	2
tese	1	1
angústia	1	1
oradores	2	2
cooperativas	0	1
janelas	0	1
máquina	1	1
lavagem	1	1
gritos	2	2
somalis	0	2
órbita	2	1
debilidade	1	1
timbre	1	2
automobilistas	2	2
terrorismo	2	2
pala	0	1
névoa	1	1
forragem	1	1
general	2	2
colombiano	2	2
eliminatória	2	1
telegrama	2	2
turnos	0	2
tensão	1	1
extração	1	1
marginalizados	2	2
cinzas	2	1
grades	0	1
gorros	2	2
interrogações	2	1
contrapartidas	0	1
ignorância	1	1
braseiro	1	2
retoma	0	1
