word	prediction	label
प्राचीनकाल	2	2
तीर्थ	2	2
तौर	1	2
संस्‍कार	2	2
शांति	1	1
बोधि	2	2
बजे	2	2
सिक्‍के	2	2
वर्तमान	2	2
फोटो	2	1
कछुओं	2	2
किलोमीटर	2	2
वाहन	2	2
भिक्षुओं	2	2
प्रकृति	1	1
हिमनद	1	2
मृत्युलोक	1	2
रंग	1	2
स्तंभों	2	2
मुद्दा	2	2
एजेंडा	2	2
समस्या	1	1
मुकदमा	2	2
आराधना	1	1
मंत्रों	2	2
विषय	2	2
कमेटी	0	1
संसाधन	2	2
आयोग	2	2
नजरिए	1	2
संसाधनों	1	2
पद	2	2
मंत्रिमंडल	2	2
विधायिका	1	1
पहलुओं	1	2
करार	2	2
मंत्रियों	2	2
कानून	1	2
उपाय	2	2
सेवा	1	1
इस्तेमाल	1	2
सूत्रों	2	2
अध्यक्ष	2	2
नेता	2	1
नसीहत	0	1
प्रवक्ता	2	2
धर्म	2	2
मुलाकात	1	1
अदालतों	0	1
जीवनयापन	0	2
निष्ठा	1	1
नियम	1	2
ननों	1	1
आंकड़ों	2	2
पता	1	2
आवासों	1	2
अभियोग	2	2
सर्वेक्षण	2	2
जड़	1	1
योजनाओं	1	1
बढ़त	2	1
लड़कों	2	2
अध्ययन	1	2
भवन	1	2
सदन	1	2
जानकारी	1	1
दिनों	2	2
फुरसत	2	1
रिहाइश	1	1
जंगलों	1	2
देर	2	1
परहेज	1	2
बारिश	0	1
पर्यटक	2	2
फसलों	2	1
आरंभ	2	2
दौर	2	2
सिया	0	2
सदस्यगण	1	2
हिस्से	2	2
सुधार	1	2
सर्वे	2	2
कंपनी	1	1
धमकी	0	1
मशीनें	2	1
आरोपों	2	2
घायलों	1	2
शवों	0	2
प्रतिदिन	2	2
निवासी	2	2
लापरवाही	1	1
व्यक्ति	2	2
प्रधानाचार्य	2	2
तारीफ	0	1
घनत्व	0	2
स्पिनर	2	2
अरसे	2	2
वर्षा	2	1
इशारा	1	2
जगत	0	2
दलहन	1	2
पूर्ति	1	1
मुद्रास्फीति	2	1
माँग	1	1
भूमि	1	1
मासिक	2	2
प्रतिनिधिमंडल	2	2
आरोपी	2	2
पिस्तौल	2	1
उपक्रमों	1	2
भूमंडलीकरण	1	2
राजनीति	1	1
एजेंडे	2	2
चतुराई	0	1
गुट	2	2
रेडियो	0	2
रुपए	2	2
फसलें	2	1
मेडिकल	2	2
जनजाति	2	1
संविधान	1	2
अनदेखी	0	1
कटौती	1	1
नुकसान	1	2
मां	1	1
पीड़िता	1	1
शोक	1	2
छात्र	2	2
चीत	1	1
पुलिसकर्मियों	2	2
प्रतिष्ठा	1	1
माध्यम	1	2
इच्छा	1	1
अपील	1	1
छात्रों	2	2
कोड	2	2
उच्चायोग	2	2
दस्ता	2	2
परिजनों	2	2
रोजमर्रा	1	2
विदेशियों	2	2
आवाजें	0	1
पलायन	1	2
मेहनत	0	1
विकल्पों	2	2
अप्रसन्नता	0	1
नूडल्स	2	2
परफ्यूम	1	2
सैलून	2	2
बंदिशें	1	1
शरण	0	1
टी	2	1
बारीकी	0	1
पदार्थ	2	2
झलक	1	1
तट	2	2
दुकानदारों	2	2
दुकान	2	1
महामंत्री	2	2
सार्वजनिक	1	2
पकड़	1	1
संवाददाताओं	2	2
टास्क	2	2
केमिकल	2	2
पापुलर	2	2
असिस्टेंट	2	2
दस्ते	2	2
अटकलें	1	1
वाइस	2	2
दिलचस्पी	1	1
अखंडता	1	1
मंत्रालय	1	2
जनशक्ति	1	1
निर्यातकों	2	2
मना	1	2
मछुआरों	2	2
स्थानों	1	2
चीज	1	1
मतदाताओं	0	2
सेनाओं	2	1
कोशिशें	1	1
आयोजकों	2	2
७८	0	2
निर्वाह	0	2
परीक्षा	1	1
उपकरणों	2	2
लेनदेन	2	2
ग्राम	2	2
कर्ताधर्ता	2	2
प्रति	1	1
धांधली	1	1
मतदान	2	2
बधाई	2	1
समुदाय	2	2
आरोपियों	2	2
कर्फ्यू	2	2
मायने	1	2
एक्शन	2	2
तड़के	1	2
वायरलेस	1	2
उम्मीदवार	2	2
टेंडर	2	2
एयरपोर्ट	2	2
हिंदुओं	2	2
गुस्सा	0	2
खिड़कियां	1	1
मसौदे	2	2
सुविधाएं	1	1
वेतन	2	2
रबर	2	1
चयन	1	2
लाइसेंस	2	2
बरामदगी	0	1
तत्वों	1	2
लाँच	1	2
सेक्रेटरी	1	2
कुंड	2	2
मायका	1	2
दर्शन	2	2
धारण	2	2
अमावस्या	0	1
बलि	2	1
शस्त्रों	1	2
दालान	0	2
हिमलिंग	0	2
सूर्य	1	2
कार्यकारिणी	0	1
घंटों	2	2
खेमा	1	2
हताहतों	2	2
कैप्टिव	1	2
अधर	2	2
चीनी	1	1
मौकों	1	2
पुलिसकर्मी	2	2
बँटवारे	0	2
विश्लेषण	1	2
चुप्पी	1	1
लत	1	1
क्लास	2	2
बुलावा	2	2
रोज	1	2
पेट्रो	0	2
अहसास	2	2
कार्यक्रमों	0	2
चेयरमैन	2	2
कंप्यूटर	2	2
प्रौद्योगिकी	1	1
पेशी	0	1
छाती	1	1
मीटिंग	2	1
साझा	1	2
किसानी	1	1
संयोग	2	2
धरने	2	2
दबावों	1	2
संवाददाता	2	2
औसत	2	2
पैटर्न	2	2
अवहेलना	1	1
मेज़बान	2	2
निदेशालय	1	2
शोभा	1	1
प्रिंस	2	2
नकदी	2	1
भावना	1	1
यकीन	1	2
मैपिंग	0	1
ऑपरेशन	2	2
बहन	1	1
क्रांतिकारियों	2	2
हॉल	2	2
अनिश्चितता	1	1
मेम्बर	2	2
गायक	2	2
तथ्य	1	2
मान्यता	1	1
ब्राह्मण	1	2
इरादा	1	2
हताशा	2	1
मुर्गों	2	2
शाक	2	1
विरोधी	2	2
तर्ज	0	1
जीप	2	1
सृजन	1	2
एयर	1	1
अभिवादन	2	2
इंजीनियरों	2	2
लैब	2	1
क्राइम	0	2
शिकंजे	2	2
वकीलों	1	2
लेखन	0	2
वर्गों	2	2
विस्फोटकों	2	2
गुंडों	2	2
कर्ता	2	2
प्रोटोकॉल	1	2
लड़कियाँ	1	1
लाइब्रेरियन	1	2
पदभार	2	2
खाड़ी	2	1
प्रस्थान	1	2
पॉलिसी	1	1
इत्तेफाक	1	2
तस्कर	2	2
कोहरे	2	2
गृहों	1	2
हनीमून	2	2
मूर्ती	2	1
ज्योतिषियों	0	2
प्रदूषण	1	2
तकली	1	1
खिलौने	2	2
चढ़ाई	0	1
साधकों	2	2
पारा	1	2
हवाओं	1	1
प्रतिष्ठानों	1	2
गूंज	0	1
मिर्गी	1	2
हार्ट	2	2
मुराद	2	1
नवाब	2	2
कार्यशाला	1	1
पहाड़ी	1	1
प्लेनेटेरियम	1	2
एक्वेरियम	1	2
शासकों	2	2
कलात्मकता	0	1
सुल्तान	2	2
शब्दों	2	2
नवाबों	1	2
किले	2	2
किला	2	2
वादियाँ	1	1
स्कर्ट	1	1
पौंड	1	2
कॉफी	1	1
म्यूजियम	1	2
नजारों	2	2
खाक	0	1
तूफानों	2	2
लाइफ	1	1
संवादों	1	2
जंक्शन	2	2
क्रूज	2	2
खिड़कियों	1	1
उक्ति	1	1
धर्मशालाएँ	1	1
हवेलियों	1	1
सरोवर	2	2
सूर्यास्त	0	2
छतें	1	1
