word	prediction	label
هرمونات	1	1
عمولات	2	1
لسلطة	1	1
المرشح	2	2
حساب	1	2
جماعات	2	1
التجمع	2	2
وحدة	1	1
تطوير	0	2
عبور	2	2
اطراد	1	2
وحد	2	2
المبنى	2	2
غرفة	2	1
تاريخ	1	2
وعد	2	2
البداية	2	1
اللوم	0	2
كبوة	1	1
اختيار	1	2
تحديد	0	2
قوة	1	1
الاتصالات	1	2
طائرات	2	1
مؤسس	2	2
هجمات	1	1
انبعاثات	2	2
ضرورة	1	1
اتفاق	0	2
الوقت	0	2
كوكب	2	2
المستخلصة	2	1
النمو	2	2
جسد	1	2
التقرير	2	2
حسن	2	2
جدت	2	1
لألفاظ	1	2
أنفس	2	1
طريقٍ	2	2
تفسير	0	2
العثور	0	2
الحكومة	1	1
الرغم	1	2
تفاصيل	1	2
الجمعية	1	1
سلطاتٍ	1	1
المدن	2	1
الانتظار	1	2
قدر	2	2
السلوى	1	2
مدير	2	2
النجاح	1	2
عامين	1	2
سيادة	1	1
لحكومة	2	1
قضية	1	1
مشتركات	2	1
الدور	1	2
المنتج	2	2
الجسم	1	2
الممكن	2	2
الأم	2	1
الأجنة	2	2
صوتٌ	2	2
لحفلة	2	1
الجهات	2	1
الاستواء	1	2
قانون	2	2
النزاع	1	2
نمو	1	2
عملٍ	2	2
هستيريا	1	1
قلق	2	2
الفيديو	2	2
أماناً	2	2
نهر	1	2
قراءة	0	1
صحت	1	1
الخروج	0	2
الحي	1	2
السفينة	2	1
إذاعة	2	1
عباءة	2	1
يدي	2	1
فوز	2	2
الطبع	1	2
قلوب	2	2
القائد	2	2
لعمال	2	2
خيال	1	2
نموٍ	1	2
الاحتجاج	1	2
الماضي	2	2
استكشاف	0	2
الوحي	0	2
مواجهة	1	1
خصوص	1	2
القد	1	2
الأسواق	1	2
دفاعات	1	1
ولايات	2	1
لطف	1	2
الثور	2	2
المشرعين	2	2
حدوث	2	2
ضعف	1	2
أعباء	1	2
طلبات	1	2
المتوقع	1	2
تفاؤل	1	2
الاستخدام	0	2
